"GO.ID"	"GO.Term"	"zscore"
"GO:0006635"	"fatty acid beta-oxidation"	"32.4"
"GO:0006099"	"tricarboxylic acid cycle"	"30.18"
"GO:0033539"	"fatty acid beta-oxidation using acyl-CoA dehydrogenase"	"20.477"
"GO:0006102"	"isocitrate metabolic process"	"20.115"
"GO:0033540"	"fatty acid beta-oxidation using acyl-CoA oxidase"	"19.019"
"GO:0019254"	"carnitine metabolic process, CoA-linked"	"18.574"
"GO:0006104"	"succinyl-CoA metabolic process"	"17.731"
"GO:0036109"	"alpha-linolenic acid metabolic process"	"17.323"
"GO:0006625"	"protein targeting to peroxisome"	"17.164"
"GO:0055114"	"oxidation-reduction process"	"16.521"
"GO:0006121"	"mitochondrial electron transport, succinate to ubiquinone"	"16.505"
"GO:0043335"	"protein unfolding"	"16.495"
"GO:0019216"	"regulation of lipid metabolic process"	"15.753"
"GO:0006108"	"malate metabolic process"	"15.437"
"GO:0006127"	"glycerophosphate shuttle"	"15.248"
"GO:0010142"	"farnesyl diphosphate biosynthetic process, mevalonate pathway"	"15.033"
"GO:0006081"	"cellular aldehyde metabolic process"	"14.732"
"GO:0006782"	"protoporphyrinogen IX biosynthetic process"	"14.472"
"GO:0006105"	"succinate metabolic process"	"13.823"
"GO:0001676"	"long-chain fatty acid metabolic process"	"13.714"
"GO:0070541"	"response to platinum ion"	"13.639"
"GO:0006695"	"cholesterol biosynthetic process"	"13.184"
"GO:0006069"	"ethanol oxidation"	"13.054"
"GO:0006084"	"acetyl-CoA metabolic process"	"13.019"
"GO:0006780"	"uroporphyrinogen III biosynthetic process"	"12.871"
"GO:0006094"	"gluconeogenesis"	"12.854"
"GO:0061732"	"mitochondrial acetyl-CoA biosynthetic process from pyruvate"	"12.827"
"GO:0033512"	"L-lysine catabolic process to acetyl-CoA via saccharopine"	"12.5"
"GO:0046168"	"glycerol-3-phosphate catabolic process"	"12.379"
"GO:0052106"	"quorum sensing involved in interaction with host"	"12.268"
"GO:0060731"	"positive regulation of intestinal epithelial structure maintenance"	"12.268"
"GO:0070715"	"sodium-dependent organic cation transport"	"12.268"
"GO:0006103"	"2-oxoglutarate metabolic process"	"12.265"
"GO:0009308"	"amine metabolic process"	"12.082"
"GO:0018063"	"cytochrome c-heme linkage"	"11.825"
"GO:0009692"	"ethylene metabolic process"	"11.661"
"GO:0019341"	"dibenzo-p-dioxin catabolic process"	"11.661"
"GO:2001294"	"malonyl-CoA catabolic process"	"11.581"
"GO:0019395"	"fatty acid oxidation"	"11.427"
"GO:0150024"	NA	"11.427"
"GO:0006085"	"acetyl-CoA biosynthetic process"	"11.359"
"GO:0009083"	"branched-chain amino acid catabolic process"	"11.137"
"GO:0009061"	"anaerobic respiration"	"11.135"
"GO:0019676"	"ammonia assimilation cycle"	"11.135"
"GO:0061078"	"positive regulation of prostaglandin secretion involved in immune response"	"11.135"
"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	"11.135"
"GO:1904842"	"response to nitroglycerin"	"11.135"
"GO:0046322"	"negative regulation of fatty acid oxidation"	"11.092"
"GO:0036111"	"very long-chain fatty-acyl-CoA metabolic process"	"11.065"
"GO:0009645"	"response to low light intensity stimulus"	"10.997"
"GO:0046690"	"response to tellurium ion"	"10.997"
"GO:0048569"	"post-embryonic animal organ development"	"10.997"
"GO:0006696"	"ergosterol biosynthetic process"	"10.994"
"GO:0006629"	"lipid metabolic process"	"10.877"
"GO:0106077"	NA	"10.845"
"GO:0034120"	"positive regulation of erythrocyte aggregation"	"10.8"
"GO:0006713"	"glucocorticoid catabolic process"	"10.736"
"GO:0006781"	"succinyl-CoA pathway"	"10.736"
"GO:0009106"	"lipoate metabolic process"	"10.736"
"GO:0019353"	"protoporphyrinogen IX biosynthetic process from glutamate"	"10.736"
"GO:0051068"	"dihydrolipoamide metabolic process"	"10.736"
"GO:0060696"	"regulation of phospholipid catabolic process"	"10.736"
"GO:0071071"	"regulation of phospholipid biosynthetic process"	"10.736"
"GO:0042413"	"carnitine catabolic process"	"10.674"
"GO:0097698"	"telomere maintenance via base-excision repair"	"10.674"
"GO:0018350"	"protein esterification"	"10.612"
"GO:0019626"	"short-chain fatty acid catabolic process"	"10.552"
"GO:0045225"	"negative regulation of CD4 biosynthetic process"	"10.552"
"GO:0046359"	"butyrate catabolic process"	"10.552"
"GO:0046491"	"L-methylmalonyl-CoA metabolic process"	"10.552"
"GO:0072363"	"regulation of glycolytic process by positive regulation of transcription from RNA polymerase II promoter"	"10.552"
"GO:0072366"	"regulation of cellular ketone metabolic process by positive regulation of transcription from RNA polymerase II promoter"	"10.552"
