"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005524"	"ATP binding"	"14.451"	"-14.451"
"GO:0000287"	"magnesium ion binding"	"7.731"	"-7.731"
"GO:0030170"	"pyridoxal phosphate binding"	"7.31"	"-7.31"
"GO:0016887"	"ATPase activity"	"7.009"	"-7.009"
"GO:0051287"	"NAD binding"	"6.987"	"-6.987"
"GO:0051082"	"unfolded protein binding"	"6.764"	"-6.764"
"GO:0031072"	"heat shock protein binding"	"6.347"	"-6.347"
"GO:0000166"	"nucleotide binding"	"6.02"	"-6.02"
"GO:0003743"	"translation initiation factor activity"	"6.016"	"-6.016"
"GO:0042623"	"ATPase activity, coupled"	"5.975"	"-5.975"
"GO:0009055"	"electron carrier activity"	"5.851"	"-5.851"
"GO:0050660"	"flavin adenine dinucleotide binding"	"5.692"	"-5.692"
"GO:0051087"	"chaperone binding"	"5.661"	"-5.661"
"GO:0005200"	"structural constituent of cytoskeleton"	"5.241"	"-5.241"
"GO:0042803"	"protein homodimerization activity"	"5.007"	"-5.007"
"GO:0071949"	"FAD binding"	"4.728"	"-4.728"
"GO:0046982"	"protein heterodimerization activity"	"4.727"	"-4.727"
"GO:0050661"	"NADP binding"	"4.682"	"-4.682"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"4.669"	"-4.669"
"GO:0003723"	"RNA binding"	"4.622"	"-4.622"
"GO:0005525"	"GTP binding"	"4.602"	"-4.602"
"GO:0019899"	"enzyme binding"	"4.569"	"-4.569"
"GO:0044183"	"protein binding involved in protein folding"	"4.376"	"-4.376"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"4.364"	"-4.364"
"GO:0005516"	"calmodulin binding"	"4.273"	"-4.273"
"GO:0051787"	"misfolded protein binding"	"4.224"	"-4.224"
"GO:0000049"	"tRNA binding"	"4.212"	"-4.212"
"GO:0043531"	"ADP binding"	"4.106"	"-4.106"
"GO:0003690"	"double-stranded DNA binding"	"4.092"	"-4.092"
"GO:0031625"	"ubiquitin protein ligase binding"	"4.092"	"-4.092"
"GO:0030544"	"Hsp70 protein binding"	"3.9"	"-3.9"
"GO:0004674"	"protein serine/threonine kinase activity"	"3.802"	"-3.802"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"3.671"	"-3.671"
"GO:0016787"	"hydrolase activity"	"3.633"	"-3.633"
"GO:0019706"	"protein-cysteine S-palmitoyltransferase activity"	"3.624"	"-3.624"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"3.615"	"-3.615"
"GO:0051015"	"actin filament binding"	"3.584"	"-3.584"
"GO:0005096"	"GTPase activator activity"	"3.532"	"-3.532"
"GO:0043022"	"ribosome binding"	"3.514"	"-3.514"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"3.506"	"-3.506"
"GO:0031593"	"polyubiquitin binding"	"3.421"	"-3.421"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"3.413"	"-3.413"
"GO:0015301"	"anion:anion antiporter activity"	"3.409"	"-3.409"
"GO:0051018"	"protein kinase A binding"	"3.287"	"-3.287"
"GO:0005125"	"cytokine activity"	"3.2"	"-3.2"
"GO:0030145"	"manganese ion binding"	"3.161"	"-3.161"
"GO:0004177"	"aminopeptidase activity"	"3.149"	"-3.149"
"GO:0097718"	"disordered domain specific binding"	"3.064"	"-3.064"
"GO:0003684"	"damaged DNA binding"	"3.026"	"-3.026"
