"GO.ID"	"GO.Term"	"zscore"
"GO:0006783"	"heme biosynthetic process"	"23.608"
"GO:0006782"	"protoporphyrinogen IX biosynthetic process"	"22.967"
"GO:0070541"	"response to platinum ion"	"16.309"
"GO:0020027"	"hemoglobin metabolic process"	"14.641"
"GO:0044752"	"response to human chorionic gonadotropin"	"14.356"
"GO:0097069"	"cellular response to thyroxine stimulus"	"14.356"
"GO:0030218"	"erythrocyte differentiation"	"14.142"
"GO:0017085"	"response to insecticide"	"13.868"
"GO:0030221"	"basophil differentiation"	"13.834"
"GO:1903285"	"positive regulation of hydrogen peroxide catabolic process"	"13.735"
"GO:0046501"	"protoporphyrinogen IX metabolic process"	"13.672"
"GO:0006779"	"porphyrin-containing compound biosynthetic process"	"11.529"
"GO:0051597"	"response to methylmercury"	"11.177"
"GO:0035229"	"positive regulation of glutamate-cysteine ligase activity"	"10.864"
"GO:0035733"	"hepatic stellate cell activation"	"10.864"
"GO:0000117"	"regulation of transcription involved in G2/M transition of mitotic cell cycle"	"10.8"
"GO:0042744"	"hydrogen peroxide catabolic process"	"10.665"
"GO:0046685"	"response to arsenic-containing substance"	"10.616"
"GO:1990786"	"cellular response to dsDNA"	"10.435"
"GO:0045799"	"positive regulation of chromatin assembly or disassembly"	"10.377"
"GO:0060217"	"hemangioblast cell differentiation"	"10.377"
"GO:0060375"	"regulation of mast cell differentiation"	"10.377"
"GO:0061537"	"glycine secretion, neurotransmission"	"10.265"
"GO:0006797"	"polyphosphate metabolic process"	"10.104"
"GO:0098972"	"anterograde dendritic transport of mitochondrion"	"10.104"
"GO:0015671"	"oxygen transport"	"10.088"
"GO:0001544"	"initiation of primordial ovarian follicle growth"	"10.051"
"GO:0006598"	"polyamine catabolic process"	"10"
"GO:0030393"	"fructoselysine metabolic process"	"10"
"GO:0050880"	"regulation of blood vessel size"	"9.998"
"GO:0018160"	"peptidyl-pyrromethane cofactor linkage"	"9.899"
"GO:0051409"	"response to nitrosative stress"	"9.862"
"GO:0010961"	"cellular magnesium ion homeostasis"	"9.852"
"GO:0006534"	"cysteine metabolic process"	"9.849"
"GO:0019353"	"protoporphyrinogen IX biosynthetic process from glutamate"	"9.802"
"GO:0071579"	"regulation of zinc ion transport"	"9.802"
"GO:0080184"	"response to phenylpropanoid"	"9.802"
"GO:1905802"	NA	"9.802"
"GO:2000436"	"positive regulation of protein neddylation"	"9.802"
"GO:0015670"	"carbon dioxide transport"	"9.762"
"GO:1903697"	"negative regulation of microvillus assembly"	"9.754"
"GO:1990709"	"presynaptic active zone organization"	"9.754"
"GO:0048821"	"erythrocyte development"	"9.727"
"GO:0019742"	"pentacyclic triterpenoid metabolic process"	"9.661"
"GO:1904924"	"negative regulation of mitophagy in response to mitochondrial depolarization"	"9.661"
"GO:0002684"	"positive regulation of immune system process"	"9.615"
"GO:0006638"	"neutral lipid metabolic process"	"9.525"
"GO:0010517"	"regulation of phospholipase activity"	"9.525"
"GO:0010999"	"regulation of eIF2 alpha phosphorylation by heme"	"9.525"
"GO:0014048"	"regulation of glutamate secretion"	"9.525"
"GO:0019935"	"cyclic-nucleotide-mediated signaling"	"9.525"
"GO:0032769"	"negative regulation of monooxygenase activity"	"9.525"
"GO:0045993"	"negative regulation of translational initiation by iron"	"9.525"
"GO:0046986"	"negative regulation of hemoglobin biosynthetic process"	"9.525"
"GO:0050812"	"regulation of acyl-CoA biosynthetic process"	"9.525"
"GO:0051585"	"negative regulation of dopamine uptake involved in synaptic transmission"	"9.525"
"GO:0051622"	"negative regulation of norepinephrine uptake"	"9.525"
"GO:1903284"	"positive regulation of glutathione peroxidase activity"	"9.525"
"GO:1904307"	"response to desipramine"	"9.525"
"GO:1904980"	"positive regulation of endosome organization"	"9.525"
"GO:0071421"	"manganese ion transmembrane transport"	"9.487"
"GO:0043545"	"molybdopterin cofactor metabolic process"	"9.482"
"GO:1902959"	"regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process"	"9.482"
"GO:0072488"	"ammonium transmembrane transport"	"9.446"
"GO:0070574"	"cadmium ion transmembrane transport"	"9.442"
