"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0019005"	"SCF ubiquitin ligase complex"	"12.122"	"214"	"95.547"	"9.771"
"GO:0000151"	"ubiquitin ligase complex"	"10.185"	"411"	"254.714"	"15.344"
"GO:0031838"	"haptoglobin-hemoglobin complex"	"10.032"	"19"	"2.661"	"1.629"
"GO:0005833"	"hemoglobin complex"	"9.512"	"21"	"3.649"	"1.824"
"GO:0030665"	"clathrin-coated vesicle membrane"	"9.294"	"183"	"91.17"	"9.881"
"GO:0005829"	"cytosol"	"9.094"	"7298"	"6754.701"	"59.739"
"GO:0005737"	"cytoplasm"	"8.64"	"5322"	"4862.408"	"53.195"
"GO:0043194"	"axon initial segment"	"7.873"	"36"	"10.548"	"3.233"
"GO:0005839"	"proteasome core complex"	"7.781"	"100"	"47.635"	"6.73"
"GO:0033268"	"node of Ranvier"	"7.694"	"30"	"8.18"	"2.836"
"GO:0008180"	"COP9 signalosome"	"7.234"	"300"	"199.689"	"13.866"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"6.818"	"49"	"19.767"	"4.288"
"GO:0072562"	"blood microparticle"	"6.332"	"419"	"310.244"	"17.176"
"GO:0000502"	"proteasome complex"	"5.968"	"262"	"184.835"	"12.929"
"GO:0034657"	"GID complex"	"5.856"	"10"	"2.063"	"1.355"
"GO:0031982"	"vesicle"	"5.76"	"517"	"409.326"	"18.694"
"GO:1904813"	"ficolin-1-rich granule lumen"	"5.682"	"549"	"436.799"	"19.748"
"GO:1990712"	"HFE-transferrin receptor complex"	"5.446"	"25"	"8.79"	"2.977"
"GO:0070062"	"extracellular exosome"	"5.242"	"3573"	"3315.074"	"49.2"
"GO:0008091"	"spectrin"	"5.091"	"31"	"13.24"	"3.488"
"GO:0010008"	"endosome membrane"	"5.065"	"437"	"348.888"	"17.396"
"GO:0005885"	"Arp2/3 protein complex"	"4.863"	"58"	"31.011"	"5.55"
"GO:0005905"	"clathrin-coated pit"	"4.847"	"169"	"120.024"	"10.104"
"GO:0014731"	"spectrin-associated cytoskeleton"	"4.814"	"23"	"8.931"	"2.922"
"GO:0033270"	"paranode region of axon"	"4.78"	"16"	"5.178"	"2.264"
"GO:0071141"	"SMAD protein complex"	"4.75"	"50"	"26.483"	"4.951"
