"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003723"	"RNA binding"	"-10.661"	"10.661"
"GO:0004930"	"G-protein coupled receptor activity"	"-6.846"	"6.846"
"GO:0003735"	"structural constituent of ribosome"	"-5.881"	"5.881"
"GO:0042623"	"ATPase activity, coupled"	"-5.466"	"5.466"
"GO:0044183"	"protein binding involved in protein folding"	"-5.271"	"5.271"
"GO:0051082"	"unfolded protein binding"	"-5.204"	"5.204"
"GO:0016887"	"ATPase activity"	"-5.053"	"5.053"
"GO:0051787"	"misfolded protein binding"	"-4.498"	"4.498"
"GO:0003729"	"mRNA binding"	"-3.948"	"3.948"
"GO:0031072"	"heat shock protein binding"	"-3.947"	"3.947"
"GO:0019843"	"rRNA binding"	"-3.788"	"3.788"
"GO:0001664"	"G-protein coupled receptor binding"	"-3.689"	"3.689"
"GO:0003743"	"translation initiation factor activity"	"-3.675"	"3.675"
"GO:0008565"	"protein transporter activity"	"-3.666"	"3.666"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"-3.556"	"3.556"
"GO:0003730"	"mRNA 3'-UTR binding"	"-3.509"	"3.509"
"GO:0033038"	"bitter taste receptor activity"	"-3.457"	"3.457"
"GO:0030170"	"pyridoxal phosphate binding"	"-3.418"	"3.418"
"GO:0005179"	"hormone activity"	"-3.318"	"3.318"
"GO:0017046"	"peptide hormone binding"	"-3.21"	"3.21"
"GO:0005506"	"iron ion binding"	"-3.184"	"3.184"
"GO:0051287"	"NAD binding"	"-3.109"	"3.109"
"GO:0008009"	"chemokine activity"	"-3.102"	"3.102"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-3.028"	"3.028"
