"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005667"	"transcription factor complex"	"11.938"	"-11.938"
"GO:0005886"	"plasma membrane"	"11.146"	"-11.146"
"GO:0043235"	"receptor complex"	"10.751"	"-10.751"
"GO:0009986"	"cell surface"	"9.926"	"-9.926"
"GO:0030424"	"axon"	"9.637"	"-9.637"
"GO:0005938"	"cell cortex"	"8.184"	"-8.184"
"GO:0098978"	"glutamatergic synapse"	"8.105"	"-8.105"
"GO:0062023"	NA	"8.007"	"-8.007"
"GO:0005856"	"cytoskeleton"	"7.697"	"-7.697"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"7.453"	"-7.453"
"GO:0030027"	"lamellipodium"	"7.005"	"-7.005"
"GO:0043005"	"neuron projection"	"6.968"	"-6.968"
"GO:0005901"	"caveola"	"6.963"	"-6.963"
"GO:0045121"	"membrane raft"	"6.887"	"-6.887"
"GO:0015629"	"actin cytoskeleton"	"6.864"	"-6.864"
"GO:0008305"	"integrin complex"	"6.738"	"-6.738"
"GO:0016605"	"PML body"	"6.733"	"-6.733"
"GO:0005925"	"focal adhesion"	"6.378"	"-6.378"
"GO:0005884"	"actin filament"	"6.338"	"-6.338"
"GO:0030054"	"cell junction"	"6.301"	"-6.301"
"GO:0005923"	"bicellular tight junction"	"6.269"	"-6.269"
"GO:0005737"	"cytoplasm"	"6.204"	"-6.204"
"GO:0031012"	"extracellular matrix"	"5.971"	"-5.971"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"5.917"	"-5.917"
"GO:0005604"	"basement membrane"	"5.902"	"-5.902"
"GO:0005911"	"cell-cell junction"	"5.862"	"-5.862"
"GO:0032993"	"protein-DNA complex"	"5.86"	"-5.86"
"GO:0000118"	"histone deacetylase complex"	"5.816"	"-5.816"
"GO:0014069"	"postsynaptic density"	"5.772"	"-5.772"
"GO:0000790"	"nuclear chromatin"	"5.759"	"-5.759"
"GO:0030426"	"growth cone"	"5.688"	"-5.688"
"GO:0031528"	"microvillus membrane"	"5.682"	"-5.682"
"GO:0017053"	"transcriptional repressor complex"	"5.209"	"-5.209"
"GO:0071944"	"cell periphery"	"5.196"	"-5.196"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"5.156"	"-5.156"
"GO:0032587"	"ruffle membrane"	"5.106"	"-5.106"
"GO:0030425"	"dendrite"	"5.105"	"-5.105"
"GO:0005615"	"extracellular space"	"5.1"	"-5.1"
"GO:0043025"	"neuronal cell body"	"5.086"	"-5.086"
"GO:0031258"	"lamellipodium membrane"	"5.064"	"-5.064"
"GO:0005903"	"brush border"	"4.505"	"-4.505"
"GO:0005912"	"adherens junction"	"4.491"	"-4.491"
"GO:0031093"	"platelet alpha granule lumen"	"4.387"	"-4.387"
"GO:0005768"	"endosome"	"4.386"	"-4.386"
"GO:0098793"	"presynapse"	"4.317"	"-4.317"
"GO:0098685"	NA	"4.234"	"-4.234"
"GO:0005769"	"early endosome"	"4.187"	"-4.187"
"GO:0016323"	"basolateral plasma membrane"	"3.99"	"-3.99"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"3.897"	"-3.897"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"3.891"	"-3.891"
"GO:0048471"	"perinuclear region of cytoplasm"	"3.864"	"-3.864"
"GO:0001725"	"stress fiber"	"3.86"	"-3.86"
"GO:0005796"	"Golgi lumen"	"3.791"	"-3.791"
"GO:0005770"	"late endosome"	"3.746"	"-3.746"
"GO:0005887"	"integral component of plasma membrane"	"3.736"	"-3.736"
"GO:0042995"	"cell projection"	"3.732"	"-3.732"
"GO:0043231"	"intracellular membrane-bounded organelle"	"3.731"	"-3.731"
"GO:0045211"	"postsynaptic membrane"	"3.717"	"-3.717"
"GO:0031410"	"cytoplasmic vesicle"	"3.714"	"-3.714"
"GO:0031941"	"filamentous actin"	"3.635"	"-3.635"
"GO:0005794"	"Golgi apparatus"	"3.628"	"-3.628"
"GO:0005913"	"cell-cell adherens junction"	"3.556"	"-3.556"
"GO:0001726"	"ruffle"	"3.527"	"-3.527"
"GO:0016529"	"sarcoplasmic reticulum"	"3.507"	"-3.507"
"GO:0016604"	"nuclear body"	"3.487"	"-3.487"
"GO:0005719"	"nuclear euchromatin"	"3.469"	"-3.469"
"GO:0016324"	"apical plasma membrane"	"3.456"	"-3.456"
"GO:0030666"	"endocytic vesicle membrane"	"3.44"	"-3.44"
"GO:0031430"	"M band"	"3.378"	"-3.378"
"GO:0005720"	"nuclear heterochromatin"	"3.181"	"-3.181"
"GO:0016342"	"catenin complex"	"3.146"	"-3.146"
"GO:0005788"	"endoplasmic reticulum lumen"	"3.119"	"-3.119"
"GO:0019897"	"extrinsic component of plasma membrane"	"3.114"	"-3.114"
"GO:0097060"	"synaptic membrane"	"3.006"	"-3.006"
