"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0030215"	"semaphorin receptor binding"	"13.97"	"-13.97"
"GO:0043565"	"sequence-specific DNA binding"	"12.154"	"-12.154"
"GO:0004713"	"protein tyrosine kinase activity"	"11.209"	"-11.209"
"GO:0008134"	"transcription factor binding"	"11.138"	"-11.138"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"11.011"	"-11.011"
"GO:0019838"	"growth factor binding"	"10.996"	"-10.996"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"10.744"	"-10.744"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"10.547"	"-10.547"
"GO:0003779"	"actin binding"	"10.478"	"-10.478"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"10.099"	"-10.099"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"9.766"	"-9.766"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"9.58"	"-9.58"
"GO:0043425"	"bHLH transcription factor binding"	"9.377"	"-9.377"
"GO:0042056"	"chemoattractant activity"	"9.229"	"-9.229"
"GO:0008201"	"heparin binding"	"8.965"	"-8.965"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"8.889"	"-8.889"
"GO:0050431"	"transforming growth factor beta binding"	"8.859"	"-8.859"
"GO:0004888"	"transmembrane signaling receptor activity"	"8.766"	"-8.766"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"8.759"	"-8.759"
"GO:0046875"	"ephrin receptor binding"	"8.739"	"-8.739"
"GO:0045499"	"chemorepellent activity"	"8.47"	"-8.47"
"GO:0044212"	"transcription regulatory region DNA binding"	"8.158"	"-8.158"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"8.151"	"-8.151"
"GO:0005539"	"glycosaminoglycan binding"	"8.122"	"-8.122"
"GO:0031490"	"chromatin DNA binding"	"8.035"	"-8.035"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"8.035"	"-8.035"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"7.956"	"-7.956"
"GO:0005515"	"protein binding"	"7.686"	"-7.686"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"7.452"	"-7.452"
"GO:0019955"	"cytokine binding"	"7.401"	"-7.401"
"GO:0050840"	"extracellular matrix binding"	"7.4"	"-7.4"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"7.373"	"-7.373"
"GO:0008013"	"beta-catenin binding"	"7.25"	"-7.25"
"GO:0019901"	"protein kinase binding"	"7.219"	"-7.219"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"7.186"	"-7.186"
"GO:0008022"	"protein C-terminus binding"	"6.902"	"-6.902"
"GO:0003714"	"transcription corepressor activity"	"6.747"	"-6.747"
"GO:0070491"	"repressing transcription factor binding"	"6.685"	"-6.685"
"GO:0005178"	"integrin binding"	"6.605"	"-6.605"
"GO:0017134"	"fibroblast growth factor binding"	"6.45"	"-6.45"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"6.301"	"-6.301"
"GO:0003682"	"chromatin binding"	"6.223"	"-6.223"
"GO:0051059"	"NF-kappaB binding"	"6.171"	"-6.171"
"GO:0005509"	"calcium ion binding"	"6.169"	"-6.169"
"GO:0033613"	"activating transcription factor binding"	"6.162"	"-6.162"
"GO:0001968"	"fibronectin binding"	"5.994"	"-5.994"
"GO:0042803"	"protein homodimerization activity"	"5.981"	"-5.981"
"GO:0003690"	"double-stranded DNA binding"	"5.959"	"-5.959"
"GO:0001205"	"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding"	"5.943"	"-5.943"
"GO:0005543"	"phospholipid binding"	"5.819"	"-5.819"
"GO:0035257"	"nuclear hormone receptor binding"	"5.77"	"-5.77"
"GO:0001103"	"RNA polymerase II repressing transcription factor binding"	"5.657"	"-5.657"
"GO:0046332"	"SMAD binding"	"5.614"	"-5.614"
"GO:0003713"	"transcription coactivator activity"	"5.479"	"-5.479"
"GO:0004674"	"protein serine/threonine kinase activity"	"5.457"	"-5.457"
"GO:0005251"	"delayed rectifier potassium channel activity"	"5.417"	"-5.417"
"GO:0001158"	"enhancer sequence-specific DNA binding"	"5.396"	"-5.396"
"GO:0019902"	"phosphatase binding"	"5.369"	"-5.369"
"GO:0051015"	"actin filament binding"	"5.335"	"-5.335"
"GO:0016301"	"kinase activity"	"5.218"	"-5.218"
"GO:0002039"	"p53 binding"	"5.199"	"-5.199"
"GO:0000976"	"transcription regulatory region sequence-specific DNA binding"	"5.162"	"-5.162"
