"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0071526"	"semaphorin-plexin signaling pathway"	"21.948"	"-21.948"
"GO:0048843"	"negative regulation of axon extension involved in axon guidance"	"18.779"	"-18.779"
"GO:0007411"	"axon guidance"	"18.131"	"-18.131"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"16.278"	"-16.278"
"GO:0030334"	"regulation of cell migration"	"15.091"	"-15.091"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"14.533"	"-14.533"
"GO:0050919"	"negative chemotaxis"	"14.495"	"-14.495"
"GO:0030154"	"cell differentiation"	"13.626"	"-13.626"
"GO:0030335"	"positive regulation of cell migration"	"12.675"	"-12.675"
"GO:0008360"	"regulation of cell shape"	"12.616"	"-12.616"
"GO:0048844"	"artery morphogenesis"	"12.532"	"-12.532"
"GO:0050772"	"positive regulation of axonogenesis"	"12.365"	"-12.365"
"GO:0001569"	"patterning of blood vessels"	"12.095"	"-12.095"
"GO:0001525"	"angiogenesis"	"11.969"	"-11.969"
"GO:0000165"	"MAPK cascade"	"11.757"	"-11.757"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"11.705"	"-11.705"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"11.676"	"-11.676"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"11.648"	"-11.648"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"11.606"	"-11.606"
"GO:0048013"	"ephrin receptor signaling pathway"	"11.477"	"-11.477"
"GO:0001764"	"neuron migration"	"11.376"	"-11.376"
"GO:0007162"	"negative regulation of cell adhesion"	"11.293"	"-11.293"
"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"11.276"	"-11.276"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"11.235"	"-11.235"
"GO:0003148"	"outflow tract septum morphogenesis"	"10.45"	"-10.45"
"GO:0043524"	"negative regulation of neuron apoptotic process"	"10.305"	"-10.305"
"GO:0045766"	"positive regulation of angiogenesis"	"10.22"	"-10.22"
"GO:0007155"	"cell adhesion"	"10.187"	"-10.187"
"GO:0001938"	"positive regulation of endothelial cell proliferation"	"10.177"	"-10.177"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"10.136"	"-10.136"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"10.106"	"-10.106"
"GO:0051894"	"positive regulation of focal adhesion assembly"	"10.065"	"-10.065"
"GO:0002040"	"sprouting angiogenesis"	"9.866"	"-9.866"
