"GO.ID"	"GO.Term"	"Z-score"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"32.898"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"27.79"
"GO:0098869"	"cellular oxidant detoxification"	"19.446"
"GO:0055114"	"oxidation-reduction process"	"15.736"
"GO:0045454"	"cell redox homeostasis"	"15.393"
"GO:0019637"	"organophosphate metabolic process"	"14.1"
"GO:1901858"	"regulation of mitochondrial DNA metabolic process"	"12.865"
"GO:1904120"	"positive regulation of otic vesicle morphogenesis"	"12.865"
"GO:0061621"	"canonical glycolysis"	"12.344"
"GO:0006979"	"response to oxidative stress"	"12.152"
"GO:0042744"	"hydrogen peroxide catabolic process"	"12.061"
"GO:0006094"	"gluconeogenesis"	"11.911"
"GO:0110076"	NA	"11.798"
"GO:0042760"	"very long-chain fatty acid catabolic process"	"11.618"
"GO:2001280"	"positive regulation of unsaturated fatty acid biosynthetic process"	"11.377"
"GO:1901687"	"glutathione derivative biosynthetic process"	"11.292"
"GO:0006096"	"glycolytic process"	"11.192"
"GO:0034599"	"cellular response to oxidative stress"	"11.099"
"GO:0006749"	"glutathione metabolic process"	"10.86"
"GO:0072593"	"reactive oxygen species metabolic process"	"10.533"
"GO:0071654"	"positive regulation of chemokine (C-C motif) ligand 1 production"	"10.488"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"10.22"
"GO:0006227"	"dUDP biosynthetic process"	"9.762"
"GO:0006233"	"dTDP biosynthetic process"	"9.762"
"GO:0019550"	"glutamate catabolic process to aspartate"	"9.705"
"GO:0019551"	"glutamate catabolic process to 2-oxoglutarate"	"9.705"
"GO:0006532"	"aspartate biosynthetic process"	"9.689"
"GO:0006533"	"aspartate catabolic process"	"9.689"
"GO:0006531"	"aspartate metabolic process"	"9.669"
"GO:0006099"	"tricarboxylic acid cycle"	"9.569"
"GO:0006536"	"glutamate metabolic process"	"9.556"
"GO:0006662"	"glycerol ether metabolic process"	"9.276"
"GO:0006183"	"GTP biosynthetic process"	"9.198"
"GO:0042026"	"protein refolding"	"9.001"
"GO:0009263"	"deoxyribonucleotide biosynthetic process"	"8.972"
"GO:0015910"	"peroxisomal long-chain fatty acid import"	"8.869"
"GO:0019430"	"removal of superoxide radicals"	"8.858"
"GO:0006986"	"response to unfolded protein"	"8.793"
"GO:0022900"	"electron transport chain"	"8.677"
"GO:1904046"	"negative regulation of vascular endothelial growth factor production"	"8.603"
"GO:0022417"	"protein maturation by protein folding"	"8.584"
"GO:0006165"	"nucleoside diphosphate phosphorylation"	"8.465"
"GO:0006241"	"CTP biosynthetic process"	"8.293"
"GO:0006103"	"2-oxoglutarate metabolic process"	"8.035"
"GO:0005975"	"carbohydrate metabolic process"	"8.02"
"GO:0006435"	"threonyl-tRNA aminoacylation"	"7.985"
"GO:0051289"	"protein homotetramerization"	"7.909"
"GO:0009298"	"GDP-mannose biosynthetic process"	"7.89"
"GO:0000413"	"protein peptidyl-prolyl isomerization"	"7.847"
"GO:0006228"	"UTP biosynthetic process"	"7.785"
"GO:0015916"	"fatty-acyl-CoA transport"	"7.762"
"GO:0015919"	"peroxisomal membrane transport"	"7.762"
"GO:0036113"	"very long-chain fatty-acyl-CoA catabolic process"	"7.762"
"GO:0008652"	"cellular amino acid biosynthetic process"	"7.748"
"GO:1990267"	"response to transition metal nanoparticle"	"7.66"
"GO:0046034"	"ATP metabolic process"	"7.621"
"GO:0010142"	"farnesyl diphosphate biosynthetic process, mevalonate pathway"	"7.587"
"GO:0042542"	"response to hydrogen peroxide"	"7.579"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"7.547"
"GO:0006013"	"mannose metabolic process"	"7.517"
"GO:0015990"	"electron transport coupled proton transport"	"7.388"
"GO:0006069"	"ethanol oxidation"	"7.256"
"GO:0043312"	"neutrophil degranulation"	"7.245"
"GO:0071243"	"cellular response to arsenic-containing substance"	"7.225"
"GO:0071451"	"cellular response to superoxide"	"7.134"
"GO:0034465"	"response to carbon monoxide"	"7.097"
"GO:0060315"	"negative regulation of ryanodine-sensitive calcium-release channel activity"	"7.082"
"GO:0051775"	"response to redox state"	"7.073"
"GO:1902905"	"positive regulation of fibril organization"	"6.965"
"GO:0097052"	"L-kynurenine metabolic process"	"6.852"
"GO:1903206"	"negative regulation of hydrogen peroxide-induced cell death"	"6.837"
"GO:0042775"	"mitochondrial ATP synthesis coupled electron transport"	"6.787"
"GO:0034605"	"cellular response to heat"	"6.769"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"6.766"
"GO:0006107"	"oxaloacetate metabolic process"	"6.758"
"GO:0001885"	"endothelial cell development"	"6.732"
"GO:0006114"	"glycerol biosynthetic process"	"6.714"
"GO:0009200"	"deoxyribonucleoside triphosphate metabolic process"	"6.713"
"GO:0045002"	"double-strand break repair via single-strand annealing"	"6.658"
"GO:0051900"	"regulation of mitochondrial depolarization"	"6.649"
"GO:0019372"	"lipoxygenase pathway"	"6.596"
"GO:0006084"	"acetyl-CoA metabolic process"	"6.594"
"GO:0009142"	"nucleoside triphosphate biosynthetic process"	"6.568"
"GO:0042758"	"long-chain fatty acid catabolic process"	"6.525"
"GO:0046951"	"ketone body biosynthetic process"	"6.516"
"GO:0006457"	"protein folding"	"6.39"
"GO:0014074"	"response to purine-containing compound"	"6.358"
"GO:0015853"	"adenine transport"	"6.308"
"GO:0030388"	"fructose 1,6-bisphosphate metabolic process"	"6.291"
"GO:0007017"	"microtubule-based process"	"6.239"
"GO:0002710"	"negative regulation of T cell mediated immunity"	"6.236"
"GO:0071310"	"cellular response to organic substance"	"6.166"
"GO:0090131"	"mesenchyme migration"	"6.133"
"GO:0015867"	"ATP transport"	"6.108"
"GO:0039535"	"regulation of RIG-I signaling pathway"	"6.103"
"GO:0018171"	"peptidyl-cysteine oxidation"	"6.089"
"GO:0034220"	"ion transmembrane transport"	"6.073"
"GO:0006458"	"'de novo' protein folding"	"6.065"
"GO:0006569"	"tryptophan catabolic process"	"6.061"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"6.043"
"GO:0034620"	"cellular response to unfolded protein"	"6.011"
