"GO.ID"	"GO.Term"	"Z-score"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"28.081"
"GO:0005739"	"mitochondrion"	"19.491"
"GO:0005759"	"mitochondrial matrix"	"19.339"
"GO:0070062"	"extracellular exosome"	"16.017"
"GO:0043209"	"myelin sheath"	"12.846"
"GO:0005743"	"mitochondrial inner membrane"	"12.235"
"GO:0005737"	"cytoplasm"	"11.546"
"GO:0005829"	"cytosol"	"11.004"
"GO:0034774"	"secretory granule lumen"	"10.36"
"GO:1904813"	"ficolin-1-rich granule lumen"	"10.118"
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"8.455"
"GO:0030964"	"NADH dehydrogenase complex"	"8.434"
"GO:0031966"	"mitochondrial membrane"	"8.295"
"GO:0005758"	"mitochondrial intermembrane space"	"7.001"
"GO:0005777"	"peroxisome"	"6.74"
"GO:0072562"	"blood microparticle"	"6.604"
"GO:0032982"	"myosin filament"	"6.474"
"GO:0045254"	"pyruvate dehydrogenase complex"	"5.953"
"GO:0031312"	"extrinsic component of organelle membrane"	"5.872"
"GO:0098562"	"cytoplasmic side of membrane"	"5.723"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"5.635"
"GO:0000502"	"proteasome complex"	"5.486"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"5.475"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"5.41"
"GO:0042470"	"melanosome"	"5.38"
"GO:0030017"	"sarcomere"	"5.361"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"5.226"
"GO:0005845"	"mRNA cap binding complex"	"5.211"
"GO:0016234"	"inclusion body"	"5.201"
"GO:0043159"	"acrosomal matrix"	"5.119"
"GO:0045239"	"tricarboxylic acid cycle enzyme complex"	"5.096"
"GO:0017109"	"glutamate-cysteine ligase complex"	"5.066"
"GO:0031597"	"cytosolic proteasome complex"	"4.917"
"GO:0014802"	"terminal cisterna"	"4.866"
"GO:0000159"	"protein phosphatase type 2A complex"	"4.771"
"GO:0022624"	"proteasome accessory complex"	"4.766"
"GO:0030678"	"mitochondrial ribonuclease P complex"	"4.741"
"GO:0005902"	"microvillus"	"4.729"
"GO:0005757"	"mitochondrial permeability transition pore complex"	"4.689"
"GO:0032991"	"macromolecular complex"	"4.684"
"GO:0098574"	"cytoplasmic side of lysosomal membrane"	"4.61"
"GO:0031674"	"I band"	"4.587"
"GO:0005859"	"muscle myosin complex"	"4.507"
"GO:0009328"	"phenylalanine-tRNA ligase complex"	"4.451"
"GO:0008180"	"COP9 signalosome"	"4.421"
"GO:0005669"	"transcription factor TFIID complex"	"4.418"
