"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"29.216"	"133"	"16.062"	"4.003"
"GO:0004602"	"glutathione peroxidase activity"	"16.552"	"28"	"2.506"	"1.54"
"GO:0005524"	"ATP binding"	"14.418"	"1184"	"823.504"	"25.002"
"GO:0003954"	"NADH dehydrogenase activity"	"12.839"	"29"	"3.992"	"1.948"
"GO:0004364"	"glutathione transferase activity"	"12.696"	"28"	"3.678"	"1.916"
"GO:0009055"	"electron carrier activity"	"11.871"	"77"	"21.881"	"4.643"
"GO:0008379"	"thioredoxin peroxidase activity"	"11.648"	"39"	"7.158"	"2.734"
"GO:0030170"	"pyridoxal phosphate binding"	"11.287"	"79"	"24.611"	"4.819"
"GO:0004550"	"nucleoside diphosphate kinase activity"	"9.772"	"33"	"7.392"	"2.621"
"GO:0004069"	"L-aspartate:2-oxoglutarate aminotransferase activity"	"9.689"	"14"	"1.752"	"1.264"
"GO:0051082"	"unfolded protein binding"	"9.386"	"258"	"153.029"	"11.183"
"GO:0004082"	"bisphosphoglycerate mutase activity"	"9.362"	"40"	"10.914"	"3.107"
"GO:0004748"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	"8.972"	"19"	"3.291"	"1.751"
"GO:0004601"	"peroxidase activity"	"8.463"	"20"	"3.754"	"1.92"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"8.458"	"24"	"4.925"	"2.255"
"GO:0051287"	"NAD binding"	"8.234"	"81"	"34.176"	"5.687"
"GO:0016787"	"hydrolase activity"	"8.216"	"58"	"21.504"	"4.442"
"GO:0004829"	"threonine-tRNA ligase activity"	"7.985"	"12"	"1.746"	"1.284"
"GO:0004615"	"phosphomannomutase activity"	"7.923"	"14"	"2.345"	"1.471"
"GO:0004619"	"phosphoglycerate mutase activity"	"7.883"	"30"	"8.344"	"2.747"
"GO:0015037"	"peptide disulfide oxidoreductase activity"	"7.87"	"28"	"7.479"	"2.607"
"GO:0004421"	"hydroxymethylglutaryl-CoA synthase activity"	"7.587"	"12"	"1.88"	"1.334"
"GO:0005528"	"FK506 binding"	"7.578"	"19"	"4.241"	"1.947"
"GO:0005324"	"long-chain fatty acid transporter activity"	"7.522"	"13"	"2.018"	"1.46"
"GO:0001758"	"retinal dehydrogenase activity"	"7.294"	"29"	"8.731"	"2.779"
"GO:0045174"	"glutathione dehydrogenase (ascorbate) activity"	"7.19"	"8"	"0.81"	"0.93"
"GO:0050610"	"methylarsonate reductase activity"	"7.19"	"8"	"0.81"	"0.93"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"7.167"	"49"	"19.049"	"4.179"
"GO:0005471"	"ATP:ADP antiporter activity"	"7.126"	"32"	"10.658"	"2.995"
"GO:0004784"	"superoxide dismutase activity"	"7.112"	"14"	"2.595"	"1.604"
"GO:0047801"	"L-cysteine:2-oxoglutarate aminotransferase activity"	"7.097"	"8"	"0.903"	"0.927"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"7.09"	"22"	"5.702"	"2.299"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"6.914"	"22"	"5.728"	"2.354"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"6.908"	"31"	"9.872"	"3.058"
"GO:0016212"	"kynurenine-oxoglutarate transaminase activity"	"6.895"	"11"	"1.85"	"1.327"
"GO:0004332"	"fructose-bisphosphate aldolase activity"	"6.83"	"13"	"2.423"	"1.549"
"GO:0051087"	"chaperone binding"	"6.759"	"160"	"95.749"	"9.506"
"GO:0031072"	"heat shock protein binding"	"6.752"	"165"	"103.115"	"9.165"
"GO:0003941"	"L-serine ammonia-lyase activity"	"6.731"	"15"	"3.261"	"1.744"
"GO:0042623"	"ATPase activity, coupled"	"6.67"	"137"	"82.952"	"8.103"
"GO:0051787"	"misfolded protein binding"	"6.643"	"113"	"64.663"	"7.276"
"GO:0004029"	"aldehyde dehydrogenase (NAD) activity"	"6.608"	"38"	"14.193"	"3.603"
"GO:0015035"	"protein disulfide oxidoreductase activity"	"6.579"	"18"	"4.326"	"2.078"
"GO:0016887"	"ATPase activity"	"6.566"	"251"	"171.631"	"12.087"
"GO:0004707"	"MAP kinase activity"	"6.543"	"41"	"15.927"	"3.832"
"GO:0008785"	"alkyl hydroperoxide reductase activity"	"6.52"	"9"	"1.455"	"1.157"
"GO:0000287"	"magnesium ion binding"	"6.423"	"147"	"87.885"	"9.204"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"6.263"	"44"	"18.891"	"4.009"
"GO:0070061"	"fructose binding"	"6.221"	"26"	"8.752"	"2.773"
"GO:0005093"	"Rab GDP-dissociation inhibitor activity"	"6.189"	"10"	"1.847"	"1.317"
"GO:0016532"	"superoxide dismutase copper chaperone activity"	"6.169"	"13"	"2.705"	"1.669"
"GO:0003987"	"acetate-CoA ligase activity"	"6.161"	"11"	"2.143"	"1.438"
"GO:0031406"	"carboxylic acid binding"	"6.148"	"13"	"2.841"	"1.652"
