"GO.ID"	"GO.Term"	"zscore"
"GO:0004357"	"glutamate-cysteine ligase activity"	"28.866"
"GO:0004784"	"superoxide dismutase activity"	"27.671"
"GO:0008379"	"thioredoxin peroxidase activity"	"25.596"
"GO:0097573"	"glutathione oxidoreductase activity"	"20.826"
"GO:0015038"	"glutathione disulfide oxidoreductase activity"	"20.519"
"GO:0008794"	"arsenate reductase (glutaredoxin) activity"	"20.387"
"GO:0047066"	"phospholipid-hydroperoxide glutathione peroxidase activity"	"19.974"
"GO:0016530"	"metallochaperone activity"	"19.585"
"GO:0031805"	"type 8 metabotropic glutamate receptor binding"	"19.585"
"GO:0035226"	"glutamate-cysteine ligase catalytic subunit binding"	"19.585"
"GO:0098625"	"methylselenol reductase activity"	"19.218"
"GO:0098626"	"methylseleninic acid reductase activity"	"19.218"
"GO:0004362"	"glutathione-disulfide reductase activity"	"18.871"
"GO:0034634"	"glutathione transmembrane transporter activity"	"17.648"
"GO:0046623"	"sphingolipid-translocating ATPase activity"	"17.648"
"GO:0004602"	"glutathione peroxidase activity"	"17.002"
"GO:0004791"	"thioredoxin-disulfide reductase activity"	"16.843"
"GO:0009055"	"electron carrier activity"	"15.583"
"GO:0004392"	"heme oxygenase (decyclizing) activity"	"15.397"
"GO:0004601"	"peroxidase activity"	"15.178"
"GO:0016531"	"copper chaperone activity"	"14.551"
"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"	"14.398"
"GO:0032542"	"sulfiredoxin activity"	"14.106"
"GO:0008430"	"selenium binding"	"13.766"
"GO:0004345"	"glucose-6-phosphate dehydrogenase activity"	"13.092"
"GO:0003955"	"NAD(P)H dehydrogenase (quinone) activity"	"12.268"
"GO:0008113"	"peptide-methionine (S)-S-oxide reductase activity"	"11.825"
"GO:0032767"	"copper-dependent protein binding"	"11.661"
"GO:0015420"	"cobalamin-transporting ATPase activity"	"11.427"
"GO:0003872"	"6-phosphofructokinase activity"	"11.278"
"GO:0019826"	"oxygen sensor activity"	"11.065"
"GO:0043139"	"5'-3' DNA helicase activity"	"10.435"
"GO:0051920"	"peroxiredoxin activity"	"10.435"
"GO:0004096"	"catalase activity"	"10.21"
"GO:0016209"	"antioxidant activity"	"9.91"
"GO:0050220"	"prostaglandin-E synthase activity"	"9.802"
"GO:1903135"	"cupric ion binding"	"9.802"
"GO:0031802"	"type 5 metabotropic glutamate receptor binding"	"9.353"
"GO:0050661"	"NADP binding"	"9.238"
"GO:0004046"	"aminoacylase activity"	"8.924"
"GO:0070095"	"fructose-6-phosphate binding"	"8.646"
"GO:0016532"	"superoxide dismutase copper chaperone activity"	"8.516"
"GO:0016684"	"oxidoreductase activity, acting on peroxide as acceptor"	"8.484"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"8.445"
"GO:0015035"	"protein disulfide oxidoreductase activity"	"8.22"
"GO:0005375"	"copper ion transmembrane transporter activity"	"8.215"
"GO:1903136"	"cuprous ion binding"	"8.158"
"GO:0008198"	"ferrous iron binding"	"8.119"
"GO:0047499"	"calcium-independent phospholipase A2 activity"	"7.996"
"GO:0005507"	"copper ion binding"	"7.952"
"GO:0004128"	"cytochrome-b5 reductase activity, acting on NAD(P)H"	"7.696"
"GO:0043141"	"ATP-dependent 5'-3' DNA helicase activity"	"7.604"
"GO:0030346"	"protein phosphatase 2B binding"	"7.581"
"GO:0034987"	"immunoglobulin receptor binding"	"7.581"
"GO:0050660"	"flavin adenine dinucleotide binding"	"7.402"
"GO:0008559"	"xenobiotic-transporting ATPase activity"	"7.224"
"GO:0031545"	"peptidyl-proline 4-dioxygenase activity"	"7.018"
"GO:0015037"	"peptide disulfide oxidoreductase activity"	"6.947"
"GO:0004322"	"ferroxidase activity"	"6.667"
"GO:0043008"	"ATP-dependent protein binding"	"6.503"
"GO:0008199"	"ferric iron binding"	"6.404"
"GO:0016595"	"glutamate binding"	"6.323"
"GO:0019911"	"structural constituent of myelin sheath"	"6.283"
"GO:0050662"	"coenzyme binding"	"6.194"
"GO:0003954"	"NADH dehydrogenase activity"	"6.108"
"GO:0008190"	"eukaryotic initiation factor 4E binding"	"6.108"
"GO:0043225"	"ATPase-coupled anion transmembrane transporter activity"	"5.958"
"GO:0048038"	"quinone binding"	"5.946"
"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"5.815"
"GO:0016208"	"AMP binding"	"5.725"
"GO:0043295"	"glutathione binding"	"5.706"
"GO:0005344"	"oxygen transporter activity"	"5.686"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"5.439"
"GO:0048029"	"monosaccharide binding"	"5.379"
"GO:0005536"	"glucose binding"	"5.347"
"GO:0042802"	"identical protein binding"	"5.303"
"GO:0016706"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"	"5.109"
"GO:0005521"	"lamin binding"	"4.984"
"GO:0008353"	"RNA polymerase II carboxy-terminal domain kinase activity"	"4.758"
"GO:0020037"	"heme binding"	"4.672"
"GO:0003756"	"protein disulfide isomerase activity"	"4.661"
"GO:0008301"	"DNA binding, bending"	"4.58"
"GO:0004012"	"phospholipid-translocating ATPase activity"	"4.478"
"GO:0071837"	"HMG box domain binding"	"4.405"
"GO:0098641"	"cadherin binding involved in cell-cell adhesion"	"4.364"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"4.231"
"GO:0042803"	"protein homodimerization activity"	"4.109"
"GO:0017025"	"TBP-class protein binding"	"4.06"
"GO:0031418"	"L-ascorbic acid binding"	"3.962"
"GO:0030234"	"enzyme regulator activity"	"3.958"
"GO:0102567"	NA	"3.917"
"GO:0102568"	NA	"3.917"
"GO:0005539"	"glycosaminoglycan binding"	"3.802"
"GO:0004364"	"glutathione transferase activity"	"3.525"
"GO:0002020"	"protease binding"	"3.472"
"GO:0051087"	"chaperone binding"	"3.459"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"3.387"
"GO:0047485"	"protein N-terminus binding"	"3.315"
"GO:0008094"	"DNA-dependent ATPase activity"	"3.146"
"GO:0043531"	"ADP binding"	"2.889"
"GO:0070491"	"repressing transcription factor binding"	"2.856"
"GO:0051287"	"NAD binding"	"2.779"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"2.678"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"2.665"
"GO:0045296"	"cadherin binding"	"2.619"
"GO:0008134"	"transcription factor binding"	"2.479"
"GO:0015631"	"tubulin binding"	"2.375"
"GO:0005524"	"ATP binding"	"2.321"
"GO:0048365"	"Rac GTPase binding"	"2.315"
"GO:0030145"	"manganese ion binding"	"2.254"
"GO:0003684"	"damaged DNA binding"	"2.197"
"GO:0001540"	"beta-amyloid binding"	"2.147"
"GO:0000287"	"magnesium ion binding"	"2.03"
"GO:0046872"	"metal ion binding"	"1.933"
"GO:0008017"	"microtubule binding"	"1.893"
"GO:0004672"	"protein kinase activity"	"1.883"
"GO:0005215"	"transporter activity"	"1.864"
"GO:0044877"	"macromolecular complex binding"	"1.816"
"GO:0051117"	"ATPase binding"	"1.801"
"GO:0035091"	"phosphatidylinositol binding"	"1.79"
"GO:0003713"	"transcription coactivator activity"	"1.557"
"GO:0031625"	"ubiquitin protein ligase binding"	"1.473"
"GO:0001227"	"transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"1.41"
"GO:0016491"	"oxidoreductase activity"	"1.358"
"GO:0044325"	"ion channel binding"	"1.244"
"GO:0005515"	"protein binding"	"1.208"
"GO:0005506"	"iron ion binding"	"1.18"
"GO:0004674"	"protein serine/threonine kinase activity"	"1.168"
"GO:0003682"	"chromatin binding"	"1.094"
"GO:0008201"	"heparin binding"	"0.964"
"GO:0004713"	"protein tyrosine kinase activity"	"0.953"
"GO:0016887"	"ATPase activity"	"0.871"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"0.854"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"0.81"
"GO:0008022"	"protein C-terminus binding"	"0.788"
"GO:0046982"	"protein heterodimerization activity"	"0.781"
"GO:0005516"	"calmodulin binding"	"0.769"
"GO:0038023"	"signaling receptor activity"	"0.645"
"GO:0044212"	"transcription regulatory region DNA binding"	"0.636"
"GO:0003714"	"transcription corepressor activity"	"0.506"
