"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"32.898"	"164"	"20.094"	"4.374"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"27.79"	"135"	"18.195"	"4.203"
"GO:0098869"	"cellular oxidant detoxification"	"19.446"	"89"	"14.209"	"3.846"
"GO:0055114"	"oxidation-reduction process"	"15.736"	"278"	"113.547"	"10.451"
"GO:0045454"	"cell redox homeostasis"	"15.393"	"103"	"25.22"	"5.053"
"GO:0061621"	"canonical glycolysis"	"12.344"	"129"	"47.304"	"6.618"
"GO:0006979"	"response to oxidative stress"	"12.152"	"134"	"48.852"	"7.007"
"GO:0042744"	"hydrogen peroxide catabolic process"	"12.061"	"46"	"8.987"	"3.069"
"GO:0006094"	"gluconeogenesis"	"11.911"	"117"	"41.634"	"6.328"
"GO:0042760"	"very long-chain fatty acid catabolic process"	"11.618"	"18"	"1.906"	"1.385"
"GO:1901687"	"glutathione derivative biosynthetic process"	"11.292"	"27"	"4.222"	"2.017"
"GO:0006096"	"glycolytic process"	"11.192"	"116"	"45.447"	"6.304"
"GO:0034599"	"cellular response to oxidative stress"	"11.099"	"138"	"55.452"	"7.437"
"GO:0006749"	"glutathione metabolic process"	"10.86"	"36"	"6.524"	"2.714"
"GO:0072593"	"reactive oxygen species metabolic process"	"10.533"	"48"	"11.945"	"3.423"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"10.22"	"49"	"12.887"	"3.534"
"GO:0019550"	"glutamate catabolic process to aspartate"	"9.705"	"14"	"1.75"	"1.262"
"GO:0019551"	"glutamate catabolic process to 2-oxoglutarate"	"9.705"	"14"	"1.75"	"1.262"
"GO:0006532"	"aspartate biosynthetic process"	"9.689"	"14"	"1.752"	"1.264"
"GO:0006533"	"aspartate catabolic process"	"9.689"	"14"	"1.752"	"1.264"
"GO:0006531"	"aspartate metabolic process"	"9.669"	"18"	"2.618"	"1.591"
"GO:0006099"	"tricarboxylic acid cycle"	"9.569"	"77"	"27.301"	"5.194"
"GO:0006536"	"glutamate metabolic process"	"9.556"	"22"	"3.747"	"1.91"
"GO:0006662"	"glycerol ether metabolic process"	"9.276"	"12"	"1.302"	"1.153"
"GO:0006183"	"GTP biosynthetic process"	"9.198"	"34"	"8.539"	"2.768"
"GO:0042026"	"protein refolding"	"9.001"	"156"	"83.49"	"8.056"
"GO:0009263"	"deoxyribonucleotide biosynthetic process"	"8.972"	"19"	"3.291"	"1.751"
"GO:0019430"	"removal of superoxide radicals"	"8.858"	"29"	"6.181"	"2.576"
