"GO.ID"	"GO.Term"	"zscore"
"GO:0006979"	"response to oxidative stress"	"39.777"
"GO:0019430"	"removal of superoxide radicals"	"31.661"
"GO:0044752"	"response to human chorionic gonadotropin"	"28.866"
"GO:0097069"	"cellular response to thyroxine stimulus"	"28.866"
"GO:0098869"	"cellular oxidant detoxification"	"27.828"
"GO:0045454"	"cell redox homeostasis"	"26.28"
"GO:0042744"	"hydrogen peroxide catabolic process"	"25.735"
"GO:0034599"	"cellular response to oxidative stress"	"25.399"
"GO:1901698"	"response to nitrogen compound"	"23.548"
"GO:1904880"	"response to hydrogen sulfide"	"23.548"
"GO:0071449"	"cellular response to lipid hydroperoxide"	"21.798"
"GO:0001315"	"age-dependent response to reactive oxygen species"	"21.296"
"GO:0003069"	"vasodilation by acetylcholine involved in regulation of systemic arterial blood pressure"	"21.296"
"GO:1905932"	NA	"21.296"
"GO:0002149"	"hypochlorous acid biosynthetic process"	"20.826"
"GO:0080058"	"protein deglutathionylation"	"20.826"
"GO:1990268"	"response to gold nanoparticle"	"20.826"
"GO:0051409"	"response to nitrosative stress"	"20.628"
"GO:0061430"	"bone trabecula morphogenesis"	"20.387"
"GO:0071348"	"cellular response to interleukin-11"	"20.387"
"GO:0045951"	"positive regulation of mitotic recombination"	"19.974"
"GO:0110076"	NA	"19.974"
"GO:0006534"	"cysteine metabolic process"	"19.8"
"GO:0035229"	"positive regulation of glutamate-cysteine ligase activity"	"19.585"
"GO:0035733"	"hepatic stellate cell activation"	"19.585"
"GO:0006749"	"glutathione metabolic process"	"19.434"
"GO:0080184"	"response to phenylpropanoid"	"19.218"
"GO:0097332"	"response to antipsychotic drug"	"19.218"
"GO:0002573"	"myeloid leukocyte differentiation"	"18.229"
"GO:0046390"	"ribose phosphate biosynthetic process"	"18.229"
"GO:0061011"	"hepatic duct development"	"18.229"
"GO:0071103"	"DNA conformation change"	"18.229"
"GO:0051900"	"regulation of mitochondrial depolarization"	"18.181"
"GO:0035633"	"maintenance of blood-brain barrier"	"17.932"
"GO:0034775"	"glutathione transmembrane transport"	"17.648"
"GO:0099039"	"sphingolipid translocation"	"17.648"
"GO:0000303"	"response to superoxide"	"17.406"
"GO:0000305"	"response to oxygen radical"	"17.12"
"GO:2000490"	"negative regulation of hepatic stellate cell activation"	"17.12"
"GO:0006788"	"heme oxidation"	"15.397"
"GO:0071451"	"cellular response to superoxide"	"15.042"
"GO:1905664"	NA	"14.873"
"GO:0000717"	"nucleotide-excision repair, DNA duplex unwinding"	"14.551"
"GO:0036481"	"intrinsic apoptotic signaling pathway in response to hydrogen peroxide"	"14.398"
"GO:1902938"	"regulation of intracellular calcium activated chloride channel activity"	"14.398"
"GO:1904685"	"positive regulation of metalloendopeptidase activity"	"13.966"
"GO:1904209"	"positive regulation of chemokine (C-C motif) ligand 2 secretion"	"13.831"
"GO:0010734"	"negative regulation of protein glutathionylation"	"13.571"
"GO:0061017"	"hepatoblast differentiation"	"13.446"
"GO:0007568"	"aging"	"13.3"
"GO:0050880"	"regulation of blood vessel size"	"13.272"
"GO:0019322"	"pentose biosynthetic process"	"13.092"
"GO:1904879"	"positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel"	"13.092"
"GO:0055114"	"oxidation-reduction process"	"13.022"
"GO:1902951"	"negative regulation of dendritic spine maintenance"	"12.871"
"GO:0060431"	"primary lung bud formation"	"12.558"
"GO:0071248"	"cellular response to metal ion"	"12.459"
"GO:0033158"	"regulation of protein import into nucleus, translocation"	"12.268"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"12.086"
"GO:0032289"	"central nervous system myelin formation"	"12.085"
"GO:0046686"	"response to cadmium ion"	"11.942"
"GO:0006982"	"response to lipid hydroperoxide"	"11.825"
"GO:0034465"	"response to carbon monoxide"	"11.825"
"GO:0071372"	"cellular response to follicle-stimulating hormone stimulus"	"11.584"
"GO:0002679"	"respiratory burst involved in defense response"	"11.581"
"GO:0015680"	"intracellular copper ion transport"	"11.581"
"GO:0035434"	"copper ion transmembrane transport"	"11.352"
"GO:2000255"	"negative regulation of male germ cell proliferation"	"11.352"
"GO:0019471"	"4-hydroxyproline metabolic process"	"11.278"
"GO:1900449"	"regulation of glutamate receptor signaling pathway"	"11.135"
"GO:0022900"	"electron transport chain"	"11.071"
"GO:1902807"	"negative regulation of cell cycle G1/S phase transition"	"11.065"
"GO:0009650"	"UV protection"	"11.058"
"GO:0042542"	"response to hydrogen peroxide"	"10.975"
"GO:0010621"	"negative regulation of transcription by transcription factor localization"	"10.93"
"GO:1902992"	"negative regulation of amyloid precursor protein catabolic process"	"10.8"
"GO:0014854"	"response to inactivity"	"10.736"
"GO:0006878"	"cellular copper ion homeostasis"	"10.719"
"GO:0043249"	"erythrocyte maturation"	"10.704"
"GO:0045639"	"positive regulation of myeloid cell differentiation"	"10.674"
"GO:0006740"	"NADPH regeneration"	"10.493"
"GO:0009051"	"pentose-phosphate shunt, oxidative branch"	"10.493"
"GO:0035729"	"cellular response to hepatocyte growth factor stimulus"	"10.368"
"GO:0006750"	"glutathione biosynthetic process"	"10.363"
"GO:0033687"	"osteoblast proliferation"	"10.21"
"GO:0061010"	"gall bladder development"	"10.157"
"GO:0006536"	"glutamate metabolic process"	"9.934"
"GO:0010033"	"response to organic substance"	"9.928"
"GO:0001878"	"response to yeast"	"9.9"
"GO:0090168"	"Golgi reassembly"	"9.899"
"GO:0010041"	"response to iron(III) ion"	"9.85"
"GO:0006662"	"glycerol ether metabolic process"	"9.802"
"GO:0045838"	"positive regulation of membrane potential"	"9.802"
"GO:0020027"	"hemoglobin metabolic process"	"9.707"
"GO:0042262"	"DNA protection"	"9.438"
"GO:1902177"	"positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"	"9.396"
"GO:0000019"	"regulation of mitotic recombination"	"9.312"
"GO:0006801"	"superoxide metabolic process"	"9.31"
"GO:0033081"	"regulation of T cell differentiation in thymus"	"9.112"
"GO:0043523"	"regulation of neuron apoptotic process"	"9.02"
"GO:0042167"	"heme catabolic process"	"8.998"
"GO:0014823"	"response to activity"	"8.974"
"GO:0006880"	"intracellular sequestering of iron ion"	"8.888"
"GO:0033591"	"response to L-ascorbic acid"	"8.888"
"GO:0051645"	"Golgi localization"	"8.782"
