"GO.ID"	"GO.Term"	"zscore"
"GO:0017109"	"glutamate-cysteine ligase complex"	"28.866"
"GO:0008043"	"intracellular ferritin complex"	"15.042"
"GO:0097129"	"cyclin D2-CDK4 complex"	"11.581"
"GO:0005945"	"6-phosphofructokinase complex"	"11.278"
"GO:0033269"	"internode region of axon"	"9.85"
"GO:0071817"	"MMXD complex"	"9.754"
"GO:0043218"	"compact myelin"	"9.615"
"GO:0035976"	"transcription factor AP-1 complex"	"8.453"
"GO:0070062"	"extracellular exosome"	"8.205"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"7.877"
"GO:0019907"	"cyclin-dependent protein kinase activating kinase holoenzyme complex"	"7.493"
"GO:0000439"	"core TFIIH complex"	"7.166"
"GO:0044754"	"autolysosome"	"6.12"
"GO:0031045"	"dense core granule"	"5.796"
"GO:0035578"	"azurophil granule lumen"	"5.732"
"GO:0042582"	"azurophil granule"	"5.696"
"GO:0005675"	"holo TFIIH complex"	"5.581"
"GO:0005759"	"mitochondrial matrix"	"5.359"
"GO:0005778"	"peroxisomal membrane"	"4.847"
"GO:0005739"	"mitochondrion"	"4.784"
"GO:0043209"	"myelin sheath"	"4.492"
"GO:0031362"	"anchored component of external side of plasma membrane"	"4.468"
"GO:0016234"	"inclusion body"	"4.41"
"GO:0005829"	"cytosol"	"4.38"
"GO:0005758"	"mitochondrial intermembrane space"	"4.144"
"GO:0005774"	"vacuolar membrane"	"3.958"
"GO:0005790"	"smooth endoplasmic reticulum"	"3.551"
"GO:0005777"	"peroxisome"	"3.283"
"GO:0043025"	"neuronal cell body"	"3.266"
"GO:0034774"	"secretory granule lumen"	"3.224"
"GO:0005737"	"cytoplasm"	"3.222"
"GO:0032839"	"dendrite cytoplasm"	"3.148"
"GO:0005764"	"lysosome"	"3.075"
"GO:1904813"	"ficolin-1-rich granule lumen"	"3.046"
"GO:0071944"	"cell periphery"	"2.896"
"GO:0005669"	"transcription factor TFIID complex"	"2.847"
"GO:0032993"	"protein-DNA complex"	"2.775"
"GO:1904115"	"axon cytoplasm"	"2.487"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"2.477"
"GO:0005782"	"peroxisomal matrix"	"2.327"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"2.281"
"GO:0035577"	"azurophil granule membrane"	"2.215"
"GO:0005667"	"transcription factor complex"	"2.178"
"GO:0019898"	"extrinsic component of membrane"	"2.151"
"GO:0015629"	"actin cytoskeleton"	"2.043"
"GO:0045177"	"apical part of cell"	"1.994"
"GO:0005925"	"focal adhesion"	"1.975"
"GO:0030425"	"dendrite"	"1.965"
"GO:0016020"	"membrane"	"1.935"
"GO:0031410"	"cytoplasmic vesicle"	"1.912"
"GO:0043231"	"intracellular membrane-bounded organelle"	"1.861"
"GO:0098794"	"postsynapse"	"1.824"
"GO:0031965"	"nuclear membrane"	"1.809"
"GO:0030141"	"secretory granule"	"1.728"
"GO:0035579"	"specific granule membrane"	"1.633"
"GO:0005634"	"nucleus"	"1.541"
"GO:0042470"	"melanosome"	"1.508"
"GO:0031966"	"mitochondrial membrane"	"1.48"
"GO:0005913"	"cell-cell adherens junction"	"1.479"
"GO:0000785"	"chromatin"	"1.441"
"GO:0032991"	"macromolecular complex"	"1.421"
"GO:0005819"	"spindle"	"1.3"
"GO:0005576"	"extracellular region"	"1.256"
"GO:0030018"	"Z disc"	"1.256"
"GO:0005654"	"nucleoplasm"	"1.198"
"GO:0005743"	"mitochondrial inner membrane"	"1.171"
"GO:0001650"	"fibrillar center"	"1.133"
"GO:0005783"	"endoplasmic reticulum"	"1.082"
"GO:0005794"	"Golgi apparatus"	"1.069"
"GO:0015630"	"microtubule cytoskeleton"	"1.019"
"GO:0005741"	"mitochondrial outer membrane"	"0.914"
"GO:0005635"	"nuclear envelope"	"0.857"
"GO:0005615"	"extracellular space"	"0.856"
"GO:0016323"	"basolateral plasma membrane"	"0.747"
"GO:0045121"	"membrane raft"	"0.626"
"GO:0000790"	"nuclear chromatin"	"0.619"
"GO:0014069"	"postsynaptic density"	"0.496"
"GO:0009897"	"external side of plasma membrane"	"0.436"
"GO:0031012"	"extracellular matrix"	"0.396"
"GO:0005856"	"cytoskeleton"	"0.08"
"GO:0005575"	"cellular_component"	"-0.101"
"GO:0005789"	"endoplasmic reticulum membrane"	"-0.182"
"GO:0005622"	"intracellular"	"-0.219"
"GO:0009986"	"cell surface"	"-0.381"
"GO:0000139"	"Golgi membrane"	"-0.435"
"GO:0048471"	"perinuclear region of cytoplasm"	"-0.52"
"GO:0005886"	"plasma membrane"	"-0.594"
"GO:0016021"	"integral component of membrane"	"-2.382"
