"GO.ID"	"GO.Term"	"Z-score"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"29.216"
"GO:0004602"	"glutathione peroxidase activity"	"16.552"
"GO:0005524"	"ATP binding"	"14.418"
"GO:0003954"	"NADH dehydrogenase activity"	"12.839"
"GO:0004364"	"glutathione transferase activity"	"12.696"
"GO:0009055"	"electron carrier activity"	"11.871"
"GO:0047066"	"phospholipid-hydroperoxide glutathione peroxidase activity"	"11.798"
"GO:0008379"	"thioredoxin peroxidase activity"	"11.648"
"GO:0030170"	"pyridoxal phosphate binding"	"11.287"
"GO:0004550"	"nucleoside diphosphate kinase activity"	"9.772"
"GO:0004798"	"thymidylate kinase activity"	"9.762"
"GO:0004069"	"L-aspartate:2-oxoglutarate aminotransferase activity"	"9.689"
"GO:0051082"	"unfolded protein binding"	"9.386"
"GO:0004082"	"bisphosphoglycerate mutase activity"	"9.362"
"GO:0070287"	"ferritin receptor activity"	"9.069"
"GO:0004748"	"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor"	"8.972"
"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"	"8.884"
"GO:0032542"	"sulfiredoxin activity"	"8.548"
"GO:0004601"	"peroxidase activity"	"8.463"
"GO:0008430"	"selenium binding"	"8.463"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"8.458"
"GO:0051287"	"NAD binding"	"8.234"
"GO:0016787"	"hydrolase activity"	"8.216"
"GO:0008113"	"peptide-methionine (S)-S-oxide reductase activity"	"8.036"
"GO:0004829"	"threonine-tRNA ligase activity"	"7.985"
"GO:0004615"	"phosphomannomutase activity"	"7.923"
"GO:0004619"	"phosphoglycerate mutase activity"	"7.883"
"GO:0015037"	"peptide disulfide oxidoreductase activity"	"7.87"
"GO:0033743"	"peptide-methionine (R)-S-oxide reductase activity"	"7.838"
"GO:0015607"	"fatty-acyl-CoA transporter activity"	"7.762"
"GO:0045174"	"glutathione dehydrogenase (ascorbate) activity"	"7.732"
"GO:0050610"	"methylarsonate reductase activity"	"7.732"
"GO:0047801"	"L-cysteine:2-oxoglutarate aminotransferase activity"	"7.66"
"GO:0008460"	"dTDP-glucose 4,6-dehydratase activity"	"7.655"
"GO:0004421"	"hydroxymethylglutaryl-CoA synthase activity"	"7.587"
"GO:0005528"	"FK506 binding"	"7.578"
"GO:0005324"	"long-chain fatty acid transporter activity"	"7.522"
"GO:0001758"	"retinal dehydrogenase activity"	"7.294"
"GO:0008794"	"arsenate reductase (glutaredoxin) activity"	"7.217"
"GO:0008444"	"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity"	"7.182"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"	"7.167"
"GO:0005471"	"ATP:ADP antiporter activity"	"7.126"
"GO:0004784"	"superoxide dismutase activity"	"7.112"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"7.09"
"GO:0004791"	"thioredoxin-disulfide reductase activity"	"6.989"
"GO:0009041"	"uridylate kinase activity"	"6.943"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"6.914"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"6.908"
"GO:0016212"	"kynurenine-oxoglutarate transaminase activity"	"6.895"
"GO:0004332"	"fructose-bisphosphate aldolase activity"	"6.83"
"GO:0008489"	"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity"	"6.824"
"GO:0047263"	"N-acylsphingosine galactosyltransferase activity"	"6.824"
"GO:0033745"	"L-methionine-(R)-S-oxide reductase activity"	"6.81"
"GO:0051087"	"chaperone binding"	"6.759"
"GO:0031072"	"heat shock protein binding"	"6.752"
"GO:0003941"	"L-serine ammonia-lyase activity"	"6.731"
"GO:0004556"	"alpha-amylase activity"	"6.698"
"GO:0103025"	NA	"6.698"
"GO:0042623"	"ATPase activity, coupled"	"6.67"
"GO:0051787"	"misfolded protein binding"	"6.643"
"GO:0098625"	"methylselenol reductase activity"	"6.62"
"GO:0098626"	"methylseleninic acid reductase activity"	"6.62"
"GO:0004029"	"aldehyde dehydrogenase (NAD) activity"	"6.608"
"GO:0015035"	"protein disulfide oxidoreductase activity"	"6.579"
"GO:0016887"	"ATPase activity"	"6.566"
"GO:0004707"	"MAP kinase activity"	"6.543"
"GO:0008785"	"alkyl hydroperoxide reductase activity"	"6.52"
"GO:0000287"	"magnesium ion binding"	"6.423"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"6.263"
"GO:0005139"	"interleukin-7 receptor binding"	"6.242"
"GO:0070191"	"methionine-R-sulfoxide reductase activity"	"6.242"
"GO:0070061"	"fructose binding"	"6.221"
"GO:0005093"	"Rab GDP-dissociation inhibitor activity"	"6.189"
"GO:0016532"	"superoxide dismutase copper chaperone activity"	"6.169"
"GO:0003987"	"acetate-CoA ligase activity"	"6.161"
"GO:0031406"	"carboxylic acid binding"	"6.148"
"GO:0030551"	"cyclic nucleotide binding"	"6.092"
"GO:0015269"	"calcium-activated potassium channel activity"	"6.045"
"GO:0048037"	"cofactor binding"	"6.03"
"GO:0004466"	"long-chain-acyl-CoA dehydrogenase activity"	"5.989"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"5.953"
"GO:0005527"	"macrolide binding"	"5.872"
"GO:0015207"	"adenine transmembrane transporter activity"	"5.849"
"GO:0005525"	"GTP binding"	"5.848"
"GO:0015038"	"glutathione disulfide oxidoreductase activity"	"5.842"
"GO:0033754"	"indoleamine 2,3-dioxygenase activity"	"5.838"
"GO:0060072"	"large conductance calcium-activated potassium channel activity"	"5.816"
"GO:0047578"	"4-hydroxyglutamate transaminase activity"	"5.804"
"GO:0004794"	"L-threonine ammonia-lyase activity"	"5.8"
"GO:0000049"	"tRNA binding"	"5.781"
"GO:0016208"	"AMP binding"	"5.772"
"GO:0048038"	"quinone binding"	"5.771"
"GO:0004019"	"adenylosuccinate synthase activity"	"5.765"
"GO:0004609"	"phosphatidylserine decarboxylase activity"	"5.759"
"GO:0003756"	"protein disulfide isomerase activity"	"5.729"
"GO:0004118"	"cGMP-stimulated cyclic-nucleotide phosphodiesterase activity"	"5.683"
"GO:0042803"	"protein homodimerization activity"	"5.675"
"GO:0031625"	"ubiquitin protein ligase binding"	"5.649"
"GO:0044183"	"protein binding involved in protein folding"	"5.648"
"GO:0016836"	"hydro-lyase activity"	"5.639"
