"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"28.081"	"142"	"19.282"	"4.37"
"GO:0005739"	"mitochondrion"	"19.491"	"905"	"506.229"	"20.459"
"GO:0005759"	"mitochondrial matrix"	"19.339"	"374"	"149.989"	"11.583"
"GO:0070062"	"extracellular exosome"	"16.017"	"1688"	"1213.691"	"29.613"
"GO:0043209"	"myelin sheath"	"12.846"	"375"	"206.387"	"13.126"
"GO:0005743"	"mitochondrial inner membrane"	"12.235"	"264"	"130.33"	"10.925"
"GO:0005737"	"cytoplasm"	"11.546"	"2190"	"1801.676"	"33.632"
"GO:0005829"	"cytosol"	"11.004"	"2905"	"2526.115"	"34.432"
"GO:0034774"	"secretory granule lumen"	"10.36"	"246"	"135.007"	"10.714"
"GO:1904813"	"ficolin-1-rich granule lumen"	"10.118"	"274"	"156.233"	"11.639"
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"8.455"	"14"	"2.108"	"1.407"
"GO:0031966"	"mitochondrial membrane"	"8.295"	"74"	"29.595"	"5.353"
"GO:0005758"	"mitochondrial intermembrane space"	"7.001"	"57"	"23.258"	"4.82"
"GO:0005777"	"peroxisome"	"6.74"	"57"	"23.853"	"4.918"
"GO:0072562"	"blood microparticle"	"6.604"	"172"	"108.696"	"9.586"
"GO:0032982"	"myosin filament"	"6.474"	"39"	"15.596"	"3.615"
"GO:0045254"	"pyruvate dehydrogenase complex"	"5.953"	"25"	"8.23"	"2.817"
"GO:0031312"	"extrinsic component of organelle membrane"	"5.848"	"7"	"1.152"	"0.996"
"GO:0098562"	"cytoplasmic side of membrane"	"5.723"	"7"	"1.196"	"1.014"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"5.635"	"12"	"2.756"	"1.64"
"GO:0030964"	"NADH dehydrogenase complex"	"5.568"	"6"	"0.432"	"0.66"
"GO:0000502"	"proteasome complex"	"5.486"	"113"	"69.716"	"7.89"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"5.475"	"26"	"10.077"	"2.909"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"5.41"	"18"	"5.516"	"2.308"
"GO:0042470"	"melanosome"	"5.38"	"154"	"103.728"	"9.345"
"GO:0030017"	"sarcomere"	"5.361"	"56"	"29.263"	"4.987"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"5.226"	"28"	"11.085"	"3.236"
"GO:0005845"	"mRNA cap binding complex"	"5.211"	"35"	"15.271"	"3.786"
"GO:0016234"	"inclusion body"	"5.201"	"74"	"42.201"	"6.114"
"GO:0043159"	"acrosomal matrix"	"5.119"	"10"	"2.33"	"1.498"
"GO:0031597"	"cytosolic proteasome complex"	"4.917"	"30"	"13.308"	"3.395"
"GO:0014802"	"terminal cisterna"	"4.866"	"7"	"1.45"	"1.141"
"GO:0000159"	"protein phosphatase type 2A complex"	"4.771"	"45"	"22.643"	"4.686"
"GO:0022624"	"proteasome accessory complex"	"4.766"	"60"	"33.454"	"5.569"
"GO:0030678"	"mitochondrial ribonuclease P complex"	"4.741"	"7"	"1.436"	"1.174"
"GO:0005902"	"microvillus"	"4.729"	"52"	"28.428"	"4.984"
"GO:0005757"	"mitochondrial permeability transition pore complex"	"4.689"	"14"	"4.492"	"2.028"
"GO:0032991"	"macromolecular complex"	"4.684"	"512"	"425.378"	"18.495"
"GO:0098574"	"cytoplasmic side of lysosomal membrane"	"4.61"	"25"	"11.016"	"3.033"
"GO:0031674"	"I band"	"4.587"	"26"	"11.716"	"3.114"
"GO:0005859"	"muscle myosin complex"	"4.507"	"26"	"11.708"	"3.171"
"GO:0009328"	"phenylalanine-tRNA ligase complex"	"4.451"	"6"	"1.242"	"1.069"
"GO:0008180"	"COP9 signalosome"	"4.421"	"102"	"69.168"	"7.427"
"GO:0005669"	"transcription factor TFIID complex"	"4.418"	"74"	"45.878"	"6.365"
"GO:0098993"	"anchored component of synaptic vesicle membrane"	"4.405"	"19"	"7.45"	"2.622"
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"4.295"	"26"	"11.839"	"3.297"
"GO:1990425"	"ryanodine receptor complex"	"4.294"	"7"	"1.662"	"1.243"
"GO:0005853"	"eukaryotic translation elongation factor 1 complex"	"4.277"	"26"	"12.303"	"3.202"
"GO:0005771"	"multivesicular body"	"4.22"	"30"	"14.641"	"3.639"
"GO:0000015"	"phosphopyruvate hydratase complex"	"4.187"	"20"	"8.373"	"2.777"
"GO:0033180"	"proton-transporting V-type ATPase, V1 domain"	"4.058"	"25"	"11.683"	"3.281"
"GO:0071817"	"MMXD complex"	"3.993"	"18"	"7.392"	"2.657"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"3.923"	"23"	"11.024"	"3.053"
"GO:0005782"	"peroxisomal matrix"	"3.849"	"21"	"9.407"	"3.012"
"GO:0097546"	"ciliary base"	"3.83"	"37"	"20.23"	"4.379"
"GO:0002116"	"semaphorin receptor complex"	"3.829"	"6"	"1.466"	"1.184"
"GO:0016222"	"procollagen-proline 4-dioxygenase complex"	"3.809"	"8"	"2.442"	"1.459"
"GO:0097361"	"CIA complex"	"3.797"	"10"	"3.299"	"1.765"
"GO:0005945"	"6-phosphofructokinase complex"	"3.754"	"20"	"9.321"	"2.845"
"GO:0005954"	"calcium- and calmodulin-dependent protein kinase complex"	"3.648"	"6"	"1.599"	"1.207"
"GO:0098554"	"cytoplasmic side of endoplasmic reticulum membrane"	"3.617"	"13"	"5.342"	"2.117"
"GO:0005790"	"smooth endoplasmic reticulum"	"3.613"	"48"	"29.586"	"5.097"
"GO:0045298"	"tubulin complex"	"3.608"	"7"	"2.112"	"1.355"
"GO:0005778"	"peroxisomal membrane"	"3.563"	"30"	"15.895"	"3.959"
"GO:0030120"	"vesicle coat"	"3.55"	"6"	"1.637"	"1.229"
"GO:0045239"	"tricarboxylic acid cycle enzyme complex"	"3.503"	"4"	"0.497"	"0.687"
"GO:0005753"	"mitochondrial proton-transporting ATP synthase complex"	"3.469"	"11"	"4.161"	"1.972"
"GO:0044297"	"cell body"	"3.426"	"103"	"75.188"	"8.117"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"3.418"	"18"	"8.443"	"2.796"
"GO:0045244"	"succinate-CoA ligase complex (GDP-forming)"	"3.41"	"5"	"1.199"	"1.115"
"GO:0045252"	"oxoglutarate dehydrogenase complex"	"3.397"	"16"	"7.257"	"2.574"
"GO:0046930"	"pore complex"	"3.387"	"17"	"8.028"	"2.649"
"GO:0005640"	"nuclear outer membrane"	"3.374"	"16"	"7.187"	"2.612"
"GO:0008385"	"IkappaB kinase complex"	"3.35"	"16"	"7.296"	"2.598"
"GO:0098826"	"endoplasmic reticulum tubular network membrane"	"3.298"	"6"	"1.711"	"1.3"
"GO:0042645"	"mitochondrial nucleoid"	"3.296"	"42"	"26.036"	"4.843"
"GO:0032473"	"cytoplasmic side of mitochondrial outer membrane"	"3.29"	"7"	"2.364"	"1.409"
"GO:0099400"	"caveola neck"	"3.29"	"7"	"2.364"	"1.409"
"GO:0032593"	"insulin-responsive compartment"	"3.274"	"13"	"5.619"	"2.255"
"GO:0048269"	"methionine adenosyltransferase complex"	"3.253"	"9"	"3.401"	"1.721"
"GO:0030485"	"smooth muscle contractile fiber"	"3.251"	"10"	"3.882"	"1.882"
"GO:0043025"	"neuronal cell body"	"3.2"	"210"	"170.116"	"12.465"
"GO:0032839"	"dendrite cytoplasm"	"3.153"	"38"	"23.518"	"4.594"
"GO:0008076"	"voltage-gated potassium channel complex"	"3.11"	"34"	"20.192"	"4.439"
"GO:0030175"	"filopodium"	"3.103"	"52"	"34.229"	"5.727"
"GO:0097226"	"sperm mitochondrial sheath"	"3.079"	"4"	"0.921"	"0.946"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"3.075"	"16"	"7.788"	"2.67"
"GO:0097228"	"sperm principal piece"	"3.072"	"18"	"8.997"	"2.93"
"GO:0005576"	"extracellular region"	"3.053"	"522"	"462.165"	"19.599"
"GO:0072687"	"meiotic spindle"	"3.025"	"24"	"13.68"	"3.411"
"GO:0035976"	"transcription factor AP-1 complex"	"3.013"	"18"	"9.412"	"2.851"
"GO:0005838"	"proteasome regulatory particle"	"3.012"	"24"	"13.388"	"3.523"
"GO:0070469"	"respiratory chain"	"2.973"	"4"	"1.027"	"0.977"
"GO:0001741"	"XY body"	"2.952"	"27"	"15.885"	"3.766"
"GO:0005615"	"extracellular space"	"2.947"	"407"	"356.529"	"17.124"
"GO:0048471"	"perinuclear region of cytoplasm"	"2.942"	"374"	"324.804"	"16.723"
"GO:0097487"	"multivesicular body, internal vesicle"	"2.89"	"7"	"2.64"	"1.509"
"GO:0031982"	"vesicle"	"2.878"	"167"	"135.43"	"10.968"
"GO:0033276"	"transcription factor TFTC complex"	"2.858"	"21"	"11.424"	"3.35"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"2.856"	"33"	"20.566"	"4.353"
"GO:0030016"	"myofibril"	"2.848"	"28"	"16.782"	"3.939"
"GO:1902912"	"pyruvate kinase complex"	"2.84"	"7"	"2.6"	"1.549"
"GO:0005779"	"integral component of peroxisomal membrane"	"2.821"	"5"	"1.559"	"1.22"
"GO:0015629"	"actin cytoskeleton"	"2.821"	"131"	"103.861"	"9.621"
"GO:0098850"	"extrinsic component of synaptic vesicle membrane"	"2.797"	"12"	"5.599"	"2.289"
"GO:0005736"	"DNA-directed RNA polymerase I complex"	"2.792"	"31"	"19.478"	"4.126"
"GO:0005884"	"actin filament"	"2.781"	"68"	"49.166"	"6.772"
"GO:0035578"	"azurophil granule lumen"	"2.769"	"65"	"46.792"	"6.576"
"GO:0005666"	"DNA-directed RNA polymerase III complex"	"2.767"	"33"	"20.561"	"4.495"
"GO:0044754"	"autolysosome"	"2.736"	"19"	"10.473"	"3.116"
"GO:0032021"	"NELF complex"	"2.712"	"5"	"1.611"	"1.249"
"GO:0042643"	"actomyosin, actin portion"	"2.706"	"9"	"4.01"	"1.844"
"GO:0016282"	"eukaryotic 43S preinitiation complex"	"2.704"	"28"	"17.198"	"3.994"
