"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005201"	"extracellular matrix structural constituent"	"72.791"	"-72.791"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"51.214"	"-51.214"
"GO:0005518"	"collagen binding"	"40.616"	"-40.616"
"GO:0005178"	"integrin binding"	"38.805"	"-38.805"
"GO:0050840"	"extracellular matrix binding"	"34.414"	"-34.414"
"GO:0005509"	"calcium ion binding"	"29.358"	"-29.358"
"GO:0001968"	"fibronectin binding"	"28.777"	"-28.777"
"GO:0008201"	"heparin binding"	"26.553"	"-26.553"
"GO:0004252"	"serine-type endopeptidase activity"	"26.516"	"-26.516"
"GO:0043236"	"laminin binding"	"25.604"	"-25.604"
"GO:0003779"	"actin binding"	"24.93"	"-24.93"
"GO:0008307"	"structural constituent of muscle"	"23.736"	"-23.736"
"GO:0004222"	"metalloendopeptidase activity"	"23.604"	"-23.604"
"GO:0051015"	"actin filament binding"	"21.734"	"-21.734"
"GO:0050431"	"transforming growth factor beta binding"	"21.69"	"-21.69"
"GO:0008083"	"growth factor activity"	"19.172"	"-19.172"
"GO:0042056"	"chemoattractant activity"	"14.877"	"-14.877"
"GO:0005125"	"cytokine activity"	"13.941"	"-13.941"
"GO:0002020"	"protease binding"	"13.826"	"-13.826"
"GO:0005160"	"transforming growth factor beta receptor binding"	"13.314"	"-13.314"
"GO:0017134"	"fibroblast growth factor binding"	"13.199"	"-13.199"
"GO:0005539"	"glycosaminoglycan binding"	"12.707"	"-12.707"
"GO:0005044"	"scavenger receptor activity"	"12.339"	"-12.339"
"GO:0042802"	"identical protein binding"	"12.212"	"-12.212"
"GO:0008237"	"metallopeptidase activity"	"11.674"	"-11.674"
"GO:0015026"	"coreceptor activity"	"11.624"	"-11.624"
"GO:0045296"	"cadherin binding"	"11.614"	"-11.614"
"GO:0050839"	"cell adhesion molecule binding"	"11.321"	"-11.321"
"GO:0031418"	"L-ascorbic acid binding"	"10.931"	"-10.931"
"GO:0001786"	"phosphatidylserine binding"	"10.905"	"-10.905"
"GO:0001618"	"virus receptor activity"	"10.687"	"-10.687"
"GO:0005102"	"receptor binding"	"10.601"	"-10.601"
"GO:0030246"	"carbohydrate binding"	"10.451"	"-10.451"
"GO:0048018"	"receptor agonist activity"	"10.37"	"-10.37"
"GO:0005109"	"frizzled binding"	"10.335"	"-10.335"
"GO:0003785"	"actin monomer binding"	"10.197"	"-10.197"
"GO:0017147"	"Wnt-protein binding"	"10.006"	"-10.006"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"9.606"	"-9.606"
"GO:0008092"	"cytoskeletal protein binding"	"9.447"	"-9.447"
"GO:0005198"	"structural molecule activity"	"9.375"	"-9.375"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"9.327"	"-9.327"
"GO:0004175"	"endopeptidase activity"	"9.325"	"-9.325"
"GO:0008236"	"serine-type peptidase activity"	"8.876"	"-8.876"
