"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006351"	"transcription, DNA-templated"	"-20.349"	"20.349"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-15.343"	"15.343"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-13.747"	"13.747"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-11.178"	"11.178"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-10.215"	"10.215"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-9.78"	"9.78"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-9.605"	"9.605"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-9.435"	"9.435"
"GO:0006406"	"mRNA export from nucleus"	"-9.187"	"9.187"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-8.291"	"8.291"
"GO:0006281"	"DNA repair"	"-7.804"	"7.804"
"GO:0000209"	"protein polyubiquitination"	"-7.777"	"7.777"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-7.776"	"7.776"
"GO:0031124"	"mRNA 3'-end processing"	"-7.62"	"7.62"
"GO:0016567"	"protein ubiquitination"	"-7.57"	"7.57"
"GO:0097711"	"ciliary basal body docking"	"-7.459"	"7.459"
"GO:0006405"	"RNA export from nucleus"	"-7.454"	"7.454"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-7.419"	"7.419"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-7.141"	"7.141"
"GO:0016070"	"RNA metabolic process"	"-7.093"	"7.093"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-7.029"	"7.029"
"GO:0006412"	"translation"	"-6.898"	"6.898"
"GO:0008380"	"RNA splicing"	"-6.763"	"6.763"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"-6.752"	"6.752"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"-6.705"	"6.705"
"GO:0070126"	"mitochondrial translational termination"	"-6.58"	"6.58"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"-6.458"	"6.458"
"GO:0042026"	"protein refolding"	"-6.401"	"6.401"
"GO:0070125"	"mitochondrial translational elongation"	"-6.365"	"6.365"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-6.248"	"6.248"
"GO:0006413"	"translational initiation"	"-6.207"	"6.207"
"GO:0034620"	"cellular response to unfolded protein"	"-6.134"	"6.134"
"GO:0007059"	"chromosome segregation"	"-6.064"	"6.064"
"GO:0051301"	"cell division"	"-6.048"	"6.048"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-6.029"	"6.029"
"GO:0006364"	"rRNA processing"	"-5.845"	"5.845"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-5.279"	"5.279"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"-5.266"	"5.266"
"GO:1901673"	"regulation of mitotic spindle assembly"	"-5.004"	"5.004"
"GO:0034605"	"cellular response to heat"	"-4.934"	"4.934"
"GO:0000278"	"mitotic cell cycle"	"-4.928"	"4.928"
"GO:0033683"	"nucleotide-excision repair, DNA incision"	"-4.885"	"4.885"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"-4.851"	"4.851"
"GO:0006296"	"nucleotide-excision repair, DNA incision, 5'-to lesion"	"-4.844"	"4.844"
"GO:0070911"	"global genome nucleotide-excision repair"	"-4.827"	"4.827"
"GO:0006294"	"nucleotide-excision repair, preincision complex assembly"	"-4.729"	"4.729"
"GO:0010824"	"regulation of centrosome duplication"	"-4.696"	"4.696"
"GO:0006986"	"response to unfolded protein"	"-4.604"	"4.604"
"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"-4.507"	"4.507"
"GO:0034080"	"CENP-A containing nucleosome assembly"	"-4.358"	"4.358"
"GO:0043928"	"exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay"	"-4.341"	"4.341"
"GO:0000245"	"spliceosomal complex assembly"	"-4.338"	"4.338"
"GO:0007080"	"mitotic metaphase plate congression"	"-4.335"	"4.335"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-4.305"	"4.305"
"GO:0051865"	"protein autoubiquitination"	"-4.305"	"4.305"
"GO:1900034"	"regulation of cellular response to heat"	"-4.304"	"4.304"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"-4.264"	"4.264"
"GO:0006805"	"xenobiotic metabolic process"	"-4.207"	"4.207"
"GO:0006293"	"nucleotide-excision repair, preincision complex stabilization"	"-4.131"	"4.131"
"GO:0036258"	"multivesicular body assembly"	"-4.107"	"4.107"
"GO:0000724"	"double-strand break repair via homologous recombination"	"-4.05"	"4.05"
"GO:0042769"	"DNA damage response, detection of DNA damage"	"-4.035"	"4.035"
"GO:0016192"	"vesicle-mediated transport"	"-3.995"	"3.995"
"GO:0036297"	"interstrand cross-link repair"	"-3.989"	"3.989"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"-3.974"	"3.974"
"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"	"-3.97"	"3.97"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-3.933"	"3.933"
"GO:0051321"	"meiotic cell cycle"	"-3.93"	"3.93"
"GO:0006355"	"regulation of transcription, DNA-templated"	"-3.925"	"3.925"
"GO:0016925"	"protein sumoylation"	"-3.917"	"3.917"
"GO:0007140"	"male meiosis"	"-3.883"	"3.883"
"GO:0006325"	"chromatin organization"	"-3.872"	"3.872"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"-3.864"	"3.864"
"GO:0006913"	"nucleocytoplasmic transport"	"-3.847"	"3.847"
"GO:0006338"	"chromatin remodeling"	"-3.818"	"3.818"
"GO:0006303"	"double-strand break repair via nonhomologous end joining"	"-3.779"	"3.779"
"GO:0006513"	"protein monoubiquitination"	"-3.742"	"3.742"
"GO:0006302"	"double-strand break repair"	"-3.735"	"3.735"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-3.734"	"3.734"
"GO:1903955"	"positive regulation of protein targeting to mitochondrion"	"-3.723"	"3.723"
"GO:0051607"	"defense response to virus"	"-3.696"	"3.696"
"GO:0008202"	"steroid metabolic process"	"-3.693"	"3.693"
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"-3.687"	"3.687"
"GO:0032436"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	"-3.646"	"3.646"
"GO:0010212"	"response to ionizing radiation"	"-3.616"	"3.616"
"GO:0007141"	"male meiosis I"	"-3.575"	"3.575"
"GO:0032543"	"mitochondrial translation"	"-3.554"	"3.554"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-3.526"	"3.526"
"GO:0007098"	"centrosome cycle"	"-3.505"	"3.505"
"GO:0006289"	"nucleotide-excision repair"	"-3.472"	"3.472"
"GO:0032482"	"Rab protein signal transduction"	"-3.463"	"3.463"
"GO:0045815"	"positive regulation of gene expression, epigenetic"	"-3.401"	"3.401"
"GO:0019827"	"stem cell population maintenance"	"-3.377"	"3.377"
"GO:0006378"	"mRNA polyadenylation"	"-3.356"	"3.356"
"GO:0019985"	"translesion synthesis"	"-3.319"	"3.319"
"GO:0042273"	"ribosomal large subunit biogenesis"	"-3.288"	"3.288"
"GO:0070979"	"protein K11-linked ubiquitination"	"-3.275"	"3.275"
"GO:0006297"	"nucleotide-excision repair, DNA gap filling"	"-3.258"	"3.258"
"GO:0002181"	"cytoplasmic translation"	"-3.224"	"3.224"
"GO:0016579"	"protein deubiquitination"	"-3.202"	"3.202"
"GO:0070936"	"protein K48-linked ubiquitination"	"-3.198"	"3.198"
"GO:0000083"	"regulation of transcription involved in G1/S transition of mitotic cell cycle"	"-3.196"	"3.196"
"GO:0034220"	"ion transmembrane transport"	"-3.189"	"3.189"
"GO:0016125"	"sterol metabolic process"	"-3.187"	"3.187"
"GO:0007017"	"microtubule-based process"	"-3.182"	"3.182"
"GO:0090502"	"RNA phosphodiester bond hydrolysis, endonucleolytic"	"-3.154"	"3.154"
"GO:0006607"	"NLS-bearing protein import into nucleus"	"-3.148"	"3.148"
"GO:0043488"	"regulation of mRNA stability"	"-3.139"	"3.139"
"GO:0006446"	"regulation of translational initiation"	"-3.114"	"3.114"
"GO:0007131"	"reciprocal meiotic recombination"	"-3.084"	"3.084"
"GO:0042738"	"exogenous drug catabolic process"	"-3.079"	"3.079"
"GO:0016032"	"viral process"	"-3.076"	"3.076"
