geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04060	Cytokine-cytokine receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04060+10563+1230+1271+1435+1437+1438+1439+1441+23765+27242+2919+2921+3454+3459+3460+355+3553+3554+3559+3561+3563+3566+3569+3572+3574+3581+3588+3594+3597+3601+3627+3953+4050+4055+4283+51330+5196+55540+6354+6373+64109+7040+7124+7132+7133+7850+83729+8809+91+9180+94	248	51	3.7636856368563687	13.550547235023041	0	0	10563;1230;1271;1435;1437;1438;1439;1441;23765;27242;2919;2921;3454;3459;3460;355;3553;3554;3559;3561;3563;3566;3569;3572;3574;3581;3588;3594;3597;3601;3627;3953;4050;4055;4283;51330;5196;55540;6354;6373;64109;7040;7124;7132;7133;7850;83729;8809;91;9180;94	ENSG00000135503;ENSG00000139567;ENSG00000108688;ENSG00000163823;ENSG00000122756;ENSG00000205755;ENSG00000184371;ENSG00000164400;ENSG00000198223;ENSG00000100368;ENSG00000119535;ENSG00000163739;ENSG00000169245;ENSG00000169248;ENSG00000156234;ENSG00000163734;ENSG00000138755;ENSG00000026103;ENSG00000142166;ENSG00000027697;ENSG00000159128;ENSG00000262795;ENSG00000243646;ENSG00000096996;ENSG00000131724;ENSG00000134470;ENSG00000177663;ENSG00000056736;ENSG00000115604;ENSG00000125538;ENSG00000115594;ENSG00000115590;ENSG00000134460;ENSG00000147168;ENSG00000185291;ENSG00000077238;ENSG00000136244;ENSG00000134352;ENSG00000104432;ENSG00000124334;ENSG00000139269;ENSG00000116678;ENSG00000204487;ENSG00000206437;ENSG00000223448;ENSG00000227507;ENSG00000231314;ENSG00000236237;ENSG00000236925;ENSG00000238114;ENSG00000111321;ENSG00000145623;ENSG00000163737;ENSG00000105329;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000006327;ENSG00000067182;ENSG00000028137;ENSG00000146072
hsa04630	JAK-STAT signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04630+10254+10379+1271+1437+1438+1439+1441+2885+3454+3459+3460+3559+3561+3563+3566+3569+3572+3574+3581+3588+3594+3597+3601+3953+5292+5771+5781+64109+6772+6773+6774+7297+8651+9021+9180	142	35	2.1550135501355014	16.241197183098592	0	0	10254;10379;1271;1437;1438;1439;1441;2885;3454;3459;3460;3559;3561;3563;3566;3569;3572;3574;3581;3588;3594;3597;3601;3953;5292;5771;5781;64109;6772;6773;6774;7297;8651;9021;9180	ENSG00000122756;ENSG00000205755;ENSG00000164400;ENSG00000198223;ENSG00000100368;ENSG00000119535;ENSG00000177885;ENSG00000142166;ENSG00000027697;ENSG00000159128;ENSG00000262795;ENSG00000243646;ENSG00000096996;ENSG00000131724;ENSG00000134470;ENSG00000134460;ENSG00000147168;ENSG00000185291;ENSG00000077238;ENSG00000136244;ENSG00000134352;ENSG00000104432;ENSG00000124334;ENSG00000213928;ENSG00000116678;ENSG00000145623;ENSG00000137193;ENSG00000179295;ENSG00000175354;ENSG00000185338;ENSG00000184557;ENSG00000115145;ENSG00000115415;ENSG00000170581;ENSG00000168610;ENSG00000105397
hsa04640	Hematopoietic cell lineage	http://www.kegg.jp/kegg-bin/show_pathway?hsa04640+1435+1437+1438+1441+1791+3553+3554+3559+3563+3566+3569+3574+3581+3676+3690+7124+7850+928+929+948+952+960	93	22	1.4113821138211382	15.587557603686635	0	0	1435;1437;1438;1441;1791;3553;3554;3559;3563;3566;3569;3574;3581;3676;3690;7124;7850;928;929;948;952;960	ENSG00000170458;ENSG00000135218;ENSG00000004468;ENSG00000026508;ENSG00000010278;ENSG00000184371;ENSG00000164400;ENSG00000198223;ENSG00000119535;ENSG00000107447;ENSG00000125538;ENSG00000115594;ENSG00000115590;ENSG00000134460;ENSG00000185291;ENSG00000077238;ENSG00000136244;ENSG00000104432;ENSG00000124334;ENSG00000115232;ENSG00000259207;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+10379+1435+2885+3454+3459+3460+3553+3554+3690+3725+6772+6773+7040+7124+7132+7297+8651+9021	118	18	1.7907859078590787	10.051452784503631	6.550315845288424e-14	4.8799853047398756e-12	10379;1435;2885;3454;3459;3460;3553;3554;3690;3725;6772;6773;7040;7124;7132;7297;8651;9021	ENSG00000184371;ENSG00000177885;ENSG00000142166;ENSG00000027697;ENSG00000159128;ENSG00000262795;ENSG00000125538;ENSG00000115594;ENSG00000213928;ENSG00000259207;ENSG00000177606;ENSG00000185338;ENSG00000184557;ENSG00000115415;ENSG00000170581;ENSG00000105329;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000067182;ENSG00000105397
hsa05321	Inflammatory bowel disease (IBD)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05321+3459+3460+3553+3561+3566+3569+3594+3725+6772+6774+7040+7097+7124+8809	62	14	0.9409214092140922	14.879032258064516	1.8207657603852567e-13	1.085176393189613e-11	3459;3460;3553;3561;3566;3569;3594;3725;6772;6774;7040;7097;7124;8809	ENSG00000027697;ENSG00000159128;ENSG00000262795;ENSG00000096996;ENSG00000115604;ENSG00000125538;ENSG00000147168;ENSG00000077238;ENSG00000136244;ENSG00000177606;ENSG00000115415;ENSG00000168610;ENSG00000105329;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa04668	TNF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04668+1326+1435+1437+2919+2921+355+3553+3569+3627+3659+3725+7124+7132+7133+8809+9021	108	16	1.6390243902439023	9.761904761904763	3.043565399707404e-12	1.5116374818546774e-10	1326;1435;1437;2919;2921;355;3553;3569;3627;3659;3725;7124;7132;7133;8809;9021	ENSG00000184371;ENSG00000164400;ENSG00000163739;ENSG00000169245;ENSG00000163734;ENSG00000026103;ENSG00000115604;ENSG00000125538;ENSG00000136244;ENSG00000125347;ENSG00000177606;ENSG00000107968;ENSG00000184557;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000067182;ENSG00000028137
hsa04659	Th17 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04659+3459+3460+3553+3554+3559+3561+3566+3569+3572+3594+3725+6772+6774+7040+7297	102	15	1.5479674796747966	9.690126050420169	1.7515100481091395e-11	7.456428490521764e-10	3459;3460;3553;3554;3559;3561;3566;3569;3572;3594;3725;6772;6774;7040;7297	ENSG00000027697;ENSG00000159128;ENSG00000262795;ENSG00000096996;ENSG00000125538;ENSG00000115594;ENSG00000134460;ENSG00000147168;ENSG00000077238;ENSG00000136244;ENSG00000134352;ENSG00000177606;ENSG00000115415;ENSG00000168610;ENSG00000105329;ENSG00000105397
hsa05167	Kaposi sarcoma-associated herpesvirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05167+10379+1230+1437+23533+2919+2921+3454+3459+355+3569+3572+3725+578+6772+6773+6774+7132+7297	170	18	2.5799457994579944	6.976890756302521	3.951194926798962e-11	1.4718201102326134e-9	10379;1230;1437;23533;2919;2921;3454;3459;355;3569;3572;3725;578;6772;6773;6774;7132;7297	ENSG00000030110;ENSG00000163823;ENSG00000164400;ENSG00000163739;ENSG00000163734;ENSG00000026103;ENSG00000142166;ENSG00000027697;ENSG00000136244;ENSG00000134352;ENSG00000213928;ENSG00000177606;ENSG00000141506;ENSG00000115415;ENSG00000170581;ENSG00000168610;ENSG00000067182;ENSG00000105397
hsa05168	Herpes simplex infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05168+10379+3454+3459+3460+355+3553+3569+3725+4615+5781+6772+6773+7097+7124+7132+7297+9021	157	17	2.3826558265582656	7.134895359417652	1.040751929082262e-10	3.446045276294601e-9	10379;3454;3459;3460;355;3553;3569;3725;4615;5781;6772;6773;7097;7124;7132;7297;9021	ENSG00000026103;ENSG00000142166;ENSG00000027697;ENSG00000159128;ENSG00000262795;ENSG00000125538;ENSG00000136244;ENSG00000213928;ENSG00000177606;ENSG00000172936;ENSG00000179295;ENSG00000184557;ENSG00000115415;ENSG00000170581;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000067182;ENSG00000105397
hsa05162	Measles	http://www.kegg.jp/kegg-bin/show_pathway?hsa05162+10379+3454+3459+3460+355+3553+3559+3561+3569+4615+6772+6773+6774+7097+7297	117	15	1.775609756097561	8.447802197802197	1.3258394382376082e-10	3.9510015259480724e-09	10379;3454;3459;3460;355;3553;3559;3561;3569;4615;6772;6773;6774;7097;7297	ENSG00000026103;ENSG00000142166;ENSG00000027697;ENSG00000159128;ENSG00000262795;ENSG00000125538;ENSG00000134460;ENSG00000147168;ENSG00000136244;ENSG00000213928;ENSG00000172936;ENSG00000115415;ENSG00000170581;ENSG00000168610;ENSG00000137462;ENSG00000105397
