"GO.ID"	"GO.Term"	"Z-score"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"18.847"
"GO:0007165"	"signal transduction"	"18.762"
"GO:0035709"	"memory T cell activation"	"18.221"
"GO:0035712"	"T-helper 2 cell activation"	"18.221"
"GO:0035713"	"response to nitrogen dioxide"	"18.221"
"GO:0071954"	"chemokine (C-C motif) ligand 11 production"	"18.221"
"GO:1900281"	"positive regulation of CD4-positive, alpha-beta T cell costimulation"	"18.221"
"GO:2000572"	"positive regulation of interleukin-4-dependent isotype switching to IgE isotypes"	"18.221"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"17.432"
"GO:0019221"	"cytokine-mediated signaling pathway"	"16.248"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"15.171"
"GO:0010469"	"regulation of receptor activity"	"13.838"
"GO:0035023"	"regulation of Rho protein signal transduction"	"13.6"
"GO:0006954"	"inflammatory response"	"13.168"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"13.077"
"GO:0007166"	"cell surface receptor signaling pathway"	"12.962"
"GO:0046603"	"negative regulation of mitotic centrosome separation"	"12.865"
"GO:0071412"	"cellular response to genistein"	"12.865"
"GO:0043547"	"positive regulation of GTPase activity"	"12.301"
"GO:0050900"	"leukocyte migration"	"12.293"
"GO:0043066"	"negative regulation of apoptotic process"	"12.01"
"GO:0043065"	"positive regulation of apoptotic process"	"11.953"
"GO:0006915"	"apoptotic process"	"11.824"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"11.664"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"11.646"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"11.642"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"11.262"
"GO:0008284"	"positive regulation of cell proliferation"	"11.197"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	"11.013"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"10.948"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"10.86"
"GO:0032637"	"interleukin-8 production"	"10.488"
"GO:0045299"	"otolith mineralization"	"10.488"
"GO:0030168"	"platelet activation"	"10.342"
"GO:0060396"	"growth hormone receptor signaling pathway"	"10.288"
"GO:0002863"	"positive regulation of inflammatory response to antigenic stimulus"	"10.119"
"GO:0042089"	"cytokine biosynthetic process"	"10.085"
"GO:0071260"	"cellular response to mechanical stimulus"	"10.078"
"GO:0060302"	"negative regulation of cytokine activity"	"10.051"
"GO:0060397"	"JAK-STAT cascade involved in growth hormone signaling pathway"	"9.934"
"GO:0038113"	"interleukin-9-mediated signaling pathway"	"9.88"
"GO:0038114"	"interleukin-21-mediated signaling pathway"	"9.747"
"GO:0031295"	"T cell costimulation"	"9.72"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"9.654"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"9.591"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"9.589"
"GO:0030335"	"positive regulation of cell migration"	"9.516"
"GO:0035723"	"interleukin-15-mediated signaling pathway"	"9.489"
"GO:0042060"	"wound healing"	"9.444"
"GO:0045086"	"positive regulation of interleukin-2 biosynthetic process"	"9.271"
"GO:0070059"	"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"	"9.259"
"GO:0006955"	"immune response"	"9.256"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"9.235"
"GO:0035556"	"intracellular signal transduction"	"9.099"
"GO:0048749"	"compound eye development"	"9.069"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"9.055"
"GO:0006468"	"protein phosphorylation"	"9.041"
"GO:0042981"	"regulation of apoptotic process"	"9.02"
"GO:0030154"	"cell differentiation"	"8.945"
"GO:0007259"	"JAK-STAT cascade"	"8.898"
"GO:0032355"	"response to estradiol"	"8.89"
"GO:0071222"	"cellular response to lipopolysaccharide"	"8.859"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"8.716"
"GO:0007267"	"cell-cell signaling"	"8.645"
"GO:0016266"	"O-glycan processing"	"8.637"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"8.621"
"GO:0000165"	"MAPK cascade"	"8.618"
"GO:1902041"	"regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"8.601"
"GO:0060825"	"fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"8.597"
"GO:0090193"	"positive regulation of glomerulus development"	"8.597"
"GO:2000313"	"regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"8.597"
"GO:0038111"	"interleukin-7-mediated signaling pathway"	"8.551"
