"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04630"	"Jak-STAT signaling pathway"	"22.052"	"474"	"185.23"	"13.095"
"hsa05200"	"Pathways in cancer"	"20.362"	"1631"	"1013.158"	"30.343"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"18.397"	"444"	"196.358"	"13.461"
"hsa04151"	"PI3K-Akt signaling pathway"	"14.855"	"1079"	"708.58"	"24.936"
"hsa05161"	"Hepatitis B"	"14.662"	"675"	"395.139"	"19.088"
"hsa05205"	"Proteoglycans in cancer"	"14.117"	"779"	"477.413"	"21.363"
"hsa05165"	"Human papillomavirus infection"	"13.957"	"932"	"601.251"	"23.697"
"hsa05206"	"MicroRNAs in cancer"	"13.862"	"627"	"357.909"	"19.413"
"hsa05222"	"Small cell lung cancer"	"13.82"	"435"	"229.105"	"14.898"
"hsa04510"	"Focal adhesion"	"13.801"	"652"	"388.331"	"19.105"
"hsa05220"	"Chronic myeloid leukemia"	"13.38"	"481"	"263.246"	"16.274"
"hsa04810"	"Regulation of actin cytoskeleton"	"13.176"	"628"	"384.277"	"18.497"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"12.683"	"738"	"464.989"	"21.526"
"hsa05223"	"Non-small cell lung cancer"	"12.603"	"354"	"184.843"	"13.422"
"hsa04380"	"Osteoclast differentiation"	"12.541"	"438"	"248.878"	"15.08"
"hsa05221"	"Acute myeloid leukemia"	"12.261"	"326"	"170.672"	"12.669"
"hsa04668"	"TNF signaling pathway"	"12.162"	"408"	"229.839"	"14.649"
"hsa05215"	"Prostate cancer"	"11.877"	"507"	"305.1"	"16.999"
"hsa04917"	"Prolactin signaling pathway"	"11.783"	"339"	"184.421"	"13.118"
"hsa05212"	"Pancreatic cancer"	"11.731"	"392"	"221.239"	"14.557"
"hsa04064"	"NF-kappa B signaling pathway"	"11.064"	"335"	"190.927"	"13.022"
"hsa04012"	"ErbB signaling pathway"	"11.048"	"426"	"251.462"	"15.798"
"hsa04062"	"Chemokine signaling pathway"	"11.018"	"613"	"394.787"	"19.805"
"hsa05160"	"Hepatitis C"	"10.875"	"459"	"285.626"	"15.943"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"10.853"	"326"	"182.6"	"13.213"
"hsa05225"	"Hepatocellular carcinoma"	"10.711"	"544"	"349.546"	"18.155"
"hsa04360"	"Axon guidance"	"10.671"	"417"	"255.373"	"15.146"
"hsa05226"	"Gastric cancer"	"10.55"	"482"	"301.239"	"17.134"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"10.543"	"384"	"229.265"	"14.677"
"hsa05214"	"Glioma"	"10.519"	"363"	"211.715"	"14.382"
