"GO.ID"	"GO.Term"	"Z-score"
"GO:0005886"	"plasma membrane"	"19.822"
"GO:0005887"	"integral component of plasma membrane"	"15.536"
"GO:0005576"	"extracellular region"	"13.65"
"GO:0005615"	"extracellular space"	"11.498"
"GO:0043235"	"receptor complex"	"10.871"
"GO:0009986"	"cell surface"	"9.72"
"GO:0098636"	"protein complex involved in cell adhesion"	"9.348"
"GO:0009897"	"external side of plasma membrane"	"9.181"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"9.175"
"GO:0005788"	"endoplasmic reticulum lumen"	"9.033"
"GO:0016021"	"integral component of membrane"	"8.569"
"GO:0045121"	"membrane raft"	"8.235"
"GO:0097342"	"ripoptosome"	"7.883"
"GO:0031012"	"extracellular matrix"	"7.854"
"GO:0062023"	NA	"7.833"
"GO:0005737"	"cytoplasm"	"7.695"
"GO:0031264"	"death-inducing signaling complex"	"7.338"
"GO:0035631"	"CD40 receptor complex"	"7.267"
"GO:0005925"	"focal adhesion"	"6.863"
"GO:0005768"	"endosome"	"6.795"
"GO:0005622"	"intracellular"	"6.567"
"GO:0005796"	"Golgi lumen"	"6.461"
"GO:0030027"	"lamellipodium"	"6.411"
"GO:0009925"	"basal plasma membrane"	"6.399"
"GO:0005898"	"interleukin-13 receptor complex"	"6.285"
"GO:0015629"	"actin cytoskeleton"	"6.175"
"GO:0008305"	"integrin complex"	"6.173"
"GO:0005938"	"cell cortex"	"6.064"
"GO:0031265"	"CD95 death-inducing signaling complex"	"6.036"
"GO:0001726"	"ruffle"	"5.822"
"GO:0005667"	"transcription factor complex"	"5.733"
"GO:0016323"	"basolateral plasma membrane"	"5.732"
"GO:0048471"	"perinuclear region of cytoplasm"	"5.717"
"GO:0005856"	"cytoskeleton"	"5.715"
"GO:0070435"	"Shc-EGFR complex"	"5.505"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"5.469"
"GO:0097136"	"Bcl-2 family protein complex"	"5.444"
"GO:0036053"	"glomerular endothelium fenestra"	"5.328"
"GO:1990617"	"CHOP-ATF4 complex"	"5.272"
"GO:0036488"	"CHOP-C/EBP complex"	"5.243"
"GO:0032993"	"protein-DNA complex"	"5.23"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"5.172"
"GO:0072558"	"NLRP1 inflammasome complex"	"5.105"
"GO:0014069"	"postsynaptic density"	"5.09"
"GO:0034678"	"integrin alpha8-beta1 complex"	"5.074"
"GO:0098978"	"glutamatergic synapse"	"5.068"
"GO:0097386"	"glial cell projection"	"5.032"
"GO:0001772"	"immunological synapse"	"5.004"
"GO:0005581"	"collagen trimer"	"4.874"
"GO:0005903"	"brush border"	"4.828"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"4.795"
"GO:0016529"	"sarcoplasmic reticulum"	"4.693"
"GO:0097129"	"cyclin D2-CDK4 complex"	"4.634"
"GO:0030665"	"clathrin-coated vesicle membrane"	"4.63"
"GO:0012506"	"vesicle membrane"	"4.625"
"GO:0016324"	"apical plasma membrane"	"4.616"
"GO:0031523"	"Myb complex"	"4.616"
"GO:0001931"	"uropod"	"4.606"
"GO:0032991"	"macromolecular complex"	"4.576"
"GO:1990590"	"ATF1-ATF4 transcription factor complex"	"4.551"
"GO:0005764"	"lysosome"	"4.512"
"GO:0005885"	"Arp2/3 protein complex"	"4.487"
"GO:0030122"	"AP-2 adaptor complex"	"4.465"
"GO:0031528"	"microvillus membrane"	"4.445"
"GO:0030526"	"granulocyte macrophage colony-stimulating factor receptor complex"	"4.443"
"GO:0042022"	"interleukin-12 receptor complex"	"4.435"
"GO:0005911"	"cell-cell junction"	"4.4"
"GO:0005884"	"actin filament"	"4.371"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"4.36"
"GO:0097489"	"multivesicular body, internal vesicle lumen"	"4.324"
"GO:1990604"	"IRE1-TRAF2-ASK1 complex"	"4.28"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"4.266"
"GO:0005607"	"laminin-2 complex"	"4.258"
"GO:1990589"	"ATF4-CREB1 transcription factor complex"	"4.243"
"GO:0005604"	"basement membrane"	"4.23"
"GO:0005901"	"caveola"	"4.22"
"GO:0034677"	"integrin alpha7-beta1 complex"	"4.208"
"GO:0001725"	"stress fiber"	"4.184"
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	"4.163"
"GO:0043197"	"dendritic spine"	"4.142"
"GO:0071944"	"cell periphery"	"4.114"
"GO:0043293"	"apoptosome"	"4.11"
"GO:0034680"	"integrin alpha10-beta1 complex"	"4.092"
"GO:0034681"	"integrin alpha11-beta1 complex"	"4.089"
"GO:0098685"	NA	"4.05"
"GO:0097356"	"perinucleolar compartment"	"4.02"
"GO:0097057"	"TRAF2-GSTP1 complex"	"4.014"
"GO:0030056"	"hemidesmosome"	"4.01"
"GO:0032587"	"ruffle membrane"	"4.003"
"GO:0099091"	NA	"4"
"GO:0030426"	"growth cone"	"3.948"
"GO:0005794"	"Golgi apparatus"	"3.896"
"GO:0048179"	"activin receptor complex"	"3.846"
"GO:0034679"	"integrin alpha9-beta1 complex"	"3.791"
"GO:1990622"	"CHOP-ATF3 complex"	"3.779"
"GO:0031410"	"cytoplasmic vesicle"	"3.749"
"GO:0031095"	"platelet dense tubular network membrane"	"3.723"
"GO:0098998"	"extrinsic component of postsynaptic early endosome membrane"	"3.719"
"GO:0000407"	"pre-autophagosomal structure"	"3.713"
"GO:0005610"	"laminin-5 complex"	"3.705"
