"GO.ID"	"GO.Term"	"Z-score"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"13.461"
"GO:0005096"	"GTPase activator activity"	"12.658"
"GO:0005125"	"cytokine activity"	"11.944"
"GO:0019955"	"cytokine binding"	"10.934"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"10.731"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"10.625"
"GO:0019901"	"protein kinase binding"	"9.643"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"9.484"
"GO:0004896"	"cytokine receptor activity"	"9.409"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"9.382"
"GO:0005164"	"tumor necrosis factor receptor binding"	"9.349"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"9.29"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"9.268"
"GO:0008134"	"transcription factor binding"	"9.213"
"GO:0005131"	"growth hormone receptor binding"	"9.126"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"9.033"
"GO:0004713"	"protein tyrosine kinase activity"	"8.985"
"GO:0019903"	"protein phosphatase binding"	"8.817"
"GO:0005178"	"integrin binding"	"8.792"
"GO:0001784"	"phosphotyrosine binding"	"8.78"
"GO:0005515"	"protein binding"	"8.641"
"GO:0004697"	"protein kinase C activity"	"8.626"
"GO:0043560"	"insulin receptor substrate binding"	"8.539"
"GO:0042169"	"SH2 domain binding"	"8.162"
"GO:0046875"	"ephrin receptor binding"	"8.15"
"GO:0051428"	"peptide hormone receptor binding"	"7.955"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"7.94"
"GO:0005201"	"extracellular matrix structural constituent"	"7.805"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"7.665"
"GO:0017046"	"peptide hormone binding"	"7.629"
"GO:0005158"	"insulin receptor binding"	"7.437"
"GO:0003834"	"beta-carotene 15,15'-monooxygenase activity"	"7.382"
"GO:0010436"	"carotenoid dioxygenase activity"	"7.382"
"GO:0016503"	"pheromone receptor activity"	"7.382"
"GO:0005123"	"death receptor binding"	"7.335"
"GO:0005141"	"interleukin-10 receptor binding"	"7.316"
"GO:0042802"	"identical protein binding"	"7.246"
"GO:0004888"	"transmembrane signaling receptor activity"	"7.226"
"GO:0005070"	"SH3/SH2 adaptor activity"	"7.079"
"GO:0038023"	"signaling receptor activity"	"7.023"
"GO:0005179"	"hormone activity"	"7.018"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"6.986"
"GO:0017124"	"SH3 domain binding"	"6.984"
"GO:0045518"	"interleukin-22 receptor binding"	"6.856"
"GO:0004911"	"interleukin-2 receptor activity"	"6.828"
"GO:0019976"	"interleukin-2 binding"	"6.828"
"GO:0015026"	"coreceptor activity"	"6.788"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"6.785"
"GO:0005126"	"cytokine receptor binding"	"6.74"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"6.675"
"GO:0048365"	"Rac GTPase binding"	"6.617"
"GO:0004930"	"G-protein coupled receptor activity"	"6.599"
"GO:0005143"	"interleukin-12 receptor binding"	"6.585"
"GO:0042803"	"protein homodimerization activity"	"6.551"
"GO:0005102"	"receptor binding"	"6.544"
"GO:0031730"	"CCR5 chemokine receptor binding"	"6.51"
"GO:0005509"	"calcium ion binding"	"6.4"
"GO:0016515"	"interleukin-13 receptor activity"	"6.285"
"GO:0004908"	"interleukin-1 receptor activity"	"6.268"
"GO:0004653"	"polypeptide N-acetylgalactosaminyltransferase activity"	"6.239"
"GO:0005134"	"interleukin-2 receptor binding"	"6.195"
"GO:0004909"	"interleukin-1, Type I, activating receptor activity"	"6.178"
"GO:0019838"	"growth factor binding"	"6.154"
"GO:0004252"	"serine-type endopeptidase activity"	"6.112"
"GO:0008083"	"growth factor activity"	"6.1"
"GO:0003779"	"actin binding"	"6.056"
"GO:0045569"	"TRAIL binding"	"6.046"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"6.023"
"GO:0047395"	"glycerophosphoinositol glycerophosphodiesterase activity"	"6.017"
"GO:0005220"	"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"	"6.01"
"GO:0005080"	"protein kinase C binding"	"5.991"
"GO:0005159"	"insulin-like growth factor receptor binding"	"5.944"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"5.939"
"GO:0035401"	"histone kinase activity (H3-Y41 specific)"	"5.911"
"GO:0047280"	"nicotinamide phosphoribosyltransferase activity"	"5.84"
"GO:0004879"	"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding"	"5.832"
"GO:0097199"	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"5.821"
"GO:0044548"	"S100 protein binding"	"5.816"
"GO:0015220"	"choline transmembrane transporter activity"	"5.756"
"GO:0048018"	"receptor agonist activity"	"5.754"
"GO:0005031"	"tumor necrosis factor-activated receptor activity"	"5.715"
"GO:0019966"	"interleukin-1 binding"	"5.686"
"GO:0051015"	"actin filament binding"	"5.678"
"GO:0017049"	"GTP-Rho binding"	"5.67"
"GO:0004059"	"aralkylamine N-acetyltransferase activity"	"5.588"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"5.579"
"GO:0070539"	"linoleic acid binding"	"5.56"
"GO:0038191"	"neuropilin binding"	"5.551"
"GO:0030971"	"receptor tyrosine kinase binding"	"5.523"
"GO:0004674"	"protein serine/threonine kinase activity"	"5.483"
"GO:0070700"	"BMP receptor binding"	"5.465"
"GO:0002020"	"protease binding"	"5.464"
"GO:0030246"	"carbohydrate binding"	"5.402"
"GO:0005011"	"macrophage colony-stimulating factor receptor activity"	"5.381"
"GO:0042392"	"sphingosine-1-phosphate phosphatase activity"	"5.37"
"GO:0044212"	"transcription regulatory region DNA binding"	"5.368"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"5.309"
"GO:0004904"	"interferon receptor activity"	"5.279"
"GO:0004913"	"interleukin-4 receptor activity"	"5.259"
"GO:0102567"	NA	"5.224"
