geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa00982	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00982+128+1544+1571+2326+2948+316+4128+9446	20	8	0.41192411924119243	19.421052631578945	2.5947352044752847e-9	7.732310909336348e-7	128;1544;1571;2326;2948;316;4128;9446	ENSG00000197894;ENSG00000138356;ENSG00000140505;ENSG00000130649;ENSG00000010932;ENSG00000168765;ENSG00000148834;ENSG00000189221
hsa00980	Metabolism of xenobiotics by cytochrome P450	http://www.kegg.jp/kegg-bin/show_pathway?hsa00980+128+1543+1544+1571+2948+3290+873+9446	24	8	0.49430894308943096	16.184210526315788	1.4143124449361721e-8	1.5976369666104162e-6	128;1543;1544;1571;2948;3290;873;9446	ENSG00000197894;ENSG00000159228;ENSG00000140465;ENSG00000140505;ENSG00000130649;ENSG00000168765;ENSG00000148834;ENSG00000117594
hsa00380	Tryptophan metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00380+1543+1544+1644+217+223+316+4128+847	25	8	0.5149051490514905	15.536842105263156	2.0444483772585897e-8	1.5976369666104162e-6	1543;1544;1644;217;223;316;4128;847	ENSG00000111275;ENSG00000143149;ENSG00000138356;ENSG00000121691;ENSG00000140465;ENSG00000140505;ENSG00000132437;ENSG00000189221
hsa00350	Tyrosine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00350+128+1312+1644+316+4128+6898+7299	17	7	0.3501355013550136	19.992260061919502	2.1444791498126392e-8	1.5976369666104162e-6	128;1312;1644;316;4128;6898;7299	ENSG00000197894;ENSG00000138356;ENSG00000093010;ENSG00000132437;ENSG00000189221;ENSG00000198650;ENSG00000077498
hsa05204	Chemical carcinogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05204+128+1543+1544+1571+2948+3290+873+9446	26	8	0.5355013550135502	14.939271255060726	2.902800511073167e-8	1.7133931515441365e-6	128;1543;1544;1571;2948;3290;873;9446	ENSG00000197894;ENSG00000159228;ENSG00000140465;ENSG00000140505;ENSG00000130649;ENSG00000168765;ENSG00000148834;ENSG00000117594
hsa00140	Steroid hormone biosynthesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00140+1312+1543+1544+1571+1586+3290+8644	18	7	0.3707317073170732	18.881578947368418	3.449784868880812e-8	1.7133931515441365e-6	1312;1543;1544;1571;1586;3290;8644	ENSG00000196139;ENSG00000093010;ENSG00000148795;ENSG00000140465;ENSG00000140505;ENSG00000130649;ENSG00000117594
hsa00983	Drug metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00983+1066+1571+2948+3251+7378+7498+9446+978	39	8	0.8032520325203253	9.959514170040485	9.144781429881732e-7	3.893064094435366e-5	1066;1571;2948;3251;7378;7498;9446;978	ENSG00000158825;ENSG00000198848;ENSG00000262243;ENSG00000130649;ENSG00000168765;ENSG00000148834;ENSG00000165704;ENSG00000183696;ENSG00000158125
hsa01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01230+3417+383+384+435+50+5091+586+6472+6898	59	9	1.2151761517615176	7.406333630686887	2.5766092941470475e-6	9.516383568640584e-5	3417;383;384;435;50;5091;586;6472;6898	ENSG00000100412;ENSG00000118520;ENSG00000081181;ENSG00000126522;ENSG00000060982;ENSG00000138413;ENSG00000173599;ENSG00000182199;ENSG00000198650
hsa00590	Arachidonic acid metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00590+10728+1571+5730+8529+8644+873+9536	32	7	0.6590785907859079	10.620888157894736	2.874075574421653e-6	9.516383568640584e-5	10728;1571;5730;8529;8644;873;9536	ENSG00000196139;ENSG00000159228;ENSG00000130649;ENSG00000186115;ENSG00000107317;ENSG00000148344;ENSG00000110958
hsa04146	Peroxisome	http://www.kegg.jp/kegg-bin/show_pathway?hsa04146+1891+225+26061+3417+51+54677+7498+8310+847	61	9	1.256368563685637	7.163503019844693	3.435531948259296e-6	1.0237885205812703e-4	1891;225;26061;3417;51;54677;7498;8310;847	ENSG00000173208;ENSG00000161533;ENSG00000087008;ENSG00000121691;ENSG00000005469;ENSG00000104823;ENSG00000282853;ENSG00000131373;ENSG00000138413;ENSG00000158125
