goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0007219	Notch signaling pathway	168	13	JAG1|1;ARRB1|1;DTX1|1;HES1|1;NOTCH1|1;NOTCH2|1;NOTCH3|1;PSEN2|1;DTX4|1;DLL1|1;APH1A|1;PSENEN|1;MAML2|1	0.2478050151014961	52.46060090702948	0	0
GO:0007166	cell surface receptor signaling pathway	2546	21	JAG1|1;ARRB1|1;CCND1|1;DTX1|1;HES1|1;NOTCH1|1;NOTCH2|1;NOTCH3|1;PSEN2|1;SKP1|1;WNT5A|1;FZD5|1;FZD1|1;CUL1|1;RBX1|1;DTX4|1;FBXW11|1;DLL1|1;APH1A|1;PSENEN|1;MAML2|1	3.7554260026691018	5.591908876669285	2.220446049250313e-16	1.7604806501481107e-12
GO:0008593	regulation of Notch signaling pathway	82	8	JAG1|1;ARRB1|1;DTX1|1;HES1|1;NOTCH1|1;NOTCH3|1;DLL1|1;MAML2|1	0.12095244784715882	66.14169570267131	1.6342482922482304e-13	8.638091723393397e-10
GO:0007165	signal transduction	4848	21	JAG1|1;ARRB1|1;CCND1|1;DTX1|1;HES1|1;NOTCH1|1;NOTCH2|1;NOTCH3|1;PSEN2|1;SKP1|1;WNT5A|1;FZD5|1;FZD1|1;CUL1|1;RBX1|1;DTX4|1;FBXW11|1;DLL1|1;APH1A|1;PSENEN|1;MAML2|1	7.150944721500316	2.9366749174917492	1.454107945164651e-10	5.764447421618968e-7
GO:0060411	cardiac septum morphogenesis	71	6	JAG1|1;HES1|1;NOTCH1|1;NOTCH2|1;WNT5A|1;FZD1|1	0.104727119477418	57.29175050301811	6.342222302890832e-10	2.0113723811387986e-6
GO:0023052	signaling	5257	21	JAG1|1;ARRB1|1;CCND1|1;DTX1|1;HES1|1;NOTCH1|1;NOTCH2|1;NOTCH3|1;PSEN2|1;SKP1|1;WNT5A|1;FZD5|1;FZD1|1;CUL1|1;RBX1|1;DTX4|1;FBXW11|1;DLL1|1;APH1A|1;PSENEN|1;MAML2|1	7.754231930884316	2.7081985923530527	7.993686823581925e-10	2.1125981993589766e-6
GO:0007154	cell communication	5304	21	JAG1|1;ARRB1|1;CCND1|1;DTX1|1;HES1|1;NOTCH1|1;NOTCH2|1;NOTCH3|1;PSEN2|1;SKP1|1;WNT5A|1;FZD5|1;FZD1|1;CUL1|1;RBX1|1;DTX4|1;FBXW11|1;DLL1|1;APH1A|1;PSENEN|1;MAML2|1	7.823558333918663	2.68420060331825	9.640012121892028e-10	2.1837381745263125e-6
GO:0030857	negative regulation of epithelial cell differentiation	35	5	JAG1|1;CCND1|1;HES1|1;NOTCH1|1;DLL1|1	0.05162604481281169	96.85034013605441	1.318592346422065e-9	2.6136148546518356e-6
GO:0045747	positive regulation of Notch signaling pathway	39	5	JAG1|1;HES1|1;NOTCH1|1;DLL1|1;MAML2|1	0.05752616421999017	86.91697191697192	2.3298527551673942e-9	4.104941682076597e-6
GO:0045608	negative regulation of inner ear auditory receptor cell differentiation	3	3	HES1|1;NOTCH1|1;DLL1|1	0.004425089555383859	677.952380952381	2.765915829705534e-9	4.3859127311640655e-6
