"GO.ID"	"GO.Term"	"Z-score"
"GO:0001680"	"tRNA 3'-terminal CCA addition"	"42.441"
"GO:0070782"	"phosphatidylserine exposure on apoptotic cell surface"	"31.591"
"GO:0000209"	"protein polyubiquitination"	"28.68"
"GO:0002093"	"auditory receptor cell morphogenesis"	"26.356"
"GO:0036066"	"protein O-linked fucosylation"	"23.452"
"GO:0007219"	"Notch signaling pathway"	"23.408"
"GO:0060070"	"canonical Wnt signaling pathway"	"23.225"
"GO:0007220"	"Notch receptor processing"	"22.801"
"GO:0035333"	"Notch receptor processing, ligand-dependent"	"22.767"
"GO:0061314"	"Notch signaling involved in heart development"	"22.501"
"GO:1902367"	"negative regulation of Notch signaling pathway involved in somitogenesis"	"22.418"
"GO:0097106"	"postsynaptic density organization"	"22.327"
"GO:1905710"	NA	"22.327"
"GO:1905590"	NA	"21.275"
"GO:0016567"	"protein ubiquitination"	"20.612"
"GO:0045747"	"positive regulation of Notch signaling pathway"	"20.472"
"GO:0008593"	"regulation of Notch signaling pathway"	"19.085"
"GO:0007221"	"positive regulation of transcription of Notch receptor target"	"18.971"
"GO:1904886"	"beta-catenin destruction complex disassembly"	"18.813"
"GO:0035567"	"non-canonical Wnt signaling pathway"	"18.529"
"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"18.495"
"GO:0009132"	"nucleoside diphosphate metabolic process"	"18.221"
"GO:0015938"	"coenzyme A catabolic process"	"18.221"
"GO:0003208"	"cardiac ventricle morphogenesis"	"17.745"
"GO:0060842"	"arterial endothelial cell differentiation"	"17.692"
"GO:0043687"	"post-translational protein modification"	"17.24"
"GO:0003184"	"pulmonary valve morphogenesis"	"17"
"GO:0007386"	"compartment pattern specification"	"16.862"
"GO:0045967"	"negative regulation of growth rate"	"16.751"
"GO:0044345"	"stromal-epithelial cell signaling involved in prostate gland development"	"16.358"
"GO:0090246"	"convergent extension involved in somitogenesis"	"16.358"
"GO:2000054"	"negative regulation of Wnt signaling pathway involved in dorsal/ventral axis specification"	"16.358"
"GO:2000080"	"negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation"	"16.358"
"GO:0033278"	"cell proliferation in midbrain"	"15.921"
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	"15.918"
"GO:0009912"	"auditory receptor cell fate commitment"	"15.875"
"GO:0060492"	"lung induction"	"15.788"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"15.78"
"GO:0042987"	"amyloid precursor protein catabolic process"	"15.546"
"GO:0003162"	"atrioventricular node development"	"15.258"
"GO:0090179"	"planar cell polarity pathway involved in neural tube closure"	"15.244"
"GO:0042412"	"taurine biosynthetic process"	"15.077"
"GO:0016485"	"protein processing"	"15.037"
"GO:0034205"	"beta-amyloid formation"	"14.939"
"GO:0045746"	"negative regulation of Notch signaling pathway"	"14.782"
"GO:0036304"	"umbilical cord morphogenesis"	"14.724"
"GO:2001212"	"regulation of vasculogenesis"	"14.724"
"GO:0062043"	NA	"14.446"
"GO:0046851"	"negative regulation of bone remodeling"	"14.406"
"GO:0003160"	"endocardium morphogenesis"	"14.347"
"GO:0003256"	"regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation"	"14.194"
