"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0046332"	"SMAD binding"	"34.556"	"-34.556"
"GO:0005160"	"transforming growth factor beta receptor binding"	"33.156"	"-33.156"
"GO:0019838"	"growth factor binding"	"28.741"	"-28.741"
"GO:0050431"	"transforming growth factor beta binding"	"27.049"	"-27.049"
"GO:0008013"	"beta-catenin binding"	"24.698"	"-24.698"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"23.472"	"-23.472"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"22.197"	"-22.197"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"20.308"	"-20.308"
"GO:0070412"	"R-SMAD binding"	"19.336"	"-19.336"
"GO:0043565"	"sequence-specific DNA binding"	"18.912"	"-18.912"
"GO:0003714"	"transcription corepressor activity"	"17.295"	"-17.295"
"GO:0008134"	"transcription factor binding"	"17.259"	"-17.259"
"GO:0044212"	"transcription regulatory region DNA binding"	"17.144"	"-17.144"
"GO:0061630"	"ubiquitin protein ligase activity"	"17.13"	"-17.13"
"GO:0004842"	"ubiquitin-protein transferase activity"	"16.599"	"-16.599"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"16.287"	"-16.287"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"15.434"	"-15.434"
"GO:0005518"	"collagen binding"	"15.176"	"-15.176"
"GO:0005515"	"protein binding"	"15.158"	"-15.158"
"GO:0005125"	"cytokine activity"	"14.668"	"-14.668"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"14.582"	"-14.582"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"14.447"	"-14.447"
"GO:0003713"	"transcription coactivator activity"	"14.271"	"-14.271"
"GO:0003682"	"chromatin binding"	"14.03"	"-14.03"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"13.125"	"-13.125"
"GO:0004674"	"protein serine/threonine kinase activity"	"13.105"	"-13.105"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"12.911"	"-12.911"
"GO:0008270"	"zinc ion binding"	"12.345"	"-12.345"
"GO:0043425"	"bHLH transcription factor binding"	"12.326"	"-12.326"
"GO:0019901"	"protein kinase binding"	"11.954"	"-11.954"
"GO:0033613"	"activating transcription factor binding"	"11.863"	"-11.863"
"GO:0003712"	"transcription cofactor activity"	"10.933"	"-10.933"
"GO:0008083"	"growth factor activity"	"10.821"	"-10.821"
"GO:0005201"	"extracellular matrix structural constituent"	"10.687"	"-10.687"
"GO:0070888"	"E-box binding"	"10.656"	"-10.656"
"GO:0005539"	"glycosaminoglycan binding"	"10.331"	"-10.331"
"GO:0003705"	"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding"	"10.159"	"-10.159"
"GO:0042803"	"protein homodimerization activity"	"10.104"	"-10.104"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"10.048"	"-10.048"
