"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-13.668"	"13.668"
"GO:0003723"	"RNA binding"	"-9.485"	"9.485"
"GO:0033038"	"bitter taste receptor activity"	"-6.27"	"6.27"
"GO:0016887"	"ATPase activity"	"-5.866"	"5.866"
"GO:0030594"	"neurotransmitter receptor activity"	"-5.487"	"5.487"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-5.414"	"5.414"
"GO:0003924"	"GTPase activity"	"-5.393"	"5.393"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-5.318"	"5.318"
"GO:0005525"	"GTP binding"	"-5.278"	"5.278"
"GO:0042923"	"neuropeptide binding"	"-5.077"	"5.077"
"GO:0008009"	"chemokine activity"	"-5.072"	"5.072"
"GO:0051082"	"unfolded protein binding"	"-5.055"	"5.055"
"GO:0019956"	"chemokine binding"	"-5.033"	"5.033"
"GO:0016493"	"C-C chemokine receptor activity"	"-5.027"	"5.027"
"GO:0005184"	"neuropeptide hormone activity"	"-4.977"	"4.977"
"GO:0019957"	"C-C chemokine binding"	"-4.943"	"4.943"
"GO:0005179"	"hormone activity"	"-4.912"	"4.912"
"GO:0003743"	"translation initiation factor activity"	"-4.892"	"4.892"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"-4.866"	"4.866"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-4.619"	"4.619"
"GO:0005200"	"structural constituent of cytoskeleton"	"-4.425"	"4.425"
"GO:0003735"	"structural constituent of ribosome"	"-4.406"	"4.406"
"GO:0001664"	"G-protein coupled receptor binding"	"-4.173"	"4.173"
"GO:0043022"	"ribosome binding"	"-4.107"	"4.107"
"GO:0001965"	"G-protein alpha-subunit binding"	"-4.081"	"4.081"
"GO:0042623"	"ATPase activity, coupled"	"-3.932"	"3.932"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-3.918"	"3.918"
"GO:0003674"	"molecular_function"	"-3.895"	"3.895"
"GO:0030170"	"pyridoxal phosphate binding"	"-3.857"	"3.857"
"GO:0000149"	"SNARE binding"	"-3.752"	"3.752"
"GO:0005506"	"iron ion binding"	"-3.745"	"3.745"
"GO:0017046"	"peptide hormone binding"	"-3.527"	"3.527"
"GO:0019905"	"syntaxin binding"	"-3.517"	"3.517"
"GO:0004298"	"threonine-type endopeptidase activity"	"-3.456"	"3.456"
"GO:0004497"	"monooxygenase activity"	"-3.4"	"3.4"
"GO:0003697"	"single-stranded DNA binding"	"-3.358"	"3.358"
"GO:0030234"	"enzyme regulator activity"	"-3.308"	"3.308"
"GO:0070034"	"telomerase RNA binding"	"-3.258"	"3.258"
"GO:0043015"	"gamma-tubulin binding"	"-3.103"	"3.103"
"GO:0020037"	"heme binding"	"-3.074"	"3.074"
"GO:0004129"	"cytochrome-c oxidase activity"	"-3.067"	"3.067"
"GO:0008395"	"steroid hydroxylase activity"	"-3.046"	"3.046"
"GO:0031072"	"heat shock protein binding"	"-3.005"	"3.005"
