"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005759"	"mitochondrial matrix"	"-7.488"	"7.488"
"GO:0016020"	"membrane"	"-7.475"	"7.475"
"GO:0005743"	"mitochondrial inner membrane"	"-6.635"	"6.635"
"GO:0000502"	"proteasome complex"	"-6.363"	"6.363"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-6.138"	"6.138"
"GO:0071013"	"catalytic step 2 spliceosome"	"-5.878"	"5.878"
"GO:0005814"	"centriole"	"-5.542"	"5.542"
"GO:0070062"	"extracellular exosome"	"-5.333"	"5.333"
"GO:0032588"	"trans-Golgi network membrane"	"-5.182"	"5.182"
"GO:0005834"	"heterotrimeric G-protein complex"	"-5.045"	"5.045"
"GO:0005739"	"mitochondrion"	"-4.86"	"4.86"
"GO:0005874"	"microtubule"	"-4.857"	"4.857"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-4.816"	"4.816"
"GO:0005681"	"spliceosomal complex"	"-4.794"	"4.794"
"GO:1904813"	"ficolin-1-rich granule lumen"	"-4.737"	"4.737"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-4.735"	"4.735"
"GO:0030665"	"clathrin-coated vesicle membrane"	"-4.68"	"4.68"
"GO:0031090"	"organelle membrane"	"-4.563"	"4.563"
"GO:0016021"	"integral component of membrane"	"-4.496"	"4.496"
"GO:0034774"	"secretory granule lumen"	"-4.484"	"4.484"
"GO:0005643"	"nuclear pore"	"-4.171"	"4.171"
"GO:0000932"	"cytoplasmic mRNA processing body"	"-4.166"	"4.166"
"GO:0035145"	"exon-exon junction complex"	"-4.093"	"4.093"
"GO:0001917"	"photoreceptor inner segment"	"-4.074"	"4.074"
"GO:0005765"	"lysosomal membrane"	"-3.952"	"3.952"
"GO:0000139"	"Golgi membrane"	"-3.923"	"3.923"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-3.908"	"3.908"
"GO:0032040"	"small-subunit processome"	"-3.839"	"3.839"
"GO:0005839"	"proteasome core complex"	"-3.837"	"3.837"
"GO:0008021"	"synaptic vesicle"	"-3.82"	"3.82"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"-3.802"	"3.802"
"GO:0005761"	"mitochondrial ribosome"	"-3.63"	"3.63"
"GO:0000777"	"condensed chromosome kinetochore"	"-3.615"	"3.615"
"GO:0031201"	"SNARE complex"	"-3.611"	"3.611"
"GO:0005776"	"autophagosome"	"-3.586"	"3.586"
"GO:0030687"	"preribosome, large subunit precursor"	"-3.561"	"3.561"
"GO:0005887"	"integral component of plasma membrane"	"-3.523"	"3.523"
"GO:0035869"	"ciliary transition zone"	"-3.457"	"3.457"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-3.456"	"3.456"
"GO:0000786"	"nucleosome"	"-3.428"	"3.428"
"GO:0043679"	"axon terminus"	"-3.414"	"3.414"
"GO:0005697"	"telomerase holoenzyme complex"	"-3.381"	"3.381"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"-3.365"	"3.365"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-3.352"	"3.352"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"-3.321"	"3.321"
"GO:0042788"	"polysomal ribosome"	"-3.318"	"3.318"
"GO:0015630"	"microtubule cytoskeleton"	"-3.307"	"3.307"
"GO:0005770"	"late endosome"	"-3.297"	"3.297"
"GO:0042470"	"melanosome"	"-3.247"	"3.247"
"GO:1903561"	"extracellular vesicle"	"-3.243"	"3.243"
"GO:0030133"	"transport vesicle"	"-3.229"	"3.229"
"GO:0031902"	"late endosome membrane"	"-3.213"	"3.213"
"GO:0097381"	"photoreceptor disc membrane"	"-3.198"	"3.198"
"GO:0097730"	NA	"-3.198"	"3.198"
"GO:0099056"	"integral component of presynaptic membrane"	"-3.192"	"3.192"
"GO:0045171"	"intercellular bridge"	"-3.189"	"3.189"
"GO:0015030"	"Cajal body"	"-3.177"	"3.177"
"GO:0005730"	"nucleolus"	"-3.107"	"3.107"
"GO:0030672"	"synaptic vesicle membrane"	"-3.099"	"3.099"
"GO:0005789"	"endoplasmic reticulum membrane"	"-3.061"	"3.061"
"GO:0043209"	"myelin sheath"	"-3.053"	"3.053"
