"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005667"	"transcription factor complex"	"24.584"	"-24.584"
"GO:0016342"	"catenin complex"	"17.244"	"-17.244"
"GO:0043235"	"receptor complex"	"15.971"	"-15.971"
"GO:0005923"	"bicellular tight junction"	"15.066"	"-15.066"
"GO:0005737"	"cytoplasm"	"12.885"	"-12.885"
"GO:0031012"	"extracellular matrix"	"12.545"	"-12.545"
"GO:0005654"	"nucleoplasm"	"11.589"	"-11.589"
"GO:0005913"	"cell-cell adherens junction"	"11.572"	"-11.572"
"GO:0000790"	"nuclear chromatin"	"11.517"	"-11.517"
"GO:0062023"	NA	"11.353"	"-11.353"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"10.957"	"-10.957"
"GO:0005637"	"nuclear inner membrane"	"10.194"	"-10.194"
"GO:0017053"	"transcriptional repressor complex"	"9.963"	"-9.963"
"GO:0000118"	"histone deacetylase complex"	"9.941"	"-9.941"
"GO:0016592"	"mediator complex"	"8.9"	"-8.9"
"GO:0032991"	"macromolecular complex"	"8.776"	"-8.776"
"GO:0005912"	"adherens junction"	"7.978"	"-7.978"
"GO:0016328"	"lateral plasma membrane"	"7.817"	"-7.817"
"GO:0005634"	"nucleus"	"7.458"	"-7.458"
"GO:0005938"	"cell cortex"	"7.421"	"-7.421"
"GO:0005901"	"caveola"	"7.185"	"-7.185"
"GO:0009986"	"cell surface"	"6.857"	"-6.857"
"GO:0005615"	"extracellular space"	"6.52"	"-6.52"
"GO:0000151"	"ubiquitin ligase complex"	"6.433"	"-6.433"
"GO:0016605"	"PML body"	"6.271"	"-6.271"
"GO:0016604"	"nuclear body"	"6.257"	"-6.257"
"GO:0044798"	"nuclear transcription factor complex"	"6.256"	"-6.256"
"GO:0032993"	"protein-DNA complex"	"6.108"	"-6.108"
"GO:0005911"	"cell-cell junction"	"6.09"	"-6.09"
"GO:0005604"	"basement membrane"	"5.59"	"-5.59"
"GO:0005886"	"plasma membrane"	"5.541"	"-5.541"
"GO:0031225"	"anchored component of membrane"	"5.434"	"-5.434"
"GO:0030054"	"cell junction"	"5.229"	"-5.229"
"GO:0071944"	"cell periphery"	"5.218"	"-5.218"
"GO:0005856"	"cytoskeleton"	"5.163"	"-5.163"
"GO:0019005"	"SCF ubiquitin ligase complex"	"5.099"	"-5.099"
"GO:0005680"	"anaphase-promoting complex"	"4.703"	"-4.703"
"GO:0030018"	"Z disc"	"4.693"	"-4.693"
"GO:0016324"	"apical plasma membrane"	"4.652"	"-4.652"
"GO:0009925"	"basal plasma membrane"	"4.619"	"-4.619"
"GO:0035097"	"histone methyltransferase complex"	"4.396"	"-4.396"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"4.264"	"-4.264"
"GO:0016529"	"sarcoplasmic reticulum"	"4.212"	"-4.212"
"GO:0030027"	"lamellipodium"	"4.158"	"-4.158"
"GO:0005719"	"nuclear euchromatin"	"4.087"	"-4.087"
"GO:0043025"	"neuronal cell body"	"4.044"	"-4.044"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"4.001"	"-4.001"
"GO:0005796"	"Golgi lumen"	"3.948"	"-3.948"
"GO:0000785"	"chromatin"	"3.942"	"-3.942"
"GO:0016323"	"basolateral plasma membrane"	"3.923"	"-3.923"
"GO:0014069"	"postsynaptic density"	"3.911"	"-3.911"
"GO:0032587"	"ruffle membrane"	"3.823"	"-3.823"
"GO:0005829"	"cytosol"	"3.767"	"-3.767"
"GO:0043231"	"intracellular membrane-bounded organelle"	"3.674"	"-3.674"
"GO:0014704"	"intercalated disc"	"3.623"	"-3.623"
"GO:0010008"	"endosome membrane"	"3.608"	"-3.608"
"GO:0031528"	"microvillus membrane"	"3.542"	"-3.542"
"GO:0000123"	"histone acetyltransferase complex"	"3.492"	"-3.492"
"GO:0045121"	"membrane raft"	"3.474"	"-3.474"
"GO:0043005"	"neuron projection"	"3.409"	"-3.409"
"GO:0005788"	"endoplasmic reticulum lumen"	"3.398"	"-3.398"
"GO:0005581"	"collagen trimer"	"3.211"	"-3.211"
"GO:0005720"	"nuclear heterochromatin"	"3.21"	"-3.21"
"GO:0008305"	"integrin complex"	"3.1"	"-3.1"
