"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005886"	"plasma membrane"	"-36.803"	"36.803"
"GO:0005887"	"integral component of plasma membrane"	"-35.253"	"35.253"
"GO:0005576"	"extracellular region"	"-16.575"	"16.575"
"GO:0009897"	"external side of plasma membrane"	"-15.518"	"15.518"
"GO:0005743"	"mitochondrial inner membrane"	"-14.615"	"14.615"
"GO:0000139"	"Golgi membrane"	"-13.866"	"13.866"
"GO:0009986"	"cell surface"	"-12.313"	"12.313"
"GO:0016021"	"integral component of membrane"	"-11.927"	"11.927"
"GO:0005834"	"heterotrimeric G-protein complex"	"-11.876"	"11.876"
"GO:0005615"	"extracellular space"	"-10.981"	"10.981"
"GO:0099056"	"integral component of presynaptic membrane"	"-10.368"	"10.368"
"GO:0045121"	"membrane raft"	"-10.259"	"10.259"
"GO:0005622"	"intracellular"	"-10.188"	"10.188"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-10.044"	"10.044"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-9.694"	"9.694"
"GO:0030425"	"dendrite"	"-9.574"	"9.574"
"GO:0005765"	"lysosomal membrane"	"-9.53"	"9.53"
"GO:0016324"	"apical plasma membrane"	"-9.42"	"9.42"
"GO:0043235"	"receptor complex"	"-9.383"	"9.383"
"GO:0043679"	"axon terminus"	"-9.348"	"9.348"
"GO:0099055"	"integral component of postsynaptic membrane"	"-8.933"	"8.933"
"GO:0098978"	"glutamatergic synapse"	"-8.681"	"8.681"
"GO:0043005"	"neuron projection"	"-8.628"	"8.628"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"-8.617"	"8.617"
"GO:0060170"	"ciliary membrane"	"-8.613"	"8.613"
"GO:0045211"	"postsynaptic membrane"	"-8.564"	"8.564"
"GO:0030054"	"cell junction"	"-8.441"	"8.441"
"GO:0032588"	"trans-Golgi network membrane"	"-8.393"	"8.393"
"GO:0030670"	"phagocytic vesicle membrane"	"-8.347"	"8.347"
"GO:0005739"	"mitochondrion"	"-8.286"	"8.286"
"GO:0005789"	"endoplasmic reticulum membrane"	"-8.036"	"8.036"
"GO:0030667"	"secretory granule membrane"	"-8.013"	"8.013"
"GO:0005769"	"early endosome"	"-7.982"	"7.982"
"GO:0098839"	"postsynaptic density membrane"	"-7.973"	"7.973"
"GO:0042734"	"presynaptic membrane"	"-7.945"	"7.945"
"GO:0099061"	"integral component of postsynaptic density membrane"	"-7.884"	"7.884"
"GO:0005783"	"endoplasmic reticulum"	"-7.842"	"7.842"
"GO:0030665"	"clathrin-coated vesicle membrane"	"-7.718"	"7.718"
"GO:0097381"	"photoreceptor disc membrane"	"-7.391"	"7.391"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-7.37"	"7.37"
"GO:0008021"	"synaptic vesicle"	"-7.333"	"7.333"
"GO:0031090"	"organelle membrane"	"-7.26"	"7.26"
"GO:0005796"	"Golgi lumen"	"-7.248"	"7.248"
"GO:0001750"	"photoreceptor outer segment"	"-7.241"	"7.241"
"GO:0005768"	"endosome"	"-7.23"	"7.23"
"GO:0014069"	"postsynaptic density"	"-7.21"	"7.21"
"GO:0031201"	"SNARE complex"	"-7.122"	"7.122"
"GO:0005761"	"mitochondrial ribosome"	"-7.108"	"7.108"
"GO:0005884"	"actin filament"	"-7.059"	"7.059"
"GO:0030139"	"endocytic vesicle"	"-7.042"	"7.042"
"GO:0043197"	"dendritic spine"	"-7.03"	"7.03"
"GO:0042571"	"immunoglobulin complex, circulating"	"-6.922"	"6.922"
"GO:0012505"	"endomembrane system"	"-6.746"	"6.746"
"GO:0031093"	"platelet alpha granule lumen"	"-6.693"	"6.693"
"GO:0005623"	"cell"	"-6.688"	"6.688"
"GO:0005794"	"Golgi apparatus"	"-6.684"	"6.684"
"GO:0030424"	"axon"	"-6.597"	"6.597"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"-6.541"	"6.541"
"GO:0098685"	NA	"-6.524"	"6.524"
"GO:0035579"	"specific granule membrane"	"-6.479"	"6.479"
"GO:0005802"	"trans-Golgi network"	"-6.477"	"6.477"
"GO:0055038"	"recycling endosome membrane"	"-6.429"	"6.429"
"GO:0030136"	"clathrin-coated vesicle"	"-6.383"	"6.383"
"GO:0070821"	"tertiary granule membrane"	"-6.322"	"6.322"
"GO:0032281"	"AMPA glutamate receptor complex"	"-6.306"	"6.306"
"GO:0001917"	"photoreceptor inner segment"	"-6.247"	"6.247"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"-6.23"	"6.23"
"GO:0016323"	"basolateral plasma membrane"	"-6.179"	"6.179"
"GO:0042629"	"mast cell granule"	"-6.11"	"6.11"
"GO:0043198"	"dendritic shaft"	"-6.088"	"6.088"
"GO:0031966"	"mitochondrial membrane"	"-6.06"	"6.06"
"GO:0045335"	"phagocytic vesicle"	"-5.968"	"5.968"
"GO:0030027"	"lamellipodium"	"-5.962"	"5.962"
"GO:0055037"	"recycling endosome"	"-5.861"	"5.861"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"-5.766"	"5.766"
"GO:0005905"	"clathrin-coated pit"	"-5.71"	"5.71"
"GO:0060076"	"excitatory synapse"	"-5.696"	"5.696"
"GO:0005770"	"late endosome"	"-5.618"	"5.618"
"GO:0001725"	"stress fiber"	"-5.595"	"5.595"
"GO:0005759"	"mitochondrial matrix"	"-5.577"	"5.577"
"GO:0005901"	"caveola"	"-5.466"	"5.466"
"GO:0044297"	"cell body"	"-5.454"	"5.454"
"GO:0035577"	"azurophil granule membrane"	"-5.426"	"5.426"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"-5.328"	"5.328"
"GO:0030658"	"transport vesicle membrane"	"-5.269"	"5.269"
"GO:0005764"	"lysosome"	"-5.267"	"5.267"
"GO:0097060"	"synaptic membrane"	"-5.225"	"5.225"
"GO:0030672"	"synaptic vesicle membrane"	"-5.193"	"5.193"
"GO:0031410"	"cytoplasmic vesicle"	"-5.179"	"5.179"
"GO:0016459"	"myosin complex"	"-5.112"	"5.112"
"GO:0030659"	"cytoplasmic vesicle membrane"	"-5.073"	"5.073"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"-5.067"	"5.067"
"GO:0031594"	"neuromuscular junction"	"-5.039"	"5.039"
"GO:0098982"	"GABA-ergic synapse"	"-5.001"	"5.001"
"GO:0043195"	"terminal bouton"	"-4.997"	"4.997"
"GO:0005911"	"cell-cell junction"	"-4.962"	"4.962"
"GO:0005788"	"endoplasmic reticulum lumen"	"-4.921"	"4.921"
"GO:0001772"	"immunological synapse"	"-4.895"	"4.895"
"GO:0044305"	"calyx of Held"	"-4.895"	"4.895"
"GO:0001669"	"acrosomal vesicle"	"-4.886"	"4.886"
"GO:1903561"	"extracellular vesicle"	"-4.885"	"4.885"
"GO:0012506"	"vesicle membrane"	"-4.836"	"4.836"
"GO:0048786"	"presynaptic active zone"	"-4.784"	"4.784"
"GO:0097542"	"ciliary tip"	"-4.768"	"4.768"
"GO:0030315"	"T-tubule"	"-4.764"	"4.764"
"GO:0031902"	"late endosome membrane"	"-4.724"	"4.724"
"GO:0010008"	"endosome membrane"	"-4.679"	"4.679"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"-4.653"	"4.653"
"GO:0043025"	"neuronal cell body"	"-4.639"	"4.639"
"GO:0030017"	"sarcomere"	"-4.638"	"4.638"
"GO:0098794"	"postsynapse"	"-4.63"	"4.63"
"GO:0031226"	"intrinsic component of plasma membrane"	"-4.596"	"4.596"
"GO:0031901"	"early endosome membrane"	"-4.513"	"4.513"
"GO:0032580"	"Golgi cisterna membrane"	"-4.513"	"4.513"
"GO:0005903"	"brush border"	"-4.501"	"4.501"
"GO:0030141"	"secretory granule"	"-4.496"	"4.496"
"GO:0008305"	"integrin complex"	"-4.35"	"4.35"
"GO:0030016"	"myofibril"	"-4.342"	"4.342"
"GO:0043204"	"perikaryon"	"-4.338"	"4.338"
"GO:0005856"	"cytoskeleton"	"-4.269"	"4.269"
"GO:0034364"	"high-density lipoprotein particle"	"-4.251"	"4.251"
"GO:0070971"	"endoplasmic reticulum exit site"	"-4.229"	"4.229"
"GO:0005758"	"mitochondrial intermembrane space"	"-4.192"	"4.192"
"GO:0015629"	"actin cytoskeleton"	"-4.187"	"4.187"
"GO:0101003"	"ficolin-1-rich granule membrane"	"-4.159"	"4.159"
"GO:0070062"	"extracellular exosome"	"-4.041"	"4.041"
"GO:0030018"	"Z disc"	"-4.02"	"4.02"
"GO:0005790"	"smooth endoplasmic reticulum"	"-4.015"	"4.015"
"GO:0009925"	"basal plasma membrane"	"-3.993"	"3.993"
"GO:0005791"	"rough endoplasmic reticulum"	"-3.847"	"3.847"
"GO:0030134"	"ER to Golgi transport vesicle"	"-3.834"	"3.834"
