"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-26.812"	"26.812"
"GO:0033038"	"bitter taste receptor activity"	"-13.383"	"13.383"
"GO:0008009"	"chemokine activity"	"-13.296"	"13.296"
"GO:0046872"	"metal ion binding"	"-13.25"	"13.25"
"GO:0005179"	"hormone activity"	"-13.035"	"13.035"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-12.575"	"12.575"
"GO:0017046"	"peptide hormone binding"	"-12.536"	"12.536"
"GO:0030594"	"neurotransmitter receptor activity"	"-11.928"	"11.928"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-11.494"	"11.494"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"-11.466"	"11.466"
"GO:0019957"	"C-C chemokine binding"	"-11.289"	"11.289"
"GO:0019956"	"chemokine binding"	"-11.277"	"11.277"
"GO:0042923"	"neuropeptide binding"	"-11.273"	"11.273"
"GO:0016493"	"C-C chemokine receptor activity"	"-11.194"	"11.194"
"GO:0005102"	"receptor binding"	"-10.655"	"10.655"
"GO:0005184"	"neuropeptide hormone activity"	"-10.224"	"10.224"
"GO:0003924"	"GTPase activity"	"-9.967"	"9.967"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-9.559"	"9.559"
"GO:0019003"	"GDP binding"	"-8.654"	"8.654"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-8.39"	"8.39"
"GO:0005525"	"GTP binding"	"-8.285"	"8.285"
"GO:0030165"	"PDZ domain binding"	"-8.24"	"8.24"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"-8.216"	"8.216"
"GO:0051015"	"actin filament binding"	"-8.175"	"8.175"
"GO:0048020"	"CCR chemokine receptor binding"	"-8.045"	"8.045"
"GO:0005516"	"calmodulin binding"	"-8.033"	"8.033"
"GO:0001664"	"G-protein coupled receptor binding"	"-7.805"	"7.805"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"-7.641"	"7.641"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"-7.585"	"7.585"
"GO:0008289"	"lipid binding"	"-7.563"	"7.563"
"GO:0038023"	"signaling receptor activity"	"-7.227"	"7.227"
"GO:0034987"	"immunoglobulin receptor binding"	"-7.125"	"7.125"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"-6.955"	"6.955"
"GO:0020037"	"heme binding"	"-6.914"	"6.914"
"GO:0001965"	"G-protein alpha-subunit binding"	"-6.879"	"6.879"
"GO:0008201"	"heparin binding"	"-6.795"	"6.795"
"GO:0003823"	"antigen binding"	"-6.693"	"6.693"
"GO:0004497"	"monooxygenase activity"	"-6.666"	"6.666"
"GO:0001784"	"phosphotyrosine binding"	"-6.558"	"6.558"
"GO:0015026"	"coreceptor activity"	"-6.451"	"6.451"
"GO:0030170"	"pyridoxal phosphate binding"	"-6.19"	"6.19"
"GO:0008144"	"drug binding"	"-6.121"	"6.121"
"GO:0019825"	"oxygen binding"	"-6.061"	"6.061"
"GO:0001540"	"beta-amyloid binding"	"-6.041"	"6.041"
"GO:0070330"	"aromatase activity"	"-6.034"	"6.034"
"GO:0004888"	"transmembrane signaling receptor activity"	"-5.962"	"5.962"
"GO:0008083"	"growth factor activity"	"-5.923"	"5.923"
"GO:0042605"	"peptide antigen binding"	"-5.884"	"5.884"
"GO:0004713"	"protein tyrosine kinase activity"	"-5.789"	"5.789"
"GO:0000149"	"SNARE binding"	"-5.741"	"5.741"
"GO:0008395"	"steroid hydroxylase activity"	"-5.625"	"5.625"
"GO:0016712"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"	"-5.618"	"5.618"
"GO:0005178"	"integrin binding"	"-5.612"	"5.612"
"GO:0005484"	"SNAP receptor activity"	"-5.608"	"5.608"
"GO:0015276"	"ligand-gated ion channel activity"	"-5.425"	"5.425"
"GO:0042056"	"chemoattractant activity"	"-5.408"	"5.408"
"GO:0005104"	"fibroblast growth factor receptor binding"	"-5.378"	"5.378"
"GO:0005506"	"iron ion binding"	"-5.283"	"5.283"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-5.275"	"5.275"
"GO:0030507"	"spectrin binding"	"-5.265"	"5.265"
"GO:0005070"	"SH3/SH2 adaptor activity"	"-5.147"	"5.147"
"GO:0008146"	"sulfotransferase activity"	"-5.123"	"5.123"
"GO:0005154"	"epidermal growth factor receptor binding"	"-5.115"	"5.115"
"GO:0016491"	"oxidoreductase activity"	"-5.068"	"5.068"
"GO:0035255"	"ionotropic glutamate receptor binding"	"-5.037"	"5.037"
"GO:0005543"	"phospholipid binding"	"-4.838"	"4.838"
"GO:0005246"	"calcium channel regulator activity"	"-4.825"	"4.825"
"GO:0009055"	"electron carrier activity"	"-4.777"	"4.777"
"GO:0003735"	"structural constituent of ribosome"	"-4.643"	"4.643"
"GO:0003779"	"actin binding"	"-4.61"	"4.61"
"GO:0046875"	"ephrin receptor binding"	"-4.579"	"4.579"
"GO:0004252"	"serine-type endopeptidase activity"	"-4.556"	"4.556"
"GO:0003743"	"translation initiation factor activity"	"-4.513"	"4.513"
"GO:0015485"	"cholesterol binding"	"-4.392"	"4.392"
"GO:0016787"	"hydrolase activity"	"-4.367"	"4.367"
"GO:0004129"	"cytochrome-c oxidase activity"	"-4.346"	"4.346"
"GO:0019905"	"syntaxin binding"	"-4.341"	"4.341"
"GO:0005504"	"fatty acid binding"	"-4.256"	"4.256"
"GO:0005158"	"insulin receptor binding"	"-4.217"	"4.217"
"GO:0030234"	"enzyme regulator activity"	"-4.08"	"4.08"
"GO:0044325"	"ion channel binding"	"-3.993"	"3.993"
"GO:0005164"	"tumor necrosis factor receptor binding"	"-3.945"	"3.945"
"GO:0005509"	"calcium ion binding"	"-3.919"	"3.919"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"-3.853"	"3.853"
"GO:0005245"	"voltage-gated calcium channel activity"	"-3.829"	"3.829"
"GO:0043621"	"protein self-association"	"-3.805"	"3.805"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"-3.754"	"3.754"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"-3.685"	"3.685"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"-3.54"	"3.54"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"-3.519"	"3.519"
"GO:0005125"	"cytokine activity"	"-3.378"	"3.378"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"-3.343"	"3.343"
"GO:0019838"	"growth factor binding"	"-3.327"	"3.327"
"GO:0017022"	"myosin binding"	"-3.264"	"3.264"
"GO:0008565"	"protein transporter activity"	"-3.233"	"3.233"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"-3.142"	"3.142"
"GO:0004364"	"glutathione transferase activity"	"-3.127"	"3.127"
"GO:0051287"	"NAD binding"	"-3.124"	"3.124"
"GO:0017124"	"SH3 domain binding"	"-3.105"	"3.105"
"GO:0030742"	"GTP-dependent protein binding"	"-3.077"	"3.077"
"GO:0097110"	"scaffold protein binding"	"-3.029"	"3.029"
