"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"23.088"	"-23.088"
"GO:0003682"	"chromatin binding"	"21.493"	"-21.493"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"18.166"	"-18.166"
"GO:0003684"	"damaged DNA binding"	"17.725"	"-17.725"
"GO:0003690"	"double-stranded DNA binding"	"17.493"	"-17.493"
"GO:0017056"	"structural constituent of nuclear pore"	"16.245"	"-16.245"
"GO:0003697"	"single-stranded DNA binding"	"15.532"	"-15.532"
"GO:0008017"	"microtubule binding"	"14.721"	"-14.721"
"GO:0001078"	"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"14.485"	"-14.485"
"GO:1990841"	"promoter-specific chromatin binding"	"13.693"	"-13.693"
"GO:0030332"	"cyclin binding"	"13.691"	"-13.691"
"GO:0043565"	"sequence-specific DNA binding"	"13.687"	"-13.687"
"GO:0008134"	"transcription factor binding"	"12.882"	"-12.882"
"GO:0005515"	"protein binding"	"12.113"	"-12.113"
"GO:0001228"	"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding"	"11.913"	"-11.913"
"GO:0042393"	"histone binding"	"11.897"	"-11.897"
"GO:0003713"	"transcription coactivator activity"	"11.879"	"-11.879"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"11.47"	"-11.47"
"GO:0035064"	"methylated histone binding"	"11.288"	"-11.288"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"11.078"	"-11.078"
"GO:0031492"	"nucleosomal DNA binding"	"10.718"	"-10.718"
"GO:0003714"	"transcription corepressor activity"	"10.639"	"-10.639"
"GO:0070840"	"dynein complex binding"	"10.058"	"-10.058"
"GO:0042826"	"histone deacetylase binding"	"9.885"	"-9.885"
"GO:0050681"	"androgen receptor binding"	"9.824"	"-9.824"
"GO:0004672"	"protein kinase activity"	"9.721"	"-9.721"
"GO:0000987"	"core promoter proximal region sequence-specific DNA binding"	"9.143"	"-9.143"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"9.068"	"-9.068"
"GO:0001102"	"RNA polymerase II activating transcription factor binding"	"8.931"	"-8.931"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"8.779"	"-8.779"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"8.733"	"-8.733"
"GO:0008094"	"DNA-dependent ATPase activity"	"8.467"	"-8.467"
"GO:0004386"	"helicase activity"	"8.289"	"-8.289"
