"GO.ID"	"GO.Term"	"Z-score"
"GO:0000836"	"Hrd1p ubiquitin ligase complex"	"18.613"
"GO:0000839"	"Hrd1p ubiquitin ligase ERAD-L complex"	"17.129"
"GO:0097058"	"CRLF-CLCF1 complex"	"14.9"
"GO:0005667"	"transcription factor complex"	"12.633"
"GO:0005896"	"interleukin-6 receptor complex"	"12.362"
"GO:0016513"	"core-binding factor complex"	"11.52"
"GO:0005610"	"laminin-5 complex"	"11.031"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"9.804"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"9.701"
"GO:1990907"	"beta-catenin-TCF complex"	"9.387"
"GO:0062023"	NA	"8.554"
"GO:0005900"	"oncostatin-M receptor complex"	"8.295"
"GO:0097025"	"MPP7-DLG1-LIN7 complex"	"8.198"
"GO:0031233"	"intrinsic component of external side of plasma membrane"	"8.089"
"GO:0043220"	"Schmidt-Lanterman incisure"	"7.79"
"GO:0042567"	"insulin-like growth factor ternary complex"	"7.763"
"GO:0070369"	"beta-catenin-TCF7L2 complex"	"7.496"
"GO:0001674"	"female germ cell nucleus"	"7.183"
"GO:0000118"	"histone deacetylase complex"	"7.021"
"GO:0034361"	"very-low-density lipoprotein particle"	"6.853"
"GO:0036019"	"endolysosome"	"6.824"
"GO:0043259"	"laminin-10 complex"	"6.747"
"GO:0032993"	"protein-DNA complex"	"6.715"
"GO:0031012"	"extracellular matrix"	"6.553"
"GO:0071148"	"TEAD-1-YAP complex"	"6.527"
"GO:0016580"	"Sin3 complex"	"6.414"
"GO:0005608"	"laminin-3 complex"	"6.341"
"GO:0071149"	"TEAD-2-YAP complex"	"6.321"
"GO:0005606"	"laminin-1 complex"	"6.299"
"GO:0035868"	"alphav-beta3 integrin-HMGB1 complex"	"6.284"
"GO:0005604"	"basement membrane"	"6.166"
"GO:0009986"	"cell surface"	"5.916"
"GO:0070822"	"Sin3-type complex"	"5.883"
"GO:0005607"	"laminin-2 complex"	"5.879"
"GO:0042627"	"chylomicron"	"5.843"
"GO:0042583"	"chromaffin granule"	"5.711"
"GO:0005785"	"signal recognition particle receptor complex"	"5.683"
"GO:0005938"	"cell cortex"	"5.668"
"GO:0005923"	"bicellular tight junction"	"5.636"
"GO:0017053"	"transcriptional repressor complex"	"5.446"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"5.379"
"GO:0000814"	"ESCRT II complex"	"5.26"
"GO:0036513"	"Derlin-1 retrotranslocation complex"	"5.163"
"GO:0043083"	"synaptic cleft"	"5.1"
"GO:0034364"	"high-density lipoprotein particle"	"5.049"
"GO:0031232"	"extrinsic component of external side of plasma membrane"	"4.994"
"GO:0032838"	"cell projection cytoplasm"	"4.945"
"GO:0033193"	"Lsd1/2 complex"	"4.897"
"GO:0097059"	"CNTFR-CLCF1 complex"	"4.897"
"GO:0000790"	"nuclear chromatin"	"4.852"
"GO:0005615"	"extracellular space"	"4.784"
"GO:0071564"	"npBAF complex"	"4.714"
"GO:0034676"	"integrin alpha6-beta4 complex"	"4.66"
"GO:0043260"	"laminin-11 complex"	"4.642"
"GO:0070743"	"interleukin-23 complex"	"4.605"
"GO:0071438"	"invadopodium membrane"	"4.601"
"GO:1905286"	"serine-type peptidase complex"	"4.552"
"GO:0033010"	"paranodal junction"	"4.436"
"GO:1990667"	"PCSK9-AnxA2 complex"	"4.386"
"GO:0005788"	"endoplasmic reticulum lumen"	"4.385"
"GO:0043514"	"interleukin-12 complex"	"4.357"
"GO:0034678"	"integrin alpha8-beta1 complex"	"4.213"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"4.208"
"GO:0048500"	"signal recognition particle"	"4.166"
"GO:1990909"	"Wnt signalosome"	"4.153"
"GO:0043293"	"apoptosome"	"4.104"
"GO:0031092"	"platelet alpha granule membrane"	"4.101"
"GO:0071565"	"nBAF complex"	"4.048"
"GO:0097386"	"glial cell projection"	"4.037"
"GO:1990851"	"Wnt-Frizzled-LRP5/6 complex"	"3.98"
"GO:0046658"	"anchored component of plasma membrane"	"3.952"
"GO:0016581"	"NuRD complex"	"3.946"
"GO:0097542"	"ciliary tip"	"3.86"
"GO:0005886"	"plasma membrane"	"3.849"
"GO:0070724"	"BMP receptor complex"	"3.824"
"GO:0032153"	"cell division site"	"3.817"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"3.803"
"GO:0043257"	"laminin-8 complex"	"3.791"
"GO:0045092"	"interleukin-18 receptor complex"	"3.791"
"GO:0099568"	"cytoplasmic region"	"3.76"
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	"3.675"
"GO:1990777"	"lipoprotein particle"	"3.616"
"GO:0030877"	"beta-catenin destruction complex"	"3.612"
"GO:0005577"	"fibrinogen complex"	"3.587"
"GO:0008305"	"integrin complex"	"3.578"
"GO:0005691"	"U6atac snRNP"	"3.562"
"GO:0071002"	"U4atac/U6atac snRNP"	"3.562"
"GO:0097454"	"Schwann cell microvillus"	"3.518"
"GO:0097038"	"perinuclear endoplasmic reticulum"	"3.485"
"GO:0048179"	"activin receptor complex"	"3.483"
"GO:0016514"	"SWI/SNF complex"	"3.471"
"GO:0035098"	"ESC/E(Z) complex"	"3.399"
"GO:0035749"	"myelin sheath adaxonal region"	"3.381"
"GO:0031519"	"PcG protein complex"	"3.327"
"GO:0033553"	"rDNA heterochromatin"	"3.302"
"GO:0034688"	"integrin alphaM-beta2 complex"	"3.301"
"GO:0036502"	"Derlin-1-VIMP complex"	"3.301"
"GO:0071458"	"integral component of cytoplasmic side of endoplasmic reticulum membrane"	"3.281"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"3.228"
"GO:0031093"	"platelet alpha granule lumen"	"3.203"
"GO:0043235"	"receptor complex"	"3.199"
"GO:0034687"	"integrin alphaL-beta2 complex"	"3.16"
"GO:0032580"	"Golgi cisterna membrane"	"3.157"
"GO:0002116"	"semaphorin receptor complex"	"3.055"
"GO:0043219"	"lateral loop"	"3.043"
"GO:0071748"	"monomeric IgA immunoglobulin complex"	"3.034"
"GO:0071751"	"secretory IgA immunoglobulin complex"	"3.034"
"GO:0071752"	"secretory dimeric IgA immunoglobulin complex"	"3.034"
"GO:0034673"	"inhibin-betaglycan-ActRII complex"	"3.018"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"3.017"
"GO:0071944"	"cell periphery"	"3.012"
"GO:0030666"	"endocytic vesicle membrane"	"2.948"
"GO:0036501"	"UFD1-NPL4 complex"	"2.935"
"GO:0032059"	"bleb"	"2.932"
"GO:0036020"	"endolysosome membrane"	"2.861"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"2.845"
"GO:0031904"	"endosome lumen"	"2.833"
"GO:0000138"	"Golgi trans cisterna"	"2.829"
"GO:0042995"	"cell projection"	"2.819"
"GO:0043005"	"neuron projection"	"2.797"
"GO:0044354"	"macropinosome"	"2.789"
"GO:0031430"	"M band"	"2.772"
"GO:1990622"	"CHOP-ATF3 complex"	"2.749"
"GO:0005581"	"collagen trimer"	"2.746"
"GO:0016021"	"integral component of membrane"	"2.727"
"GO:0045171"	"intercellular bridge"	"2.715"
"GO:0097136"	"Bcl-2 family protein complex"	"2.715"
"GO:0005865"	"striated muscle thin filament"	"2.673"
"GO:0071141"	"SMAD protein complex"	"2.672"
"GO:0005584"	"collagen type I trimer"	"2.657"
"GO:0036057"	"slit diaphragm"	"2.62"
"GO:0098797"	"plasma membrane protein complex"	"2.607"
"GO:0005576"	"extracellular region"	"2.602"
"GO:0005634"	"nucleus"	"2.562"
"GO:0016604"	"nuclear body"	"2.547"
"GO:0042272"	"nuclear RNA export factor complex"	"2.539"
"GO:1990666"	"PCSK9-LDLR complex"	"2.531"
"GO:0034683"	"integrin alphav-beta3 complex"	"2.52"
"GO:0034363"	"intermediate-density lipoprotein particle"	"2.463"
"GO:0016342"	"catenin complex"	"2.46"
"GO:0005796"	"Golgi lumen"	"2.448"
"GO:0005911"	"cell-cell junction"	"2.442"
"GO:0031258"	"lamellipodium membrane"	"2.385"
"GO:0016327"	"apicolateral plasma membrane"	"2.374"
"GO:0030054"	"cell junction"	"2.367"
"GO:0005637"	"nuclear inner membrane"	"2.363"
"GO:0042175"	"nuclear outer membrane-endoplasmic reticulum membrane network"	"2.353"
"GO:0005856"	"cytoskeleton"	"2.348"
"GO:0043296"	"apical junction complex"	"2.333"
"GO:0005912"	"adherens junction"	"2.329"
"GO:0032444"	"activin responsive factor complex"	"2.286"
"GO:0016586"	"RSC complex"	"2.28"
"GO:0033565"	"ESCRT-0 complex"	"2.265"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"2.261"
"GO:0035102"	"PRC1 complex"	"2.222"
"GO:0071144"	"SMAD2-SMAD3 protein complex"	"2.211"
"GO:0030992"	"intraciliary transport particle B"	"2.204"
"GO:0034669"	"integrin alpha4-beta7 complex"	"2.196"
"GO:0044218"	"other organism cell membrane"	"2.174"
"GO:0099512"	"supramolecular fiber"	"2.098"
"GO:0005901"	"caveola"	"2.097"
"GO:0030424"	"axon"	"2.094"
"GO:0005677"	"chromatin silencing complex"	"2.082"
"GO:0034365"	"discoidal high-density lipoprotein particle"	"2.048"
"GO:0098978"	"glutamatergic synapse"	"2.039"
"GO:0034677"	"integrin alpha7-beta1 complex"	"2.021"
"GO:0033597"	"mitotic checkpoint complex"	"2.003"
"GO:1990298"	"bub1-bub3 complex"	"2.003"
"GO:0016222"	"procollagen-proline 4-dioxygenase complex"	"1.998"
"GO:0016324"	"apical plasma membrane"	"1.99"
"GO:0045121"	"membrane raft"	"1.986"
"GO:0005862"	"muscle thin filament tropomyosin"	"1.983"
"GO:0034681"	"integrin alpha11-beta1 complex"	"1.96"
"GO:0034680"	"integrin alpha10-beta1 complex"	"1.931"
"GO:0005741"	"mitochondrial outer membrane"	"1.924"
