"GO.ID"	"GO.Term"	"Z-score"
"GO:0071820"	"N-box binding"	"24.384"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"20.056"
"GO:0003846"	"2-acylglycerol O-acyltransferase activity"	"18.867"
"GO:0043565"	"sequence-specific DNA binding"	"16.267"
"GO:0005138"	"interleukin-6 receptor binding"	"14.907"
"GO:0004144"	"diacylglycerol O-acyltransferase activity"	"14.334"
"GO:0004037"	"allantoicase activity"	"14.1"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"13.299"
"GO:0001085"	"RNA polymerase II transcription factor binding"	"12.865"
"GO:1990699"	"palmitoleyl hydrolase activity"	"12.865"
"GO:0004923"	"leukemia inhibitory factor receptor activity"	"12.67"
"GO:0016298"	"lipase activity"	"12.655"
"GO:0000977"	"RNA polymerase II regulatory region sequence-specific DNA binding"	"12.323"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"12.113"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"12.043"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"12.031"
"GO:0050252"	"retinol O-fatty-acyltransferase activity"	"11.936"
"GO:0043425"	"bHLH transcription factor binding"	"11.885"
"GO:0004915"	"interleukin-6 receptor activity"	"11.867"
"GO:0019981"	"interleukin-6 binding"	"11.867"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"11.842"
"GO:0035939"	"microsatellite binding"	"11.259"
"GO:0047196"	"long-chain-alcohol O-fatty-acyltransferase activity"	"11.165"
"GO:0102966"	NA	"11.165"
"GO:0103095"	"wax ester synthase activity"	"11.165"
"GO:0004924"	"oncostatin-M receptor activity"	"11.013"
"GO:0004465"	"lipoprotein lipase activity"	"10.635"
"GO:0003827"	"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"	"10.488"
"GO:0008134"	"transcription factor binding"	"10.245"
"GO:0052591"	"sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity"	"9.987"
"GO:0070326"	"very-low-density lipoprotein particle receptor binding"	"9.729"
"GO:0005113"	"patched binding"	"9.594"
"GO:0004921"	"interleukin-11 receptor activity"	"9.523"
"GO:0019970"	"interleukin-11 binding"	"9.523"
"GO:0003714"	"transcription corepressor activity"	"9.356"
"GO:0047179"	"platelet-activating factor acetyltransferase activity"	"9.318"
