"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-10.345"	"10.345"
"GO:0006351"	"transcription, DNA-templated"	"-8.784"	"8.784"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-7.442"	"7.442"
"GO:0031124"	"mRNA 3'-end processing"	"-6.829"	"6.829"
"GO:0008380"	"RNA splicing"	"-6.641"	"6.641"
"GO:0006405"	"RNA export from nucleus"	"-6.059"	"6.059"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"-5.323"	"5.323"
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	"-4.932"	"4.932"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-4.791"	"4.791"
"GO:0000209"	"protein polyubiquitination"	"-4.735"	"4.735"
"GO:0006397"	"mRNA processing"	"-4.718"	"4.718"
"GO:0006260"	"DNA replication"	"-4.555"	"4.555"
"GO:0006281"	"DNA repair"	"-4.463"	"4.463"
"GO:0070126"	"mitochondrial translational termination"	"-4.392"	"4.392"
"GO:0070125"	"mitochondrial translational elongation"	"-4.348"	"4.348"
"GO:0016579"	"protein deubiquitination"	"-4.225"	"4.225"
"GO:0097711"	"ciliary basal body docking"	"-4.127"	"4.127"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-4.112"	"4.112"
"GO:0000245"	"spliceosomal complex assembly"	"-4.087"	"4.087"
"GO:0006406"	"mRNA export from nucleus"	"-4.05"	"4.05"
"GO:0006396"	"RNA processing"	"-3.975"	"3.975"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-3.973"	"3.973"
"GO:0043687"	"post-translational protein modification"	"-3.889"	"3.889"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"-3.825"	"3.825"
"GO:0000724"	"double-strand break repair via homologous recombination"	"-3.773"	"3.773"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"-3.731"	"3.731"
"GO:0010498"	"proteasomal protein catabolic process"	"-3.712"	"3.712"
"GO:0061024"	"membrane organization"	"-3.705"	"3.705"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-3.684"	"3.684"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-3.641"	"3.641"
"GO:0048025"	"negative regulation of mRNA splicing, via spliceosome"	"-3.571"	"3.571"
"GO:0072583"	"clathrin-dependent endocytosis"	"-3.545"	"3.545"
"GO:0006284"	"base-excision repair"	"-3.521"	"3.521"
"GO:0006378"	"mRNA polyadenylation"	"-3.431"	"3.431"
"GO:0016070"	"RNA metabolic process"	"-3.388"	"3.388"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"-3.375"	"3.375"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"-3.355"	"3.355"
"GO:0050690"	"regulation of defense response to virus by virus"	"-3.321"	"3.321"
"GO:0006897"	"endocytosis"	"-3.207"	"3.207"
"GO:0051301"	"cell division"	"-3.203"	"3.203"
"GO:0016567"	"protein ubiquitination"	"-3.191"	"3.191"
"GO:0032201"	"telomere maintenance via semi-conservative replication"	"-3.113"	"3.113"
"GO:0050900"	"leukocyte migration"	"-3.103"	"3.103"
"GO:0007004"	"telomere maintenance via telomerase"	"-3.077"	"3.077"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"-3.056"	"3.056"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"-3.053"	"3.053"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"-3.041"	"3.041"
"GO:0008625"	"extrinsic apoptotic signaling pathway via death domain receptors"	"-3.038"	"3.038"
"GO:0006974"	"cellular response to DNA damage stimulus"	"-3.031"	"3.031"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"-3.013"	"3.013"
