"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005515"	"protein binding"	"-6.861"	"6.861"
"GO:0046872"	"metal ion binding"	"-6.844"	"6.844"
"GO:0005524"	"ATP binding"	"-6.321"	"6.321"
"GO:0003677"	"DNA binding"	"-5.857"	"5.857"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-5.82"	"5.82"
"GO:0042802"	"identical protein binding"	"-5.105"	"5.105"
"GO:0017124"	"SH3 domain binding"	"-4.003"	"4.003"
"GO:0061630"	"ubiquitin protein ligase activity"	"-3.88"	"3.88"
"GO:0004298"	"threonine-type endopeptidase activity"	"-3.706"	"3.706"
"GO:0008143"	"poly(A) binding"	"-3.608"	"3.608"
"GO:0031625"	"ubiquitin protein ligase binding"	"-3.595"	"3.595"
"GO:0016887"	"ATPase activity"	"-3.56"	"3.56"
"GO:0003725"	"double-stranded RNA binding"	"-3.526"	"3.526"
"GO:0004386"	"helicase activity"	"-3.323"	"3.323"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-3.268"	"3.268"
"GO:0061631"	"ubiquitin conjugating enzyme activity"	"-3.239"	"3.239"
"GO:0003730"	"mRNA 3'-UTR binding"	"-3.121"	"3.121"
"GO:0035198"	"miRNA binding"	"-3.089"	"3.089"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"-3.022"	"3.022"
