"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003735"	"structural constituent of ribosome"	"-8.977"	"8.977"
"GO:0003723"	"RNA binding"	"-7.318"	"7.318"
"GO:0004930"	"G-protein coupled receptor activity"	"-5.886"	"5.886"
"GO:0017046"	"peptide hormone binding"	"-4.434"	"4.434"
"GO:0003677"	"DNA binding"	"-4.388"	"4.388"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-4.123"	"4.123"
"GO:0017056"	"structural constituent of nuclear pore"	"-3.981"	"3.981"
"GO:0016491"	"oxidoreductase activity"	"-3.93"	"3.93"
"GO:0046872"	"metal ion binding"	"-3.714"	"3.714"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-3.645"	"3.645"
"GO:0005179"	"hormone activity"	"-3.351"	"3.351"
"GO:0004984"	"olfactory receptor activity"	"-3.309"	"3.309"
"GO:0003729"	"mRNA binding"	"-3.133"	"3.133"
"GO:0019843"	"rRNA binding"	"-3.115"	"3.115"
