"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000209"	"protein polyubiquitination"	"15.614"	"-15.614"
"GO:0061024"	"membrane organization"	"12.729"	"-12.729"
"GO:0043687"	"post-translational protein modification"	"11.938"	"-11.938"
"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"10.691"	"-10.691"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"10.25"	"-10.25"
"GO:0016579"	"protein deubiquitination"	"9.489"	"-9.489"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"8.86"	"-8.86"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"8.446"	"-8.446"
"GO:0006986"	"response to unfolded protein"	"8.421"	"-8.421"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"8.294"	"-8.294"
"GO:0016567"	"protein ubiquitination"	"7.935"	"-7.935"
"GO:0034620"	"cellular response to unfolded protein"	"7.33"	"-7.33"
"GO:0042026"	"protein refolding"	"7.002"	"-7.002"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"6.951"	"-6.951"
"GO:0010498"	"proteasomal protein catabolic process"	"6.626"	"-6.626"
"GO:0034605"	"cellular response to heat"	"6.544"	"-6.544"
"GO:0043312"	"neutrophil degranulation"	"6.526"	"-6.526"
"GO:0015701"	"bicarbonate transport"	"6.405"	"-6.405"
"GO:0046034"	"ATP metabolic process"	"6.037"	"-6.037"
"GO:0051453"	"regulation of intracellular pH"	"5.915"	"-5.915"
"GO:0032436"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	"5.722"	"-5.722"
"GO:0033572"	"transferrin transport"	"5.686"	"-5.686"
"GO:0030100"	"regulation of endocytosis"	"5.491"	"-5.491"
"GO:0045648"	"positive regulation of erythrocyte differentiation"	"5.483"	"-5.483"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"5.425"	"-5.425"
"GO:0030512"	"negative regulation of transforming growth factor beta receptor signaling pathway"	"5.352"	"-5.352"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"5.239"	"-5.239"
"GO:0072583"	"clathrin-dependent endocytosis"	"5.224"	"-5.224"
"GO:2001240"	"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"	"5.204"	"-5.204"
"GO:0042744"	"hydrogen peroxide catabolic process"	"5.191"	"-5.191"
"GO:1900034"	"regulation of cellular response to heat"	"5.169"	"-5.169"
"GO:0006879"	"cellular iron ion homeostasis"	"5.099"	"-5.099"
"GO:0043488"	"regulation of mRNA stability"	"5.046"	"-5.046"
"GO:0006898"	"receptor-mediated endocytosis"	"5.017"	"-5.017"
"GO:0016055"	"Wnt signaling pathway"	"4.946"	"-4.946"
"GO:0009267"	"cellular response to starvation"	"4.943"	"-4.943"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"4.878"	"-4.878"
"GO:0051403"	"stress-activated MAPK cascade"	"4.85"	"-4.85"
"GO:0007141"	"male meiosis I"	"4.723"	"-4.723"
"GO:0000715"	"nucleotide-excision repair, DNA damage recognition"	"4.679"	"-4.679"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	"4.651"	"-4.651"
"GO:0043066"	"negative regulation of apoptotic process"	"4.65"	"-4.65"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"	"4.627"	"-4.627"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"4.574"	"-4.574"
