"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0042738"	"exogenous drug catabolic process"	"40.115"	"-40.115"
"GO:0016125"	"sterol metabolic process"	"37.145"	"-37.145"
"GO:0055114"	"oxidation-reduction process"	"29.976"	"-29.976"
"GO:0006805"	"xenobiotic metabolic process"	"28.462"	"-28.462"
"GO:0008202"	"steroid metabolic process"	"26.282"	"-26.282"
"GO:0017144"	"drug metabolic process"	"20.903"	"-20.903"
"GO:0042759"	"long-chain fatty acid biosynthetic process"	"17.657"	"-17.657"
"GO:0006699"	"bile acid biosynthetic process"	"16.234"	"-16.234"
"GO:0043401"	"steroid hormone mediated signaling pathway"	"14.109"	"-14.109"
"GO:0019216"	"regulation of lipid metabolic process"	"13.087"	"-13.087"
"GO:0006694"	"steroid biosynthetic process"	"12.648"	"-12.648"
"GO:0006629"	"lipid metabolic process"	"11.757"	"-11.757"
"GO:0042632"	"cholesterol homeostasis"	"11.096"	"-11.096"
"GO:0015721"	"bile acid and bile salt transport"	"10.758"	"-10.758"
"GO:0042026"	"protein refolding"	"10.009"	"-10.009"
"GO:0006986"	"response to unfolded protein"	"9.673"	"-9.673"
"GO:0030522"	"intracellular receptor signaling pathway"	"9.669"	"-9.669"
"GO:0001523"	"retinoid metabolic process"	"9.574"	"-9.574"
"GO:0001676"	"long-chain fatty acid metabolic process"	"9.335"	"-9.335"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"9.308"	"-9.308"
"GO:0019369"	"arachidonic acid metabolic process"	"9.233"	"-9.233"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"9.175"	"-9.175"
"GO:0003091"	"renal water homeostasis"	"9.151"	"-9.151"
"GO:0006635"	"fatty acid beta-oxidation"	"9.122"	"-9.122"
"GO:0006625"	"protein targeting to peroxisome"	"8.711"	"-8.711"
"GO:0034620"	"cellular response to unfolded protein"	"8.678"	"-8.678"
"GO:0034605"	"cellular response to heat"	"8.428"	"-8.428"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"7.957"	"-7.957"
"GO:0008203"	"cholesterol metabolic process"	"7.599"	"-7.599"
"GO:0030521"	"androgen receptor signaling pathway"	"7.273"	"-7.273"
"GO:0022900"	"electron transport chain"	"7.24"	"-7.24"
"GO:0046034"	"ATP metabolic process"	"7.068"	"-7.068"
"GO:0055088"	"lipid homeostasis"	"6.667"	"-6.667"
"GO:0061077"	"chaperone-mediated protein folding"	"6.395"	"-6.395"
"GO:0032526"	"response to retinoic acid"	"6.358"	"-6.358"
"GO:0009749"	"response to glucose"	"6.337"	"-6.337"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"6.31"	"-6.31"
"GO:0006094"	"gluconeogenesis"	"6.27"	"-6.27"
"GO:0098869"	"cellular oxidant detoxification"	"6.262"	"-6.262"
"GO:0061621"	"canonical glycolysis"	"6.261"	"-6.261"
"GO:0045454"	"cell redox homeostasis"	"6.205"	"-6.205"
"GO:0070328"	"triglyceride homeostasis"	"6.187"	"-6.187"
"GO:0043312"	"neutrophil degranulation"	"6.152"	"-6.152"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"6.009"	"-6.009"
"GO:0006749"	"glutathione metabolic process"	"5.911"	"-5.911"
"GO:0030308"	"negative regulation of cell growth"	"5.815"	"-5.815"
"GO:1900034"	"regulation of cellular response to heat"	"5.78"	"-5.78"
"GO:0042572"	"retinol metabolic process"	"5.733"	"-5.733"
"GO:0071377"	"cellular response to glucagon stimulus"	"5.714"	"-5.714"
"GO:0006457"	"protein folding"	"5.614"	"-5.614"
"GO:1901687"	"glutathione derivative biosynthetic process"	"5.521"	"-5.521"
"GO:0042593"	"glucose homeostasis"	"5.421"	"-5.421"
"GO:0006641"	"triglyceride metabolic process"	"5.349"	"-5.349"
