"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"-12.774"	"12.774"
"GO:0003735"	"structural constituent of ribosome"	"-12.344"	"12.344"
"GO:0003723"	"RNA binding"	"-8.765"	"8.765"
"GO:0003677"	"DNA binding"	"-7.749"	"7.749"
"GO:0046872"	"metal ion binding"	"-6.633"	"6.633"
"GO:0008009"	"chemokine activity"	"-5.616"	"5.616"
"GO:0033038"	"bitter taste receptor activity"	"-5.364"	"5.364"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-5.292"	"5.292"
"GO:0019957"	"C-C chemokine binding"	"-4.974"	"4.974"
"GO:0003729"	"mRNA binding"	"-4.915"	"4.915"
"GO:0030594"	"neurotransmitter receptor activity"	"-4.902"	"4.902"
"GO:0016493"	"C-C chemokine receptor activity"	"-4.899"	"4.899"
"GO:0019956"	"chemokine binding"	"-4.894"	"4.894"
"GO:0005179"	"hormone activity"	"-4.747"	"4.747"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-4.735"	"4.735"
"GO:0003727"	"single-stranded RNA binding"	"-4.672"	"4.672"
"GO:0019843"	"rRNA binding"	"-4.592"	"4.592"
"GO:0042923"	"neuropeptide binding"	"-4.539"	"4.539"
"GO:0017046"	"peptide hormone binding"	"-4.398"	"4.398"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-4.289"	"4.289"
"GO:0005184"	"neuropeptide hormone activity"	"-4.224"	"4.224"
"GO:0008137"	"NADH dehydrogenase (ubiquinone) activity"	"-3.906"	"3.906"
"GO:0008201"	"heparin binding"	"-3.682"	"3.682"
"GO:0003777"	"microtubule motor activity"	"-3.397"	"3.397"
"GO:0008083"	"growth factor activity"	"-3.215"	"3.215"
"GO:0003697"	"single-stranded DNA binding"	"-3.208"	"3.208"
"GO:0048020"	"CCR chemokine receptor binding"	"-3.191"	"3.191"
"GO:0005515"	"protein binding"	"-3.146"	"3.146"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-3.14"	"3.14"
"GO:0003779"	"actin binding"	"-3.061"	"3.061"
"GO:0045505"	"dynein intermediate chain binding"	"-3.024"	"3.024"
