"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"23.846"	"-23.846"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"20.882"	"-20.882"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"17.066"	"-17.066"
"GO:0007165"	"signal transduction"	"16.91"	"-16.91"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"16.062"	"-16.062"
"GO:0019221"	"cytokine-mediated signaling pathway"	"14.011"	"-14.011"
"GO:0043066"	"negative regulation of apoptotic process"	"13.004"	"-13.004"
"GO:0030521"	"androgen receptor signaling pathway"	"12.638"	"-12.638"
"GO:0007411"	"axon guidance"	"12.573"	"-12.573"
"GO:0043401"	"steroid hormone mediated signaling pathway"	"12.098"	"-12.098"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"12.06"	"-12.06"
"GO:0030154"	"cell differentiation"	"11.997"	"-11.997"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"11.735"	"-11.735"
"GO:0000165"	"MAPK cascade"	"11.579"	"-11.579"
"GO:0019216"	"regulation of lipid metabolic process"	"11.577"	"-11.577"
"GO:0051091"	"positive regulation of sequence-specific DNA binding transcription factor activity"	"11.41"	"-11.41"
"GO:0070268"	"cornification"	"11.084"	"-11.084"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"11.057"	"-11.057"
"GO:0043065"	"positive regulation of apoptotic process"	"11.027"	"-11.027"
"GO:0006468"	"protein phosphorylation"	"11.024"	"-11.024"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"11.019"	"-11.019"
"GO:0043627"	"response to estrogen"	"10.826"	"-10.826"
"GO:0008285"	"negative regulation of cell proliferation"	"10.786"	"-10.786"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"10.232"	"-10.232"
"GO:0035556"	"intracellular signal transduction"	"10.072"	"-10.072"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"9.871"	"-9.871"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"9.859"	"-9.859"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"9.82"	"-9.82"
"GO:0007507"	"heart development"	"9.736"	"-9.736"
"GO:0035023"	"regulation of Rho protein signal transduction"	"9.72"	"-9.72"
"GO:1902895"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"9.698"	"-9.698"
"GO:0010628"	"positive regulation of gene expression"	"9.66"	"-9.66"
"GO:0008284"	"positive regulation of cell proliferation"	"9.525"	"-9.525"
"GO:1904837"	"beta-catenin-TCF complex assembly"	"9.448"	"-9.448"
"GO:0042981"	"regulation of apoptotic process"	"9.444"	"-9.444"
"GO:0030522"	"intracellular receptor signaling pathway"	"9.417"	"-9.417"
"GO:0006338"	"chromatin remodeling"	"9.38"	"-9.38"
"GO:0050900"	"leukocyte migration"	"9.286"	"-9.286"
"GO:0009755"	"hormone-mediated signaling pathway"	"9.174"	"-9.174"
"GO:0007399"	"nervous system development"	"9.157"	"-9.157"
