"GO.ID"	"GO.Term"	"zscore"
"GO:0005125"	"cytokine activity"	"20.025"
"GO:0004911"	"interleukin-2 receptor activity"	"17.644"
"GO:0019976"	"interleukin-2 binding"	"17.644"
"GO:0015433"	"peptide antigen-transporting ATPase activity"	"17.098"
"GO:0005143"	"interleukin-12 receptor binding"	"16.114"
"GO:0008009"	"chemokine activity"	"14.913"
"GO:0046978"	"TAP1 binding"	"14.595"
"GO:0005174"	"CD40 receptor binding"	"14.396"
"GO:0048020"	"CCR chemokine receptor binding"	"14.334"
"GO:0071791"	"chemokine (C-C motif) ligand 5 binding"	"14.321"
"GO:0023026"	"MHC class II protein complex binding"	"14.293"
"GO:0042608"	"T cell receptor binding"	"14.268"
"GO:0031727"	"CCR2 chemokine receptor binding"	"14.172"
"GO:0035717"	"chemokine (C-C motif) ligand 7 binding"	"13.967"
"GO:0004906"	"interferon-gamma receptor activity"	"13.964"
"GO:0004913"	"interleukin-4 receptor activity"	"13.9"
"GO:0140031"	NA	"13.672"
"GO:0034988"	"Fc-gamma receptor I complex binding"	"13.334"
"GO:0048248"	"CXCR3 chemokine receptor binding"	"13.273"
"GO:0015026"	"coreceptor activity"	"13.242"
"GO:0042605"	"peptide antigen binding"	"13.194"
"GO:0031726"	"CCR1 chemokine receptor binding"	"12.712"
"GO:0008083"	"growth factor activity"	"12.497"
"GO:0032395"	"MHC class II receptor activity"	"12.128"
"GO:0030881"	"beta-2-microglobulin binding"	"11.816"
"GO:0031735"	"CCR10 chemokine receptor binding"	"11.743"
"GO:0030369"	"ICAM-3 receptor activity"	"11.468"
"GO:0023029"	"MHC class Ib protein binding"	"11.467"
"GO:0034714"	"type III transforming growth factor beta receptor binding"	"11.321"
"GO:0042011"	"interleukin-16 binding"	"11.278"
"GO:0042012"	"interleukin-16 receptor activity"	"11.278"
"GO:0042288"	"MHC class I protein binding"	"11.063"
"GO:0046979"	"TAP2 binding"	"11.006"
"GO:0035663"	"Toll-like receptor 2 binding"	"10.972"
"GO:0031730"	"CCR5 chemokine receptor binding"	"10.969"
"GO:0042609"	"CD4 receptor binding"	"10.949"
"GO:0005142"	"interleukin-11 receptor binding"	"10.612"
"GO:0042163"	"interleukin-12 beta subunit binding"	"10.552"
"GO:0045513"	"interleukin-27 binding"	"10.552"
"GO:0019955"	"cytokine binding"	"10.486"
"GO:0019772"	"low-affinity IgG receptor activity"	"10.377"
"GO:0046980"	"tapasin binding"	"10.377"
"GO:0005164"	"tumor necrosis factor receptor binding"	"10.216"
"GO:0022829"	"wide pore channel activity"	"10.21"
"GO:0005102"	"receptor binding"	"10.17"
"GO:0019901"	"protein kinase binding"	"10.068"
"GO:0031724"	"CXCR5 chemokine receptor binding"	"10"
"GO:0070053"	"thrombospondin receptor activity"	"9.863"
"GO:0005133"	"interferon-gamma receptor binding"	"9.802"
"GO:0031851"	"kappa-type opioid receptor binding"	"9.802"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"9.766"
"GO:0005144"	"interleukin-13 receptor binding"	"9.754"
"GO:0016517"	"interleukin-12 receptor activity"	"9.754"
"GO:0055105"	"ubiquitin-protein transferase inhibitor activity"	"9.707"
"GO:0035401"	"histone kinase activity (H3-Y41 specific)"	"9.615"
"GO:0043208"	"glycosphingolipid binding"	"9.605"
"GO:0030882"	"lipid antigen binding"	"9.525"
"GO:0046817"	"chemokine receptor antagonist activity"	"9.525"
"GO:0071723"	"lipopeptide binding"	"9.512"
"GO:0045515"	"interleukin-18 receptor binding"	"9.482"
"GO:0004698"	"calcium-dependent protein kinase C activity"	"9.444"
"GO:0043024"	"ribosomal small subunit binding"	"9.365"
"GO:0005515"	"protein binding"	"9.327"
"GO:0042658"	"MHC class II protein binding, via antigen binding groove"	"9.271"
"GO:0035715"	"chemokine (C-C motif) ligand 2 binding"	"9.23"
"GO:0035716"	"chemokine (C-C motif) ligand 12 binding"	"9.23"
"GO:0042497"	"triacyl lipopeptide binding"	"9.19"
"GO:0046789"	"host cell surface receptor binding"	"9.19"
"GO:0005141"	"interleukin-10 receptor binding"	"9.151"
"GO:0004950"	"chemokine receptor activity"	"9.083"
"GO:0005140"	"interleukin-9 receptor binding"	"9.073"
"GO:0042802"	"identical protein binding"	"8.877"
"GO:0004888"	"transmembrane signaling receptor activity"	"8.781"
"GO:0019210"	"kinase inhibitor activity"	"8.763"
"GO:0034711"	"inhibin binding"	"8.6"
"GO:0001540"	"beta-amyloid binding"	"8.085"
"GO:0004896"	"cytokine receptor activity"	"7.989"
"GO:0042289"	"MHC class II protein binding"	"7.89"
"GO:0016493"	"C-C chemokine receptor activity"	"7.788"
"GO:0019957"	"C-C chemokine binding"	"7.624"
"GO:0019956"	"chemokine binding"	"7.562"
"GO:0030235"	"nitric-oxide synthase regulator activity"	"7.46"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"7.413"
"GO:0038023"	"signaling receptor activity"	"7.401"
"GO:0042610"	"CD8 receptor binding"	"7.386"
"GO:0005114"	"type II transforming growth factor beta receptor binding"	"7.344"
"GO:0042803"	"protein homodimerization activity"	"7.24"
"GO:0019209"	"kinase activator activity"	"7.133"
"GO:0045509"	"interleukin-27 receptor activity"	"7.128"
"GO:0070699"	"type II activin receptor binding"	"7.109"
"GO:0046982"	"protein heterodimerization activity"	"7.103"
"GO:0004830"	"tryptophan-tRNA ligase activity"	"7.054"
"GO:0004905"	"type I interferon receptor activity"	"7.018"
"GO:0005006"	"epidermal growth factor-activated receptor activity"	"6.964"
"GO:0042284"	"sphingolipid delta-4 desaturase activity"	"6.947"
"GO:0003990"	"acetylcholinesterase activity"	"6.912"
"GO:0005171"	"hepatocyte growth factor receptor binding"	"6.895"
"GO:0023030"	"MHC class Ib protein binding, via antigen binding groove"	"6.878"
"GO:0005139"	"interleukin-7 receptor binding"	"6.861"
"GO:0005146"	"leukemia inhibitory factor receptor binding"	"6.861"
"GO:0042164"	"interleukin-12 alpha subunit binding"	"6.844"
"GO:0042008"	"interleukin-18 receptor activity"	"6.827"
"GO:0042019"	"interleukin-23 binding"	"6.827"
"GO:0042020"	"interleukin-23 receptor activity"	"6.827"
"GO:0002196"	"Ser-tRNA(Ala) hydrolase activity"	"6.811"
"GO:0004815"	"aspartate-tRNA ligase activity"	"6.811"
"GO:0031732"	"CCR7 chemokine receptor binding"	"6.811"
"GO:1904680"	"peptide transmembrane transporter activity"	"6.754"
"GO:0004917"	"interleukin-7 receptor activity"	"6.73"
"GO:0034618"	"arginine binding"	"6.716"
"GO:0000982"	"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"6.706"
"GO:0031729"	"CCR4 chemokine receptor binding"	"6.683"
"GO:0042379"	"chemokine receptor binding"	"6.675"
"GO:0004084"	"branched-chain-amino-acid transaminase activity"	"6.652"
"GO:0052654"	"L-leucine transaminase activity"	"6.652"
"GO:0052655"	"L-valine transaminase activity"	"6.652"
"GO:0052656"	"L-isoleucine transaminase activity"	"6.652"
"GO:0060698"	"endoribonuclease inhibitor activity"	"6.652"
"GO:0098808"	"mRNA cap binding"	"6.652"
"GO:0035718"	"macrophage migration inhibitory factor binding"	"6.621"
"GO:0035403"	"histone kinase activity (H3-T6 specific)"	"6.546"
"GO:0017002"	"activin-activated receptor activity"	"6.532"
"GO:0071074"	"eukaryotic initiation factor eIF2 binding"	"6.39"
"GO:0042169"	"SH2 domain binding"	"6.282"
"GO:0003743"	"translation initiation factor activity"	"6.15"
"GO:0003823"	"antigen binding"	"6.021"
"GO:0030971"	"receptor tyrosine kinase binding"	"6.004"
"GO:0001618"	"virus receptor activity"	"5.958"
"GO:0004713"	"protein tyrosine kinase activity"	"5.936"
"GO:0008384"	"IkappaB kinase activity"	"5.776"
"GO:0043621"	"protein self-association"	"5.768"
"GO:0046625"	"sphingolipid binding"	"5.696"
"GO:0001784"	"phosphotyrosine binding"	"5.695"
"GO:0019865"	"immunoglobulin binding"	"5.686"
"GO:0034713"	"type I transforming growth factor beta receptor binding"	"5.682"
"GO:0004104"	"cholinesterase activity"	"5.676"
"GO:0005136"	"interleukin-4 receptor binding"	"5.676"
"GO:0004813"	"alanine-tRNA ligase activity"	"5.619"
"GO:0030159"	"receptor signaling complex scaffold activity"	"5.606"
"GO:0004672"	"protein kinase activity"	"5.578"
"GO:0004517"	"nitric-oxide synthase activity"	"5.554"
"GO:0005157"	"macrophage colony-stimulating factor receptor binding"	"5.545"
"GO:0045519"	"interleukin-23 receptor binding"	"5.527"
"GO:0030298"	"receptor signaling protein tyrosine kinase activator activity"	"5.482"
"GO:0003829"	"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity"	"5.456"
"GO:0023024"	"MHC class I protein complex binding"	"5.396"
"GO:0004814"	"arginine-tRNA ligase activity"	"5.346"
"GO:0005160"	"transforming growth factor beta receptor binding"	"5.333"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"5.306"
"GO:0004252"	"serine-type endopeptidase activity"	"5.29"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"5.252"
"GO:0004860"	"protein kinase inhibitor activity"	"5.234"
"GO:0051059"	"NF-kappaB binding"	"5.001"
"GO:0035035"	"histone acetyltransferase binding"	"4.973"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"4.959"
"GO:0004712"	"protein serine/threonine/tyrosine kinase activity"	"4.919"
"GO:0031728"	"CCR3 chemokine receptor binding"	"4.918"
"GO:0001851"	"complement component C3b binding"	"4.818"
"GO:0034617"	"tetrahydrobiopterin binding"	"4.794"
"GO:0004697"	"protein kinase C activity"	"4.734"
"GO:0048408"	"epidermal growth factor binding"	"4.706"
"GO:0031852"	"mu-type opioid receptor binding"	"4.645"
"GO:0005001"	"transmembrane receptor protein tyrosine phosphatase activity"	"4.531"
"GO:1990782"	"protein tyrosine kinase binding"	"4.517"
"GO:0042834"	"peptidoglycan binding"	"4.446"
"GO:0045182"	"translation regulator activity"	"4.444"
"GO:0008349"	"MAP kinase kinase kinase kinase activity"	"4.406"
"GO:0005178"	"integrin binding"	"4.369"
"GO:0005026"	"transforming growth factor beta receptor activity, type II"	"4.363"
"GO:0042393"	"histone binding"	"4.34"
"GO:0017171"	"serine hydrolase activity"	"4.274"
"GO:0050839"	"cell adhesion molecule binding"	"4.274"
"GO:0008134"	"transcription factor binding"	"4.267"
"GO:0015057"	"thrombin receptor activity"	"4.265"
"GO:0030883"	"endogenous lipid antigen binding"	"4.227"
"GO:0030884"	"exogenous lipid antigen binding"	"4.227"
"GO:0004709"	"MAP kinase kinase kinase activity"	"4.224"
"GO:0051525"	"NFAT protein binding"	"4.202"
"GO:0001875"	"lipopolysaccharide receptor activity"	"4.185"
"GO:0031625"	"ubiquitin protein ligase binding"	"4.166"
"GO:0044877"	"macromolecular complex binding"	"4.161"
"GO:0035325"	"Toll-like receptor binding"	"4.149"
"GO:0070064"	"proline-rich region binding"	"4.135"
"GO:0004046"	"aminoacylase activity"	"4.125"
"GO:0017124"	"SH3 domain binding"	"4.09"
"GO:0002020"	"protease binding"	"4.052"
"GO:0005134"	"interleukin-2 receptor binding"	"4.027"
"GO:0019903"	"protein phosphatase binding"	"3.916"
"GO:0098821"	"BMP receptor activity"	"3.903"
"GO:0003828"	"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity"	"3.847"
"GO:0003958"	"NADPH-hemoprotein reductase activity"	"3.831"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"3.783"
"GO:0031267"	"small GTPase binding"	"3.771"
"GO:0016004"	"phospholipase activator activity"	"3.723"
"GO:0060090"	"binding, bridging"	"3.708"
"GO:0035257"	"nuclear hormone receptor binding"	"3.618"
"GO:0017134"	"fibroblast growth factor binding"	"3.577"
"GO:0019899"	"enzyme binding"	"3.569"
"GO:0043236"	"laminin binding"	"3.559"
"GO:0016494"	"C-X-C chemokine receptor activity"	"3.551"
"GO:0005080"	"protein kinase C binding"	"3.51"
