"GO.ID"	"GO.Term"	"zscore"
"GO:0042101"	"T cell receptor complex"	"23.131"
"GO:0042105"	"alpha-beta T cell receptor complex"	"21.551"
"GO:0009897"	"external side of plasma membrane"	"20.51"
"GO:0042825"	"TAP complex"	"17.098"
"GO:0042613"	"MHC class II protein complex"	"16.523"
"GO:0031906"	"late endosome lumen"	"14.434"
"GO:0034687"	"integrin alphaL-beta2 complex"	"14.396"
"GO:0001772"	"immunological synapse"	"13.452"
"GO:0035354"	"Toll-like receptor 1-Toll-like receptor 2 protein complex"	"13.214"
"GO:0042612"	"MHC class I protein complex"	"12.682"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"12.423"
"GO:0045121"	"membrane raft"	"12.032"
"GO:0005615"	"extracellular space"	"11.901"
"GO:0098636"	"protein complex involved in cell adhesion"	"11.888"
"GO:0043514"	"interleukin-12 complex"	"11.585"
"GO:0009986"	"cell surface"	"11.027"
"GO:0030670"	"phagocytic vesicle membrane"	"10.867"
"GO:0099568"	"cytoplasmic region"	"10.377"
"GO:0005576"	"extracellular region"	"10.317"
"GO:0043509"	"activin A complex"	"10.265"
"GO:0032996"	"Bcl3-Bcl10 complex"	"10.21"
"GO:0032398"	"MHC class Ib protein complex"	"9.85"
"GO:0042022"	"interleukin-12 receptor complex"	"9.754"
"GO:0005887"	"integral component of plasma membrane"	"9.596"
"GO:0035355"	"Toll-like receptor 2-Toll-like receptor 6 protein complex"	"9.57"
"GO:0097489"	"multivesicular body, internal vesicle lumen"	"9.525"
"GO:0035693"	"NOS2-CD74 complex"	"9.271"
"GO:0035631"	"CD40 receptor complex"	"8.932"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"8.445"
"GO:0005911"	"cell-cell junction"	"8.262"
"GO:0005886"	"plasma membrane"	"7.85"
"GO:0020005"	"symbiont-containing vacuole membrane"	"7.283"
"GO:0033257"	"Bcl3/NF-kappaB2 complex"	"7.166"
"GO:0033290"	"eukaryotic 48S preinitiation complex"	"7.119"
"GO:0034688"	"integrin alphaM-beta2 complex"	"7.036"
"GO:0071541"	"eukaryotic translation initiation factor 3 complex, eIF3m"	"7.028"
"GO:0043614"	"multi-eIF complex"	"6.982"
"GO:0043512"	"inhibin A complex"	"6.964"
"GO:0097057"	"TRAF2-GSTP1 complex"	"6.895"
"GO:0012506"	"vesicle membrane"	"6.856"
"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"6.838"
