"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0050852"	"T cell receptor signaling pathway"	"55.89"	"1134"	"263.31"	"15.579"
"GO:0006955"	"immune response"	"55.26"	"1394"	"371.278"	"18.507"
"GO:0002250"	"adaptive immune response"	"49.809"	"721"	"131.978"	"11.826"
"GO:0050776"	"regulation of immune response"	"49.016"	"639"	"122.257"	"10.542"
"GO:0060333"	"interferon-gamma-mediated signaling pathway"	"46.206"	"568"	"108.227"	"9.95"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"38.032"	"926"	"300.664"	"16.443"
"GO:0050900"	"leukocyte migration"	"37.547"	"778"	"231.333"	"14.56"
"GO:0031295"	"T cell costimulation"	"36.444"	"579"	"149.26"	"11.792"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"35.91"	"2694"	"1444.308"	"34.801"
"GO:0050853"	"B cell receptor signaling pathway"	"35.006"	"427"	"91.092"	"9.596"
"GO:0019221"	"cytokine-mediated signaling pathway"	"33.263"	"1770"	"817.919"	"28.623"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"32.804"	"389"	"90.946"	"9.086"
"GO:0006954"	"inflammatory response"	"32.602"	"1229"	"511.021"	"22.023"
"GO:0007166"	"cell surface receptor signaling pathway"	"30.918"	"796"	"296.942"	"16.141"
"GO:0001916"	"positive regulation of T cell mediated cytotoxicity"	"29.602"	"177"	"27.004"	"5.067"
"GO:0042102"	"positive regulation of T cell proliferation"	"29.127"	"361"	"91.996"	"9.236"
"GO:0038110"	"interleukin-2-mediated signaling pathway"	"29.004"	"166"	"25.956"	"4.828"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"28.712"	"945"	"396.741"	"19.095"
"GO:0060337"	"type I interferon signaling pathway"	"28.404"	"282"	"61.289"	"7.77"
"GO:0007165"	"signal transduction"	"28.036"	"2188"	"1268.697"	"32.79"
"GO:0042742"	"defense response to bacterium"	"27.845"	"374"	"100.82"	"9.811"
"GO:0045086"	"positive regulation of interleukin-2 biosynthetic process"	"27.695"	"113"	"12.793"	"3.618"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"27.318"	"567"	"197.762"	"13.516"
"GO:0030168"	"platelet activation"	"27.263"	"715"	"275.306"	"16.128"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"27.03"	"291"	"71.989"	"8.102"
"GO:0030217"	"T cell differentiation"	"26.885"	"228"	"47.305"	"6.721"
"GO:0045087"	"innate immune response"	"26.229"	"962"	"437.431"	"20"
"GO:0050871"	"positive regulation of B cell activation"	"26.227"	"151"	"23.886"	"4.847"
"GO:0006910"	"phagocytosis, recognition"	"26.108"	"148"	"22.692"	"4.8"
"GO:0006958"	"complement activation, classical pathway"	"25.558"	"237"	"54.277"	"7.149"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"24.912"	"790"	"341.483"	"18.004"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"24.492"	"800"	"360.269"	"17.954"
"GO:0002480"	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent"	"24.255"	"115"	"17.068"	"4.038"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"24.003"	"697"	"310.341"	"16.109"
"GO:0035723"	"interleukin-15-mediated signaling pathway"	"23.999"	"216"	"52.545"	"6.811"
"GO:0046641"	"positive regulation of alpha-beta T cell proliferation"	"23.925"	"117"	"17.659"	"4.152"
"GO:0006956"	"complement activation"	"23.762"	"175"	"35.032"	"5.89"
"GO:0050850"	"positive regulation of calcium-mediated signaling"	"23.716"	"108"	"15.986"	"3.88"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"23.41"	"453"	"165.146"	"12.296"
"GO:0070098"	"chemokine-mediated signaling pathway"	"23.276"	"411"	"147.06"	"11.34"
"GO:0002323"	"natural killer cell activation involved in immune response"	"22.923"	"60"	"6.128"	"2.35"
"GO:0060397"	"JAK-STAT cascade involved in growth hormone signaling pathway"	"22.826"	"148"	"29.254"	"5.202"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"22.727"	"936"	"486.964"	"19.758"
"GO:0032760"	"positive regulation of tumor necrosis factor production"	"21.978"	"244"	"68.219"	"7.998"
"GO:0006935"	"chemotaxis"	"21.878"	"530"	"219.302"	"14.201"
"GO:0050690"	"regulation of defense response to virus by virus"	"21.871"	"304"	"94.145"	"9.595"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"21.569"	"326"	"107.831"	"10.115"
"GO:0045059"	"positive thymic T cell selection"	"21.51"	"105"	"16.423"	"4.118"
"GO:0060326"	"cell chemotaxis"	"21.475"	"434"	"165.21"	"12.517"
"GO:0002223"	"stimulatory C-type lectin receptor signaling pathway"	"21.428"	"490"	"199.016"	"13.579"
"GO:0002476"	"antigen processing and presentation of endogenous peptide antigen via MHC class Ib"	"21.353"	"92"	"14.3"	"3.639"
"GO:0038113"	"interleukin-9-mediated signaling pathway"	"21.224"	"115"	"20.791"	"4.439"
"GO:0002479"	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"	"21.147"	"226"	"61.418"	"7.783"
"GO:0010469"	"regulation of receptor activity"	"20.667"	"801"	"396.339"	"19.58"
"GO:0030593"	"neutrophil chemotaxis"	"20.505"	"350"	"127.6"	"10.846"
"GO:0033141"	"positive regulation of peptidyl-serine phosphorylation of STAT protein"	"20.334"	"63"	"7.869"	"2.711"
"GO:0010803"	"regulation of tumor necrosis factor-mediated signaling pathway"	"20.198"	"257"	"83.803"	"8.575"
"GO:0032729"	"positive regulation of interferon-gamma production"	"20.108"	"207"	"57.875"	"7.416"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"20.034"	"393"	"151.476"	"12.055"
"GO:0070757"	"interleukin-35-mediated signaling pathway"	"19.761"	"116"	"22.947"	"4.709"
"GO:0070106"	"interleukin-27-mediated signaling pathway"	"19.738"	"119"	"24.473"	"4.789"
"GO:0051249"	"regulation of lymphocyte activation"	"19.72"	"40"	"3.672"	"1.842"
"GO:0002504"	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	"19.509"	"39"	"3.51"	"1.819"
"GO:0002506"	"polysaccharide assembly with MHC class II protein complex"	"19.488"	"40"	"3.708"	"1.862"
"GO:0030449"	"regulation of complement activation"	"19.448"	"227"	"70.503"	"8.047"
"GO:0048006"	"antigen processing and presentation, endogenous lipid antigen via MHC class Ib"	"19.403"	"24"	"1.386"	"1.165"
"GO:0045588"	"positive regulation of gamma-delta T cell differentiation"	"19.306"	"66"	"9.204"	"2.942"
"GO:0097190"	"apoptotic signaling pathway"	"19.258"	"228"	"70.431"	"8.182"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	"19.192"	"175"	"47.617"	"6.637"
"GO:0006911"	"phagocytosis, engulfment"	"19.07"	"211"	"62.129"	"7.806"
"GO:0042110"	"T cell activation"	"19.01"	"282"	"96.048"	"9.782"
"GO:0050870"	"positive regulation of T cell activation"	"18.978"	"146"	"37.875"	"5.698"
"GO:0002503"	"peptide antigen assembly with MHC class II protein complex"	"18.902"	"32"	"2.62"	"1.554"
"GO:0035556"	"intracellular signal transduction"	"18.794"	"967"	"543.018"	"22.559"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"18.792"	"430"	"182.508"	"13.17"
"GO:0038083"	"peptidyl-tyrosine autophosphorylation"	"18.635"	"339"	"135.911"	"10.898"
"GO:0007259"	"JAK-STAT cascade"	"18.616"	"160"	"40.302"	"6.43"
"GO:0071222"	"cellular response to lipopolysaccharide"	"18.612"	"550"	"259.599"	"15.603"
"GO:0032753"	"positive regulation of interleukin-4 production"	"18.561"	"153"	"38.123"	"6.189"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"18.544"	"341"	"131.952"	"11.273"
"GO:0070102"	"interleukin-6-mediated signaling pathway"	"18.459"	"172"	"45.545"	"6.85"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"18.446"	"239"	"80.248"	"8.606"
"GO:0002224"	"toll-like receptor signaling pathway"	"18.426"	"180"	"51.175"	"6.992"
"GO:0030890"	"positive regulation of B cell proliferation"	"18.225"	"155"	"40.765"	"6.268"
"GO:0050868"	"negative regulation of T cell activation"	"18.097"	"46"	"4.946"	"2.269"
"GO:0019722"	"calcium-mediated signaling"	"18.06"	"440"	"196.378"	"13.49"
"GO:0060396"	"growth hormone receptor signaling pathway"	"18.041"	"129"	"31.792"	"5.388"
"GO:0032740"	"positive regulation of interleukin-17 production"	"18.011"	"63"	"9.257"	"2.984"
"GO:0045577"	"regulation of B cell differentiation"	"17.982"	"69"	"10.321"	"3.263"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"17.734"	"606"	"308.55"	"16.772"
"GO:0038114"	"interleukin-21-mediated signaling pathway"	"17.608"	"87"	"16.286"	"4.016"
"GO:0000165"	"MAPK cascade"	"17.604"	"909"	"532.936"	"21.363"
"GO:0045579"	"positive regulation of B cell differentiation"	"17.55"	"87"	"17.108"	"3.982"
"GO:0006968"	"cellular defense response"	"17.533"	"217"	"70.057"	"8.381"
"GO:0045060"	"negative thymic T cell selection"	"17.473"	"85"	"16.047"	"3.946"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"17.274"	"695"	"369.388"	"18.849"
"GO:0002756"	"MyD88-independent toll-like receptor signaling pathway"	"17.256"	"108"	"25.463"	"4.783"
"GO:0038128"	"ERBB2 signaling pathway"	"17.186"	"335"	"142.326"	"11.211"
"GO:0002767"	"immune response-inhibiting cell surface receptor signaling pathway"	"17.11"	"18"	"0.89"	"0.941"
"GO:0009967"	"positive regulation of signal transduction"	"17.056"	"187"	"60.46"	"7.419"
"GO:0006413"	"translational initiation"	"16.885"	"1259"	"795.065"	"27.475"
"GO:0032609"	"interferon-gamma production"	"16.828"	"27"	"2.116"	"1.479"
"GO:2000318"	"positive regulation of T-helper 17 type immune response"	"16.569"	"31"	"2.877"	"1.697"
"GO:0007411"	"axon guidance"	"16.44"	"634"	"345.018"	"17.578"
"GO:0006959"	"humoral immune response"	"16.287"	"179"	"59.396"	"7.344"
"GO:0071345"	"cellular response to cytokine stimulus"	"16.275"	"219"	"78.593"	"8.627"
