"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-12.044"	"12.044"
"GO:0004930"	"G-protein coupled receptor activity"	"-10.571"	"10.571"
"GO:0003735"	"structural constituent of ribosome"	"-10.459"	"10.459"
"GO:0003677"	"DNA binding"	"-9.263"	"9.263"
"GO:0008009"	"chemokine activity"	"-4.769"	"4.769"
"GO:0033038"	"bitter taste receptor activity"	"-4.703"	"4.703"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"-4.468"	"4.468"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-4.355"	"4.355"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-4.249"	"4.249"
"GO:0005179"	"hormone activity"	"-4.144"	"4.144"
"GO:0003723"	"RNA binding"	"-4.015"	"4.015"
"GO:0017046"	"peptide hormone binding"	"-3.983"	"3.983"
"GO:0031492"	"nucleosomal DNA binding"	"-3.979"	"3.979"
"GO:0030594"	"neurotransmitter receptor activity"	"-3.973"	"3.973"
"GO:0042923"	"neuropeptide binding"	"-3.941"	"3.941"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"-3.895"	"3.895"
"GO:0019957"	"C-C chemokine binding"	"-3.759"	"3.759"
"GO:0019843"	"rRNA binding"	"-3.707"	"3.707"
"GO:0019956"	"chemokine binding"	"-3.7"	"3.7"
"GO:0016493"	"C-C chemokine receptor activity"	"-3.67"	"3.67"
"GO:1990841"	"promoter-specific chromatin binding"	"-3.607"	"3.607"
"GO:0003714"	"transcription corepressor activity"	"-3.601"	"3.601"
"GO:0035064"	"methylated histone binding"	"-3.368"	"3.368"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"-3.32"	"3.32"
"GO:0005184"	"neuropeptide hormone activity"	"-3.215"	"3.215"
"GO:0005484"	"SNAP receptor activity"	"-3.152"	"3.152"
"GO:0038023"	"signaling receptor activity"	"-3.089"	"3.089"
"GO:0001965"	"G-protein alpha-subunit binding"	"-3.072"	"3.072"
