"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"28.081"	"-28.081"
"GO:0005739"	"mitochondrion"	"19.491"	"-19.491"
"GO:0005759"	"mitochondrial matrix"	"19.339"	"-19.339"
"GO:0070062"	"extracellular exosome"	"16.017"	"-16.017"
"GO:0043209"	"myelin sheath"	"12.846"	"-12.846"
"GO:0005743"	"mitochondrial inner membrane"	"12.235"	"-12.235"
"GO:0005737"	"cytoplasm"	"11.546"	"-11.546"
"GO:0005829"	"cytosol"	"11.004"	"-11.004"
"GO:0034774"	"secretory granule lumen"	"10.36"	"-10.36"
"GO:1904813"	"ficolin-1-rich granule lumen"	"10.118"	"-10.118"
"GO:0031966"	"mitochondrial membrane"	"8.295"	"-8.295"
"GO:0005758"	"mitochondrial intermembrane space"	"7.001"	"-7.001"
"GO:0005777"	"peroxisome"	"6.74"	"-6.74"
"GO:0072562"	"blood microparticle"	"6.604"	"-6.604"
"GO:0000502"	"proteasome complex"	"5.486"	"-5.486"
"GO:0042470"	"melanosome"	"5.38"	"-5.38"
"GO:0030017"	"sarcomere"	"5.361"	"-5.361"
"GO:0000159"	"protein phosphatase type 2A complex"	"4.771"	"-4.771"
"GO:0005902"	"microvillus"	"4.729"	"-4.729"
"GO:0032991"	"macromolecular complex"	"4.684"	"-4.684"
"GO:0008180"	"COP9 signalosome"	"4.421"	"-4.421"
"GO:0005669"	"transcription factor TFIID complex"	"4.418"	"-4.418"
"GO:0005771"	"multivesicular body"	"4.22"	"-4.22"
"GO:0005782"	"peroxisomal matrix"	"3.849"	"-3.849"
"GO:0097546"	"ciliary base"	"3.83"	"-3.83"
"GO:0005790"	"smooth endoplasmic reticulum"	"3.613"	"-3.613"
"GO:0005778"	"peroxisomal membrane"	"3.563"	"-3.563"
"GO:0044297"	"cell body"	"3.426"	"-3.426"
"GO:0005640"	"nuclear outer membrane"	"3.374"	"-3.374"
"GO:0042645"	"mitochondrial nucleoid"	"3.296"	"-3.296"
"GO:0043025"	"neuronal cell body"	"3.2"	"-3.2"
"GO:0032839"	"dendrite cytoplasm"	"3.153"	"-3.153"
"GO:0008076"	"voltage-gated potassium channel complex"	"3.11"	"-3.11"
"GO:0030175"	"filopodium"	"3.103"	"-3.103"
"GO:0005576"	"extracellular region"	"3.053"	"-3.053"
