"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005524"	"ATP binding"	"9.765"	"-9.765"
"GO:0042623"	"ATPase activity, coupled"	"9.091"	"-9.091"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"8.398"	"-8.398"
"GO:0051082"	"unfolded protein binding"	"8.391"	"-8.391"
"GO:0051787"	"misfolded protein binding"	"8.113"	"-8.113"
"GO:0031072"	"heat shock protein binding"	"8.105"	"-8.105"
"GO:0044183"	"protein binding involved in protein folding"	"7.781"	"-7.781"
"GO:0016887"	"ATPase activity"	"7.503"	"-7.503"
"GO:0005525"	"GTP binding"	"7.301"	"-7.301"
"GO:0031267"	"small GTPase binding"	"6.899"	"-6.899"
"GO:0047485"	"protein N-terminus binding"	"6.467"	"-6.467"
"GO:0019899"	"enzyme binding"	"6.146"	"-6.146"
"GO:0051287"	"NAD binding"	"6.08"	"-6.08"
"GO:0003674"	"molecular_function"	"5.639"	"-5.639"
"GO:0000166"	"nucleotide binding"	"5.597"	"-5.597"
"GO:0005200"	"structural constituent of cytoskeleton"	"5.583"	"-5.583"
"GO:0003924"	"GTPase activity"	"5.567"	"-5.567"
"GO:0030552"	"cAMP binding"	"5.494"	"-5.494"
"GO:0008194"	"UDP-glycosyltransferase activity"	"5.491"	"-5.491"
"GO:0009055"	"electron carrier activity"	"5.246"	"-5.246"
"GO:0050660"	"flavin adenine dinucleotide binding"	"5.137"	"-5.137"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"5.136"	"-5.136"
"GO:0004364"	"glutathione transferase activity"	"5.117"	"-5.117"
"GO:0030170"	"pyridoxal phosphate binding"	"5.083"	"-5.083"
"GO:0051087"	"chaperone binding"	"5.073"	"-5.073"
"GO:0000287"	"magnesium ion binding"	"4.574"	"-4.574"
"GO:0003684"	"damaged DNA binding"	"4.483"	"-4.483"
"GO:0016491"	"oxidoreductase activity"	"4.284"	"-4.284"
"GO:0015035"	"protein disulfide oxidoreductase activity"	"4.279"	"-4.279"
"GO:0042803"	"protein homodimerization activity"	"4.266"	"-4.266"
"GO:0031625"	"ubiquitin protein ligase binding"	"4.107"	"-4.107"
"GO:0016787"	"hydrolase activity"	"4.044"	"-4.044"
"GO:0050661"	"NADP binding"	"3.951"	"-3.951"
"GO:0052689"	"carboxylic ester hydrolase activity"	"3.933"	"-3.933"
"GO:0008135"	"translation factor activity, RNA binding"	"3.91"	"-3.91"
"GO:0003743"	"translation initiation factor activity"	"3.856"	"-3.856"
"GO:0015020"	"glucuronosyltransferase activity"	"3.83"	"-3.83"
"GO:0015171"	"amino acid transmembrane transporter activity"	"3.793"	"-3.793"
"GO:0004129"	"cytochrome-c oxidase activity"	"3.71"	"-3.71"
"GO:0008266"	"poly(U) RNA binding"	"3.682"	"-3.682"
"GO:0071949"	"FAD binding"	"3.674"	"-3.674"
"GO:0008143"	"poly(A) binding"	"3.609"	"-3.609"
"GO:0008094"	"DNA-dependent ATPase activity"	"3.488"	"-3.488"
"GO:0019003"	"GDP binding"	"3.419"	"-3.419"
"GO:0000049"	"tRNA binding"	"3.386"	"-3.386"
"GO:0001972"	"retinoic acid binding"	"3.336"	"-3.336"
"GO:0046982"	"protein heterodimerization activity"	"3.32"	"-3.32"
"GO:0005496"	"steroid binding"	"3.291"	"-3.291"
"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"3.277"	"-3.277"
"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"3.167"	"-3.167"
"GO:0046983"	"protein dimerization activity"	"3.092"	"-3.092"
"GO:0045499"	"chemorepellent activity"	"3.085"	"-3.085"
"GO:0003707"	"steroid hormone receptor activity"	"3.04"	"-3.04"
"GO:0097718"	"disordered domain specific binding"	"3.04"	"-3.04"
"GO:0030215"	"semaphorin receptor binding"	"3.028"	"-3.028"
"GO:0051537"	"2 iron, 2 sulfur cluster binding"	"3.018"	"-3.018"
