"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005887"	"integral component of plasma membrane"	"-11.629"	"11.629"
"GO:0005886"	"plasma membrane"	"-7.679"	"7.679"
"GO:0071013"	"catalytic step 2 spliceosome"	"-7.33"	"7.33"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"-6.308"	"6.308"
"GO:0005681"	"spliceosomal complex"	"-5.87"	"5.87"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-5.743"	"5.743"
"GO:0016021"	"integral component of membrane"	"-5.272"	"5.272"
"GO:0005834"	"heterotrimeric G-protein complex"	"-5.22"	"5.22"
"GO:0009897"	"external side of plasma membrane"	"-5.07"	"5.07"
"GO:0005689"	"U12-type spliceosomal complex"	"-5.017"	"5.017"
"GO:0000776"	"kinetochore"	"-4.787"	"4.787"
"GO:0000777"	"condensed chromosome kinetochore"	"-4.74"	"4.74"
"GO:0000775"	"chromosome, centromeric region"	"-4.633"	"4.633"
"GO:0000139"	"Golgi membrane"	"-4.6"	"4.6"
"GO:0101003"	"ficolin-1-rich granule membrane"	"-4.532"	"4.532"
"GO:0005813"	"centrosome"	"-4.511"	"4.511"
"GO:0036064"	"ciliary basal body"	"-4.42"	"4.42"
"GO:0030133"	"transport vesicle"	"-4.284"	"4.284"
"GO:0032588"	"trans-Golgi network membrane"	"-4.281"	"4.281"
"GO:0097542"	"ciliary tip"	"-4.046"	"4.046"
"GO:0005761"	"mitochondrial ribosome"	"-3.946"	"3.946"
"GO:0030665"	"clathrin-coated vesicle membrane"	"-3.803"	"3.803"
"GO:0000922"	"spindle pole"	"-3.693"	"3.693"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-3.66"	"3.66"
"GO:0016363"	"nuclear matrix"	"-3.623"	"3.623"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"-3.622"	"3.622"
"GO:0005938"	"cell cortex"	"-3.574"	"3.574"
"GO:0009986"	"cell surface"	"-3.537"	"3.537"
"GO:0005796"	"Golgi lumen"	"-3.523"	"3.523"
"GO:0005801"	"cis-Golgi network"	"-3.522"	"3.522"
"GO:0060170"	"ciliary membrane"	"-3.514"	"3.514"
"GO:0005839"	"proteasome core complex"	"-3.449"	"3.449"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"-3.4"	"3.4"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"-3.381"	"3.381"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-3.368"	"3.368"
"GO:0005623"	"cell"	"-3.365"	"3.365"
"GO:0051233"	"spindle midzone"	"-3.316"	"3.316"
"GO:0030667"	"secretory granule membrane"	"-3.236"	"3.236"
"GO:0070821"	"tertiary granule membrane"	"-3.228"	"3.228"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-3.168"	"3.168"
"GO:0030134"	"ER to Golgi transport vesicle"	"-3.053"	"3.053"
"GO:0031201"	"SNARE complex"	"-3.024"	"3.024"
