"GO.ID"	"GO.Term"	"zscore"
"GO:0051594"	"detection of glucose"	"37.835"
"GO:0031018"	"endocrine pancreas development"	"33.483"
"GO:0003326"	"pancreatic A cell fate commitment"	"29.487"
"GO:0003329"	"pancreatic PP cell fate commitment"	"29.487"
"GO:0035623"	"renal glucose absorption"	"27.716"
"GO:0032730"	"positive regulation of interleukin-1 alpha production"	"25.799"
"GO:1901258"	"positive regulation of macrophage colony-stimulating factor production"	"25.799"
"GO:0003309"	"type B pancreatic cell differentiation"	"25.32"
"GO:0003322"	"pancreatic A cell development"	"24.979"
"GO:0021905"	"forebrain-midbrain boundary formation"	"24.979"
"GO:0021918"	"regulation of transcription from RNA polymerase II promoter involved in somatic motor neuron fate commitment"	"24.979"
"GO:0034230"	"enkephalin processing"	"24.979"
"GO:0034231"	"islet amyloid polypeptide processing"	"24.979"
"GO:0060558"	"regulation of calcidiol 1-monooxygenase activity"	"24.979"
"GO:0021912"	"regulation of transcription from RNA polymerase II promoter involved in spinal cord motor neuron fate specification"	"24.252"
"GO:0061855"	NA	"24.232"
"GO:1900721"	"positive regulation of uterine smooth muscle relaxation"	"24.232"
"GO:1905604"	NA	"24.232"
"GO:0045900"	"negative regulation of translational elongation"	"23.548"
"GO:0086030"	"adrenergic receptor signaling pathway involved in cardiac muscle relaxation"	"23.548"
"GO:0021571"	"rhombomere 5 development"	"21.798"
"GO:0021572"	"rhombomere 6 development"	"21.798"
"GO:0045818"	"negative regulation of glycogen catabolic process"	"21.798"
"GO:0045922"	"negative regulation of fatty acid metabolic process"	"21.798"
"GO:0046631"	"alpha-beta T cell activation"	"21.798"
"GO:0106022"	NA	"21.798"
"GO:0003327"	"type B pancreatic cell fate commitment"	"20.826"
"GO:0035883"	"enteroendocrine cell differentiation"	"20.826"
"GO:0060580"	"ventral spinal cord interneuron fate determination"	"20.826"
"GO:0060730"	"regulation of intestinal epithelial structure maintenance"	"20.826"
"GO:0061987"	NA	"20.826"
"GO:2000971"	"negative regulation of detection of glucose"	"20.826"
"GO:0021913"	"regulation of transcription from RNA polymerase II promoter involved in ventral spinal cord interneuron specification"	"20.412"
"GO:1905653"	NA	"19.585"
"GO:0050796"	"regulation of insulin secretion"	"18.825"
"GO:0021778"	"oligodendrocyte cell fate specification"	"18.542"
"GO:0048936"	"peripheral nervous system neuron axonogenesis"	"18.542"
"GO:0001678"	"cellular glucose homeostasis"	"17.941"
"GO:0045597"	"positive regulation of cell differentiation"	"17.809"
"GO:2000675"	"negative regulation of type B pancreatic cell apoptotic process"	"17.407"
"GO:0035565"	"regulation of pronephros size"	"17.378"
"GO:2000707"	"positive regulation of dense core granule biogenesis"	"17.378"
"GO:0042593"	"glucose homeostasis"	"16.858"
"GO:0060290"	"transdifferentiation"	"16.609"
"GO:1903296"	"positive regulation of glutamate secretion, neurotransmission"	"16.409"
"GO:0038183"	"bile acid signaling pathway"	"16.19"
"GO:0048708"	"astrocyte differentiation"	"16.169"
"GO:0097756"	NA	"16.009"
"GO:0032762"	"mast cell cytokine production"	"15.981"
"GO:0033604"	"negative regulation of catecholamine secretion"	"15.779"
"GO:1901899"	"positive regulation of relaxation of cardiac muscle"	"15.216"
"GO:0007423"	"sensory organ development"	"15.042"
"GO:0010823"	"negative regulation of mitochondrion organization"	"14.873"
"GO:0021986"	"habenula development"	"14.873"
"GO:0061104"	"adrenal chromaffin cell differentiation"	"14.71"
"GO:0035284"	"brain segmentation"	"14.398"
"GO:0070561"	"vitamin D receptor signaling pathway"	"14.398"
"GO:0006465"	"signal peptide processing"	"14.141"
"GO:0035947"	"regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter"	"14.106"
"GO:0003006"	"developmental process involved in reproduction"	"13.966"
"GO:0003266"	"regulation of secondary heart field cardioblast proliferation"	"13.966"
"GO:0009786"	"regulation of asymmetric cell division"	"13.966"
"GO:0021599"	"abducens nerve formation"	"13.831"
"GO:0030070"	"insulin processing"	"13.831"
"GO:0045686"	"negative regulation of glial cell differentiation"	"13.831"
"GO:0010980"	"positive regulation of vitamin D 24-hydroxylase activity"	"13.699"
"GO:0045047"	"protein targeting to ER"	"13.672"
"GO:0031016"	"pancreas development"	"13.564"
"GO:0048880"	"sensory system development"	"13.446"
"GO:0060745"	"mammary gland branching involved in pregnancy"	"13.446"
"GO:0051156"	"glucose 6-phosphate metabolic process"	"13.331"
"GO:0000432"	"positive regulation of transcription from RNA polymerase II promoter by glucose"	"13.325"
"GO:0072560"	"type B pancreatic cell maturation"	"13.325"
"GO:0021524"	"visceral motor neuron differentiation"	"13.207"
"GO:0003323"	"type B pancreatic cell development"	"13.157"
"GO:0060058"	"positive regulation of apoptotic process involved in mammary gland involution"	"13.092"
"GO:0007412"	"axon target recognition"	"12.98"
"GO:0106001"	NA	"12.764"
"GO:0060913"	"cardiac cell fate determination"	"12.66"
