GO.ID	GO.Term	Z-score
GO:0010043	response to zinc ion	3.025
GO:0032781	positive regulation of ATPase activity	3.029
GO:0000077	DNA damage checkpoint	3.03
GO:0009411	response to UV	3.042
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	3.103
GO:0045540	regulation of cholesterol biosynthetic process	3.114
GO:0007030	Golgi organization	3.117
GO:0070911	global genome nucleotide-excision repair	3.124
GO:0016573	histone acetylation	3.146
GO:0032008	positive regulation of TOR signaling	3.171
GO:0006297	nucleotide-excision repair, DNA gap filling	3.175
GO:0097193	intrinsic apoptotic signaling pathway	3.192
GO:0050769	positive regulation of neurogenesis	3.202
GO:0032922	circadian regulation of gene expression	3.228
GO:0000723	telomere maintenance	3.244
GO:0007569	cell aging	3.247
GO:0042769	DNA damage response, detection of DNA damage	3.26
GO:0016241	regulation of macroautophagy	3.269
GO:0031667	response to nutrient levels	3.327
GO:0051262	protein tetramerization	3.333
GO:0010824	regulation of centrosome duplication	3.39
GO:0031334	positive regulation of protein complex assembly	3.466
GO:0007286	spermatid development	3.5
GO:0043312	neutrophil degranulation	3.505
GO:0050830	defense response to Gram-positive bacterium	3.514
GO:0009314	response to radiation	3.523
GO:0016579	protein deubiquitination	3.549
GO:0031145	anaphase-promoting complex-dependent catabolic process	3.615
GO:0045454	cell redox homeostasis	3.64
GO:0019985	translesion synthesis	3.676
GO:0015949	nucleobase-containing small molecule interconversion	3.707
GO:0015698	inorganic anion transport	3.725
GO:0000086	G2/M transition of mitotic cell cycle	3.769
GO:0007369	gastrulation	3.771
GO:0051973	positive regulation of telomerase activity	3.855
GO:0043687	post-translational protein modification	3.877
GO:0014070	response to organic cyclic compound	3.895
GO:0035722	interleukin-12-mediated signaling pathway	3.93
GO:0043967	histone H4 acetylation	3.985
GO:0016925	protein sumoylation	3.987
GO:0006606	protein import into nucleus	3.99
GO:0045648	positive regulation of erythrocyte differentiation	4.026
GO:0016192	vesicle-mediated transport	4.109
GO:0050821	protein stabilization	4.114
GO:0030488	tRNA methylation	4.142
GO:0098656	anion transmembrane transport	4.142
GO:0050829	defense response to Gram-negative bacterium	4.145
GO:0045652	regulation of megakaryocyte differentiation	4.161
GO:0045727	positive regulation of translation	4.166
GO:0050832	defense response to fungus	4.181
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	4.244
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	4.273
GO:0010212	response to ionizing radiation	4.3
GO:0043488	regulation of mRNA stability	4.313
GO:0034504	protein localization to nucleus	4.321
GO:0030520	intracellular estrogen receptor signaling pathway	4.487
