GO.ID	GO.Term	Z-score
GO:0001932	regulation of protein phosphorylation	3.164
GO:0043407	negative regulation of MAP kinase activity	3.164
GO:0048008	platelet-derived growth factor receptor signaling pathway	3.164
GO:0006958	complement activation, classical pathway	3.172
GO:0002244	hematopoietic progenitor cell differentiation	3.374
GO:0006911	phagocytosis, engulfment	3.374
GO:0009755	hormone-mediated signaling pathway	3.374
GO:0042267	natural killer cell mediated cytotoxicity	3.374
GO:0050829	defense response to Gram-negative bacterium	3.374
GO:0070372	regulation of ERK1 and ERK2 cascade	3.374
GO:0006470	protein dephosphorylation	3.384
GO:0021549	cerebellum development	3.627
GO:0007163	establishment or maintenance of cell polarity	3.938
GO:0034332	adherens junction organization	3.938
GO:0046627	negative regulation of insulin receptor signaling pathway	3.938
GO:0071222	cellular response to lipopolysaccharide	3.967
GO:0006910	phagocytosis, recognition	4.337
GO:0048709	oligodendrocyte differentiation	4.337
GO:0048873	homeostasis of number of cells within a tissue	4.337
GO:0035335	peptidyl-tyrosine dephosphorylation	4.357
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	4.477
GO:0051260	protein homooligomerization	4.607
GO:0006641	triglyceride metabolic process	4.874
GO:0032753	positive regulation of interleukin-4 production	4.874
GO:0045879	negative regulation of smoothened signaling pathway	4.874
GO:0050871	positive regulation of B cell activation	4.874
GO:0046854	phosphatidylinositol phosphorylation	5.229
GO:0001816	cytokine production	5.658
GO:0046676	negative regulation of insulin secretion	5.658
GO:0048839	inner ear development	5.658
GO:0051209	release of sequestered calcium ion into cytosol	5.658
GO:0051924	regulation of calcium ion transport	5.658
GO:0060325	face morphogenesis	5.658
GO:0050900	leukocyte migration	5.823
GO:0030168	platelet activation	6.438
GO:0071345	cellular response to cytokine stimulus	6.641
GO:0006882	cellular zinc ion homeostasis	6.965
GO:0042110	T cell activation	9.496
GO:0050890	cognition	9.9
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	10.117
GO:0050853	B cell receptor signaling pathway	10.709
GO:0007166	cell surface receptor signaling pathway	11.368
GO:0032729	positive regulation of interferon-gamma production	11.426
GO:0032689	negative regulation of interferon-gamma production	11.49
GO:0050690	regulation of defense response to virus by virus	12.187
GO:0042130	negative regulation of T cell proliferation	13.468
GO:0050776	regulation of immune response	17.663
GO:0031295	T cell costimulation	18.216
GO:0006955	immune response	18.712
GO:0042102	positive regulation of T cell proliferation	18.73
GO:0030217	T cell differentiation	20.697
GO:0002250	adaptive immune response	20.74
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	24.028
GO:0060333	interferon-gamma-mediated signaling pathway	25.793
GO:0050852	T cell receptor signaling pathway	40.757
GO:0070207	protein homotrimerization	Inf
