GO.ID	GO.Term	Z-score
GO:0006487	protein N-linked glycosylation	3.017
GO:0006364	rRNA processing	3.09
GO:0006325	chromatin organization	3.136
GO:0007030	Golgi organization	3.198
GO:0006417	regulation of translation	3.231
GO:0017148	negative regulation of translation	3.274
GO:0006413	translational initiation	3.496
GO:0032197	transposition, RNA-mediated	3.694
GO:0006099	tricarboxylic acid cycle	3.783
GO:0000055	ribosomal large subunit export from nucleus	3.849
GO:0002181	cytoplasmic translation	3.982
GO:0006886	intracellular protein transport	4.091
GO:0006511	ubiquitin-dependent protein catabolic process	4.201
GO:0016573	histone acetylation	4.861
GO:0030163	protein catabolic process	5.087
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5.284
GO:0000027	ribosomal large subunit assembly	5.326
GO:0042254	ribosome biogenesis	5.817
GO:0006508	proteolysis	6.075
GO:0016579	protein deubiquitination	6.297
GO:0034622	cellular protein-containing complex assembly	6.325
GO:0042273	ribosomal large subunit biogenesis	7.612
