GO.ID	GO.Term	Z-score
GO:0003707	steroid hormone receptor activity	8.624
GO:0004879	nuclear receptor activity	7.675
GO:0005109	frizzled binding	8.94
GO:0005215	transporter activity	4.541
GO:0016922	nuclear receptor binding	9.773
GO:0017147	Wnt-protein binding	6.998
GO:0022857	transmembrane transporter activity	5.23
GO:0030170	pyridoxal phosphate binding	7.487
GO:0035091	phosphatidylinositol binding	6.58
GO:0035257	nuclear hormone receptor binding	6.305
GO:0042277	peptide binding	4.521
GO:0046966	thyroid hormone receptor binding	5.352
GO:0048018	receptor ligand activity	5.971
