"GO.ID"	"GO.Term"	"zscore"
"GO:0097134"	"cyclin E1-CDK2 complex"	"14.071"
"GO:0005896"	"interleukin-6 receptor complex"	"12.804"
"GO:0098577"	"inactive sex chromosome"	"11.503"
"GO:0005585"	"collagen type II trimer"	"11.206"
"GO:0070724"	"BMP receptor complex"	"11.065"
"GO:0000262"	"mitochondrial chromosome"	"10.93"
"GO:0097145"	"BAK complex"	"10.104"
"GO:0035976"	"transcription factor AP-1 complex"	"9.692"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"9.38"
"GO:1990622"	"CHOP-ATF3 complex"	"7.969"
"GO:0033256"	"I-kappaB/NF-kappaB complex"	"7.559"
"GO:0044753"	"amphisome"	"7.471"
"GO:0061827"	NA	"7.469"
"GO:0005900"	"oncostatin-M receptor complex"	"7.428"
"GO:0099631"	"postsynaptic endocytic zone cytoplasmic component"	"7.407"
"GO:0000806"	"Y chromosome"	"7.324"
"GO:0097124"	"cyclin A2-CDK2 complex"	"7.185"
"GO:0097135"	"cyclin E2-CDK2 complex"	"7.166"
"GO:0032592"	"integral component of mitochondrial membrane"	"7.121"
"GO:0097123"	"cyclin A1-CDK2 complex"	"7"
"GO:0042470"	"melanosome"	"6.955"
"GO:0034365"	"discoidal high-density lipoprotein particle"	"6.591"
"GO:1990498"	"mitotic spindle microtubule"	"6.35"
"GO:0070062"	"extracellular exosome"	"6.295"
"GO:0044216"	"other organism cell"	"6.219"
"GO:0098554"	"cytoplasmic side of endoplasmic reticulum membrane"	"6.207"
"GO:0034666"	"integrin alpha2-beta1 complex"	"6.096"
"GO:0031391"	"Elg1 RFC-like complex"	"6.037"
"GO:0042825"	"TAP complex"	"5.935"
"GO:0099091"	NA	"5.892"
"GO:0033263"	"CORVET complex"	"5.87"
"GO:1902937"	"inward rectifier potassium channel complex"	"5.87"
"GO:0000221"	"vacuolar proton-transporting V-type ATPase, V1 domain"	"5.828"
"GO:0001673"	"male germ cell nucleus"	"5.551"
"GO:0070110"	"ciliary neurotrophic factor receptor complex"	"5.447"
"GO:0016020"	"membrane"	"5.438"
"GO:0005757"	"mitochondrial permeability transition pore complex"	"5.235"
"GO:0000805"	"X chromosome"	"5.167"
"GO:0030125"	"clathrin vesicle coat"	"5.16"
"GO:0044232"	"organelle membrane contact site"	"5.145"
"GO:0000015"	"phosphopyruvate hydratase complex"	"5.109"
"GO:0005829"	"cytosol"	"5.035"
"GO:0005850"	"eukaryotic translation initiation factor 2 complex"	"4.899"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"4.865"
"GO:0097136"	"Bcl-2 family protein complex"	"4.782"
"GO:0045121"	"membrane raft"	"4.781"
"GO:0043025"	"neuronal cell body"	"4.76"
"GO:0008622"	"epsilon DNA polymerase complex"	"4.735"
"GO:0044306"	"neuron projection terminus"	"4.718"
"GO:0033093"	"Weibel-Palade body"	"4.706"
"GO:0001405"	"presequence translocase-associated import motor"	"4.678"
"GO:0030061"	"mitochondrial crista"	"4.672"
"GO:0097413"	"Lewy body"	"4.667"
"GO:0098835"	"presynaptic endocytic zone membrane"	"4.667"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"4.646"
"GO:0032993"	"protein-DNA complex"	"4.512"
"GO:0031410"	"cytoplasmic vesicle"	"4.473"
"GO:0005739"	"mitochondrion"	"4.36"
"GO:0097427"	"microtubule bundle"	"4.359"
"GO:0044354"	"macropinosome"	"4.341"
"GO:0044309"	"neuron spine"	"4.336"
"GO:0005663"	"DNA replication factor C complex"	"4.318"
"GO:0033180"	"proton-transporting V-type ATPase, V1 domain"	"4.318"
"GO:0035749"	"myelin sheath adaxonal region"	"4.318"
"GO:0042629"	"mast cell granule"	"4.315"
"GO:0070937"	"CRD-mediated mRNA stability complex"	"4.278"
"GO:0097225"	"sperm midpiece"	"4.278"
"GO:0030132"	"clathrin coat of coated pit"	"4.261"
"GO:0030118"	"clathrin coat"	"4.223"
"GO:0030130"	"clathrin coat of trans-Golgi network vesicle"	"4.214"
"GO:0035748"	"myelin sheath abaxonal region"	"4.21"
"GO:0044300"	"cerebellar mossy fiber"	"4.102"
"GO:0005741"	"mitochondrial outer membrane"	"4.014"
"GO:0044295"	"axonal growth cone"	"4.003"
"GO:0031264"	"death-inducing signaling complex"	"3.997"
"GO:0098797"	"plasma membrane protein complex"	"3.937"
"GO:0031390"	"Ctf18 RFC-like complex"	"3.906"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"3.896"
"GO:1990712"	"HFE-transferrin receptor complex"	"3.828"
"GO:0097441"	"basilar dendrite"	"3.821"
"GO:0046930"	"pore complex"	"3.62"
"GO:0072687"	"meiotic spindle"	"3.598"
"GO:0043209"	"myelin sheath"	"3.592"
"GO:0034366"	"spherical high-density lipoprotein particle"	"3.561"
"GO:0043203"	"axon hillock"	"3.535"
"GO:0005902"	"microvillus"	"3.534"
"GO:0035580"	"specific granule lumen"	"3.533"
"GO:0032153"	"cell division site"	"3.527"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"3.52"
"GO:0101031"	NA	"3.5"
"GO:0009986"	"cell surface"	"3.467"
"GO:0032839"	"dendrite cytoplasm"	"3.461"
"GO:0005783"	"endoplasmic reticulum"	"3.458"
"GO:0005667"	"transcription factor complex"	"3.422"
"GO:0043231"	"intracellular membrane-bounded organelle"	"3.422"
"GO:0042612"	"MHC class I protein complex"	"3.391"
"GO:0005615"	"extracellular space"	"3.383"
"GO:0005654"	"nucleoplasm"	"3.355"
"GO:0036128"	"CatSper complex"	"3.248"
"GO:0044224"	"juxtaparanode region of axon"	"3.242"
"GO:0005634"	"nucleus"	"3.228"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"3.196"
"GO:0044754"	"autolysosome"	"3.196"
"GO:0030425"	"dendrite"	"3.159"
"GO:0030424"	"axon"	"3.139"
"GO:0032585"	"multivesicular body membrane"	"3.066"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"2.977"
"GO:0008250"	"oligosaccharyltransferase complex"	"2.966"
"GO:0005576"	"extracellular region"	"2.944"
"GO:0033162"	"melanosome membrane"	"2.9"
"GO:0031090"	"organelle membrane"	"2.858"
"GO:0098691"	NA	"2.844"
"GO:0090734"	NA	"2.833"
"GO:0001741"	"XY body"	"2.786"
"GO:0016471"	"vacuolar proton-transporting V-type ATPase complex"	"2.786"
"GO:0042405"	"nuclear inclusion body"	"2.785"
"GO:0005737"	"cytoplasm"	"2.778"
"GO:0016323"	"basolateral plasma membrane"	"2.777"
"GO:1990023"	"mitotic spindle midzone"	"2.734"
"GO:0005753"	"mitochondrial proton-transporting ATP synthase complex"	"2.727"
"GO:0036020"	"endolysosome membrane"	"2.72"
"GO:0008328"	"ionotropic glutamate receptor complex"	"2.708"
"GO:0005736"	"DNA-directed RNA polymerase I complex"	"2.694"
"GO:0035578"	"azurophil granule lumen"	"2.69"
"GO:0034362"	"low-density lipoprotein particle"	"2.67"
"GO:0005773"	"vacuole"	"2.657"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"2.608"
"GO:0000974"	"Prp19 complex"	"2.593"
"GO:0000346"	"transcription export complex"	"2.577"
"GO:0005671"	"Ada2/Gcn5/Ada3 transcription activator complex"	"2.504"
"GO:0000781"	"chromosome, telomeric region"	"2.466"
"GO:0015030"	"Cajal body"	"2.466"
"GO:0048471"	"perinuclear region of cytoplasm"	"2.455"
"GO:0030140"	"trans-Golgi network transport vesicle"	"2.416"
"GO:0097440"	"apical dendrite"	"2.414"
"GO:0005759"	"mitochondrial matrix"	"2.412"
"GO:0005905"	"clathrin-coated pit"	"2.411"
"GO:1903561"	"extracellular vesicle"	"2.373"
"GO:0030122"	"AP-2 adaptor complex"	"2.363"
"GO:0005662"	"DNA replication factor A complex"	"2.361"
"GO:0005892"	"acetylcholine-gated channel complex"	"2.329"
"GO:0022624"	"proteasome accessory complex"	"2.328"
"GO:0030139"	"endocytic vesicle"	"2.317"
"GO:1904724"	"tertiary granule lumen"	"2.316"
"GO:0031092"	"platelet alpha granule membrane"	"2.301"
"GO:0071005"	"U2-type precatalytic spliceosome"	"2.301"
"GO:0031143"	"pseudopodium"	"2.299"
"GO:0016328"	"lateral plasma membrane"	"2.279"
"GO:0005666"	"DNA-directed RNA polymerase III complex"	"2.248"
"GO:0016607"	"nuclear speck"	"2.246"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"2.235"
"GO:0005665"	"DNA-directed RNA polymerase II, core complex"	"2.179"
"GO:0014069"	"postsynaptic density"	"2.176"
"GO:0005789"	"endoplasmic reticulum membrane"	"2.175"
"GO:0030863"	"cortical cytoskeleton"	"2.151"
"GO:0043194"	"axon initial segment"	"2.151"
"GO:0016234"	"inclusion body"	"2.134"
"GO:0031362"	"anchored component of external side of plasma membrane"	"2.101"
"GO:0005887"	"integral component of plasma membrane"	"2.097"
"GO:0034361"	"very-low-density lipoprotein particle"	"2.096"
"GO:0031307"	"integral component of mitochondrial outer membrane"	"2.072"
"GO:0031674"	"I band"	"2.065"
