"GO.ID"	"GO.Term"	"zscore"
"GO:0046979"	"TAP2 binding"	"12.403"
"GO:0070984"	"SET domain binding"	"12.268"
"GO:0004113"	"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity"	"11.996"
"GO:0004853"	"uroporphyrinogen decarboxylase activity"	"11.825"
"GO:0008775"	"acetate CoA-transferase activity"	"11.661"
"GO:0004757"	"sepiapterin reductase activity"	"11.427"
"GO:0003827"	"alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"	"11.206"
"GO:0003934"	"GTP cyclohydrolase I activity"	"11.135"
"GO:0031812"	"P2Y1 nucleotide receptor binding"	"10.997"
"GO:0004014"	"adenosylmethionine decarboxylase activity"	"10.93"
"GO:0019810"	"putrescine binding"	"10.93"
"GO:0005309"	"creatine:sodium symporter activity"	"10.8"
"GO:0031859"	"platelet activating factor receptor binding"	"10.8"
"GO:0042624"	"ATPase activity, uncoupled"	"10.8"
"GO:0004066"	"asparagine synthase (glutamine-hydrolyzing) activity"	"10.736"
"GO:0016679"	"oxidoreductase activity, acting on diphenols and related substances as donors"	"10.612"
"GO:0016711"	"flavonoid 3'-monooxygenase activity"	"10.612"
"GO:0033961"	"cis-stilbene-oxide hydrolase activity"	"10.612"
"GO:0046978"	"TAP1 binding"	"10.551"
"GO:0031764"	"type 1 galanin receptor binding"	"10.493"
"GO:0031765"	"type 2 galanin receptor binding"	"10.493"
"GO:0031766"	"type 3 galanin receptor binding"	"10.493"
"GO:0017172"	"cysteine dioxygenase activity"	"10.321"
"GO:0004044"	"amidophosphoribosyltransferase activity"	"10.21"
"GO:0034722"	"gamma-glutamyl-peptidase activity"	"10.104"
"GO:0030294"	"receptor signaling protein tyrosine kinase inhibitor activity"	"10.051"
"GO:0004861"	"cyclin-dependent protein serine/threonine kinase inhibitor activity"	"9.248"
"GO:0055131"	"C3HC4-type RING finger domain binding"	"8.861"
"GO:0005138"	"interleukin-6 receptor binding"	"8.323"
"GO:0010736"	"serum response element binding"	"7.969"
"GO:0045509"	"interleukin-27 receptor activity"	"7.943"
"GO:0004915"	"interleukin-6 receptor activity"	"7.918"
"GO:0019981"	"interleukin-6 binding"	"7.918"
"GO:0017130"	"poly(C) RNA binding"	"7.867"
"GO:0031691"	"alpha-1A adrenergic receptor binding"	"7.792"
"GO:0031701"	"angiotensin receptor binding"	"7.792"
