"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005524"	"ATP binding"	"14.451"	"4979"	"4078.12"	"62.342"
"GO:0000287"	"magnesium ion binding"	"7.731"	"604"	"448.52"	"20.111"
"GO:0030170"	"pyridoxal phosphate binding"	"7.31"	"202"	"125.846"	"10.418"
"GO:0016887"	"ATPase activity"	"7.009"	"999"	"805.751"	"27.571"
"GO:0051287"	"NAD binding"	"6.987"	"257"	"170.383"	"12.398"
"GO:0051082"	"unfolded protein binding"	"6.764"	"858"	"690.197"	"24.808"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"6.458"	"152"	"93.577"	"9.046"
"GO:0031072"	"heat shock protein binding"	"6.347"	"577"	"452.688"	"19.587"
"GO:0033745"	"L-methionine-(R)-S-oxide reductase activity"	"6.042"	"7"	"0.958"	"0.955"
"GO:0000166"	"nucleotide binding"	"6.02"	"222"	"151.858"	"11.651"
"GO:0003743"	"translation initiation factor activity"	"6.016"	"365"	"269.601"	"15.857"
"GO:0042623"	"ATPase activity, coupled"	"5.975"	"448"	"348.302"	"16.687"
"GO:0009055"	"electron carrier activity"	"5.851"	"174"	"114.799"	"10.117"
"GO:0050660"	"flavin adenine dinucleotide binding"	"5.692"	"108"	"63.871"	"7.752"
"GO:0016208"	"AMP binding"	"5.683"	"126"	"78.876"	"8.292"
"GO:0008379"	"thioredoxin peroxidase activity"	"5.67"	"70"	"37.217"	"5.781"
"GO:0051087"	"chaperone binding"	"5.661"	"564"	"453.761"	"19.473"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"5.625"	"73"	"40.717"	"5.74"
"GO:0004499"	"N,N-dimethylaniline monooxygenase activity"	"5.49"	"7"	"1.14"	"1.067"
"GO:0033754"	"indoleamine 2,3-dioxygenase activity"	"5.451"	"6"	"0.549"	"0.729"
"GO:0015307"	"drug:proton antiporter activity"	"5.398"	"8"	"1.46"	"1.212"
"GO:0000048"	"peptidyltransferase activity"	"5.288"	"6"	"0.712"	"0.865"
"GO:0036374"	"glutathione hydrolase activity"	"5.284"	"6"	"0.716"	"0.868"
"GO:0005200"	"structural constituent of cytoskeleton"	"5.241"	"674"	"557.834"	"22.164"
"GO:0005094"	"Rho GDP-dissociation inhibitor activity"	"5.173"	"21"	"7.359"	"2.637"
"GO:0015288"	"porin activity"	"5.166"	"62"	"32.922"	"5.629"
"GO:0015464"	"acetylcholine receptor activity"	"5.012"	"9"	"1.878"	"1.421"
"GO:0042803"	"protein homodimerization activity"	"5.007"	"1784"	"1602.903"	"36.167"
"GO:0004802"	"transketolase activity"	"4.87"	"22"	"8.465"	"2.779"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"4.826"	"10"	"2.416"	"1.571"
"GO:0015179"	"L-amino acid transmembrane transporter activity"	"4.822"	"9"	"2.174"	"1.416"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"4.744"	"9"	"2.111"	"1.452"
"GO:0071949"	"FAD binding"	"4.728"	"53"	"29.456"	"4.98"
"GO:0046982"	"protein heterodimerization activity"	"4.727"	"1698"	"1514.619"	"38.797"
"GO:0050661"	"NADP binding"	"4.682"	"90"	"57.108"	"7.026"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"4.669"	"70"	"40.923"	"6.228"
"GO:0008308"	"voltage-gated anion channel activity"	"4.63"	"55"	"30.129"	"5.372"
"GO:0003723"	"RNA binding"	"4.622"	"5707"	"5270.905"	"94.357"
"GO:0008553"	"hydrogen-exporting ATPase activity, phosphorylative mechanism"	"4.603"	"83"	"51.424"	"6.86"
"GO:0005525"	"GTP binding"	"4.602"	"1255"	"1105.193"	"32.552"
"GO:0005536"	"glucose binding"	"4.571"	"91"	"58.695"	"7.067"
"GO:0019899"	"enzyme binding"	"4.569"	"1758"	"1574.865"	"40.078"
"GO:0004115"	"3',5'-cyclic-AMP phosphodiesterase activity"	"4.536"	"12"	"3.538"	"1.865"
"GO:0004128"	"cytochrome-b5 reductase activity, acting on NAD(P)H"	"4.442"	"19"	"7.419"	"2.607"
"GO:0016409"	"palmitoyltransferase activity"	"4.441"	"27"	"12.273"	"3.316"
"GO:0004833"	"tryptophan 2,3-dioxygenase activity"	"4.402"	"6"	"1.136"	"1.105"
"GO:0044183"	"protein binding involved in protein folding"	"4.376"	"347"	"280.062"	"15.297"
"GO:0045523"	"interleukin-27 receptor binding"	"4.374"	"5"	"0.626"	"0.813"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"4.364"	"59"	"34.311"	"5.658"
"GO:0004029"	"aldehyde dehydrogenase (NAD) activity"	"4.344"	"102"	"67.88"	"7.855"
"GO:0030429"	"kynureninase activity"	"4.321"	"8"	"2.138"	"1.357"
"GO:0061981"	NA	"4.321"	"8"	"2.138"	"1.357"
"GO:0048029"	"monosaccharide binding"	"4.278"	"104"	"70.529"	"7.823"
