"GO.ID"	"GO.Term"	"Z-score"
"GO:0005524"	"ATP binding"	"14.451"
"GO:0019807"	"aspartoacylase activity"	"8.709"
"GO:0000287"	"magnesium ion binding"	"7.731"
"GO:0033754"	"indoleamine 2,3-dioxygenase activity"	"7.473"
"GO:0030170"	"pyridoxal phosphate binding"	"7.31"
"GO:0016887"	"ATPase activity"	"7.009"
"GO:0051287"	"NAD binding"	"6.987"
"GO:0051082"	"unfolded protein binding"	"6.764"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"6.458"
"GO:0031072"	"heat shock protein binding"	"6.347"
"GO:0033745"	"L-methionine-(R)-S-oxide reductase activity"	"6.33"
"GO:0001567"	"cholesterol 25-hydroxylase activity"	"6.242"
"GO:0000048"	"peptidyltransferase activity"	"6.115"
"GO:0036374"	"glutathione hydrolase activity"	"6.085"
"GO:0004551"	"nucleotide diphosphatase activity"	"6.082"
"GO:0000166"	"nucleotide binding"	"6.02"
"GO:0003743"	"translation initiation factor activity"	"6.016"
"GO:0042623"	"ATPase activity, coupled"	"5.975"
"GO:1990738"	"pseudouridine 5'-phosphatase activity"	"5.973"
"GO:0009055"	"electron carrier activity"	"5.851"
"GO:0044736"	"acid-sensing ion channel activity"	"5.749"
"GO:0050660"	"flavin adenine dinucleotide binding"	"5.692"
"GO:0044549"	"GTP cyclohydrolase binding"	"5.684"
"GO:0016208"	"AMP binding"	"5.683"
"GO:0008379"	"thioredoxin peroxidase activity"	"5.67"
"GO:0051087"	"chaperone binding"	"5.661"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"5.625"
"GO:0004499"	"N,N-dimethylaniline monooxygenase activity"	"5.49"
"GO:0004777"	"succinate-semialdehyde dehydrogenase (NAD+) activity"	"5.417"
"GO:0009013"	"succinate-semialdehyde dehydrogenase [NAD(P)+] activity"	"5.417"
"GO:0015307"	"drug:proton antiporter activity"	"5.398"
"GO:0045523"	"interleukin-27 receptor binding"	"5.381"
"GO:0002951"	NA	"5.253"
"GO:0005200"	"structural constituent of cytoskeleton"	"5.241"
"GO:0005094"	"Rho GDP-dissociation inhibitor activity"	"5.173"
"GO:0015288"	"porin activity"	"5.166"
"GO:0004753"	"saccharopine dehydrogenase activity"	"5.052"
"GO:0047130"	"saccharopine dehydrogenase (NADP+, L-lysine-forming) activity"	"5.052"
"GO:0047131"	"saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity"	"5.052"
"GO:0070001"	"aspartic-type peptidase activity"	"5.029"
"GO:0070002"	"glutamic-type peptidase activity"	"5.029"
"GO:0015464"	"acetylcholine receptor activity"	"5.012"
"GO:0042803"	"protein homodimerization activity"	"5.007"
"GO:0005275"	"amine transmembrane transporter activity"	"4.961"
"GO:0102522"	NA	"4.961"
"GO:0004802"	"transketolase activity"	"4.87"
"GO:0005146"	"leukemia inhibitory factor receptor binding"	"4.843"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"4.826"
"GO:0015179"	"L-amino acid transmembrane transporter activity"	"4.822"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"4.744"
"GO:0071949"	"FAD binding"	"4.728"
"GO:0046982"	"protein heterodimerization activity"	"4.727"
"GO:0050661"	"NADP binding"	"4.682"
"GO:0003887"	"DNA-directed DNA polymerase activity"	"4.669"
"GO:0033883"	"pyridoxal phosphatase activity"	"4.633"
"GO:0008308"	"voltage-gated anion channel activity"	"4.63"
"GO:0003723"	"RNA binding"	"4.622"
"GO:0047888"	"fatty acid peroxidase activity"	"4.605"
"GO:0008553"	"hydrogen-exporting ATPase activity, phosphorylative mechanism"	"4.603"
"GO:0005525"	"GTP binding"	"4.602"
"GO:0004854"	"xanthine dehydrogenase activity"	"4.581"
"GO:0005536"	"glucose binding"	"4.571"
"GO:0019899"	"enzyme binding"	"4.569"
"GO:0050512"	"lactosylceramide 4-alpha-galactosyltransferase activity"	"4.552"
"GO:0004115"	"3',5'-cyclic-AMP phosphodiesterase activity"	"4.536"
"GO:0004128"	"cytochrome-b5 reductase activity, acting on NAD(P)H"	"4.442"
"GO:0016409"	"palmitoyltransferase activity"	"4.441"
"GO:0015101"	"organic cation transmembrane transporter activity"	"4.415"
"GO:0004063"	"aryldialkylphosphatase activity"	"4.404"
"GO:0004833"	"tryptophan 2,3-dioxygenase activity"	"4.402"
"GO:0061928"	NA	"4.4"
"GO:0044183"	"protein binding involved in protein folding"	"4.376"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"4.364"
"GO:0004029"	"aldehyde dehydrogenase (NAD) activity"	"4.344"
"GO:0030429"	"kynureninase activity"	"4.321"
"GO:0061981"	NA	"4.321"
"GO:0061798"	NA	"4.312"
"GO:0061799"	NA	"4.312"
"GO:0042931"	"enterobactin transporter activity"	"4.295"
"GO:0048029"	"monosaccharide binding"	"4.278"
"GO:0005516"	"calmodulin binding"	"4.273"
"GO:0004739"	"pyruvate dehydrogenase (acetyl-transferring) activity"	"4.268"
"GO:0043783"	"oxidoreductase activity, oxidizing metal ions with flavin as acceptor"	"4.266"
"GO:0004835"	"tubulin-tyrosine ligase activity"	"4.263"
"GO:0051787"	"misfolded protein binding"	"4.224"
"GO:0004363"	"glutathione synthase activity"	"4.213"
"GO:0000049"	"tRNA binding"	"4.212"
"GO:0051434"	"BH3 domain binding"	"4.188"
"GO:0022848"	"acetylcholine-gated cation channel activity"	"4.185"
"GO:0043175"	"RNA polymerase core enzyme binding"	"4.181"
"GO:0008184"	"glycogen phosphorylase activity"	"4.18"
"GO:0102250"	NA	"4.18"
"GO:0102499"	NA	"4.18"
"GO:0008127"	"quercetin 2,3-dioxygenase activity"	"4.168"
"GO:0004784"	"superoxide dismutase activity"	"4.163"
"GO:0008147"	"structural constituent of bone"	"4.128"
"GO:0043531"	"ADP binding"	"4.106"
"GO:0008792"	"arginine decarboxylase activity"	"4.104"
"GO:0003690"	"double-stranded DNA binding"	"4.092"
"GO:0031625"	"ubiquitin protein ligase binding"	"4.092"
