"GO.ID"	"GO.Term"	"Z-score"
"GO:0048749"	"compound eye development"	"22.35"
"GO:0015819"	"lysine transport"	"18.221"
"GO:0080144"	"amino acid homeostasis"	"18.221"
"GO:2000609"	"regulation of thyroid hormone generation"	"15.772"
"GO:0042941"	"D-alanine transport"	"11.904"
"GO:0060300"	"regulation of cytokine activity"	"10.488"
"GO:0006099"	"tricarboxylic acid cycle"	"8.771"
"GO:1901207"	"regulation of heart looping"	"8.518"
"GO:1903954"	"positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization"	"8.518"
"GO:0033159"	"negative regulation of protein import into nucleus, translocation"	"8.346"
"GO:0045454"	"cell redox homeostasis"	"8.094"
"GO:0030505"	"inorganic diphosphate transport"	"7.994"
"GO:0045625"	"regulation of T-helper 1 cell differentiation"	"7.945"
"GO:0055114"	"oxidation-reduction process"	"7.924"
"GO:0035608"	"protein deglutamylation"	"7.838"
"GO:0035611"	"protein branching point deglutamylation"	"7.838"
"GO:0006751"	"glutathione catabolic process"	"7.365"
"GO:0006520"	"cellular amino acid metabolic process"	"7.211"
"GO:0034220"	"ion transmembrane transport"	"7.146"
"GO:0002432"	"granuloma formation"	"6.996"
"GO:0033572"	"transferrin transport"	"6.995"
"GO:0006096"	"glycolytic process"	"6.923"
"GO:0006094"	"gluconeogenesis"	"6.918"
"GO:0055085"	"transmembrane transport"	"6.885"
"GO:0046034"	"ATP metabolic process"	"6.873"
"GO:1900142"	"negative regulation of oligodendrocyte apoptotic process"	"6.86"
"GO:2000533"	"negative regulation of renal albumin absorption"	"6.86"
"GO:0061621"	"canonical glycolysis"	"6.826"
"GO:0006334"	"nucleosome assembly"	"6.527"
"GO:0007017"	"microtubule-based process"	"6.519"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"6.502"
"GO:0071307"	"cellular response to vitamin K"	"6.321"
"GO:0043312"	"neutrophil degranulation"	"6.309"
"GO:0005975"	"carbohydrate metabolic process"	"6.304"
"GO:0031179"	"peptide modification"	"6.215"
"GO:0044140"	"negative regulation of growth of symbiont on or near host surface"	"6.118"
"GO:0019441"	"tryptophan catabolic process to kynurenine"	"6.092"
"GO:1901750"	"leukotriene D4 biosynthetic process"	"6.085"
"GO:0042026"	"protein refolding"	"6.071"
"GO:0097241"	"hematopoietic stem cell migration to bone marrow"	"6.071"
"GO:0000821"	"regulation of arginine metabolic process"	"6.001"
"GO:0015727"	"lactate transport"	"6"
"GO:1902073"	"positive regulation of hypoxia-inducible factor-1alpha signaling pathway"	"5.99"
"GO:0003352"	"regulation of cilium movement"	"5.952"
"GO:0022900"	"electron transport chain"	"5.905"
"GO:0016241"	"regulation of macroautophagy"	"5.85"
"GO:0006457"	"protein folding"	"5.801"
"GO:0002443"	"leukocyte mediated immunity"	"5.784"
"GO:0080163"	"regulation of protein serine/threonine phosphatase activity"	"5.784"
"GO:0050711"	"negative regulation of interleukin-1 secretion"	"5.75"
"GO:0018230"	"peptidyl-L-cysteine S-palmitoylation"	"5.74"
"GO:1905222"	"atrioventricular canal morphogenesis"	"5.729"
"GO:1905310"	"regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis"	"5.729"
"GO:2000136"	"regulation of cell proliferation involved in heart morphogenesis"	"5.729"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"5.719"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"5.709"
"GO:1902600"	"hydrogen ion transmembrane transport"	"5.699"
"GO:0043105"	"negative regulation of GTP cyclohydrolase I activity"	"5.684"
"GO:1901979"	"regulation of inward rectifier potassium channel activity"	"5.684"
"GO:1902159"	"regulation of cyclic nucleotide-gated ion channel activity"	"5.684"
"GO:0006536"	"glutamate metabolic process"	"5.659"
"GO:0061024"	"membrane organization"	"5.593"
"GO:0050915"	"sensory perception of sour taste"	"5.468"
"GO:0006090"	"pyruvate metabolic process"	"5.433"
"GO:0006083"	"acetate metabolic process"	"5.417"
"GO:0009143"	"nucleoside triphosphate catabolic process"	"5.408"
"GO:1901980"	"positive regulation of inward rectifier potassium channel activity"	"5.389"
"GO:0006986"	"response to unfolded protein"	"5.35"
"GO:0008652"	"cellular amino acid biosynthetic process"	"5.343"
"GO:0034605"	"cellular response to heat"	"5.336"
"GO:0060825"	"fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"5.328"
"GO:0090193"	"positive regulation of glomerulus development"	"5.328"
"GO:2000313"	"regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation"	"5.328"
"GO:0006569"	"tryptophan catabolic process"	"5.315"
"GO:0046459"	"short-chain fatty acid metabolic process"	"5.295"
"GO:0005980"	"glycogen catabolic process"	"5.288"
"GO:0006102"	"isocitrate metabolic process"	"5.267"
"GO:0016311"	"dephosphorylation"	"5.239"
"GO:0070120"	"ciliary neurotrophic factor-mediated signaling pathway"	"5.23"
"GO:1900034"	"regulation of cellular response to heat"	"5.084"
"GO:0009450"	"gamma-aminobutyric acid catabolic process"	"5.035"
"GO:0043065"	"positive regulation of apoptotic process"	"5.035"
"GO:0001889"	"liver development"	"5.026"
"GO:0006103"	"2-oxoglutarate metabolic process"	"5.008"
"GO:0051792"	"medium-chain fatty acid biosynthetic process"	"4.993"
"GO:0097053"	"L-kynurenine catabolic process"	"4.99"
"GO:0098656"	"anion transmembrane transport"	"4.976"
"GO:0006919"	"activation of cysteine-type endopeptidase activity involved in apoptotic process"	"4.967"
"GO:0015837"	"amine transport"	"4.961"
"GO:0006198"	"cAMP catabolic process"	"4.951"
"GO:0006098"	"pentose-phosphate shunt"	"4.928"
"GO:0000226"	"microtubule cytoskeleton organization"	"4.911"
"GO:0006086"	"acetyl-CoA biosynthetic process from pyruvate"	"4.82"
"GO:0042744"	"hydrogen peroxide catabolic process"	"4.794"
"GO:0009408"	"response to heat"	"4.792"
"GO:0070106"	"interleukin-27-mediated signaling pathway"	"4.778"
"GO:0006739"	"NADP metabolic process"	"4.774"
"GO:0030860"	"regulation of polarized epithelial cell differentiation"	"4.774"
"GO:1901208"	"negative regulation of heart looping"	"4.746"
"GO:1901211"	"negative regulation of cardiac chamber formation"	"4.746"
