"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"75.723"	"1776"	"357.593"	"18.732"
"GO:0048208"	"COPII vesicle coating"	"56.713"	"827"	"156.009"	"11.831"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"54.865"	"934"	"184.444"	"13.662"
"GO:0006886"	"intracellular protein transport"	"53.917"	"1527"	"399.939"	"20.904"
"GO:0015031"	"protein transport"	"45.45"	"1266"	"396.704"	"19.126"
"GO:0061024"	"membrane organization"	"45.337"	"1850"	"581.106"	"27.988"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"43.51"	"925"	"238.934"	"15.768"
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	"37.284"	"417"	"78.378"	"9.082"
"GO:0006906"	"vesicle fusion"	"36.529"	"272"	"40.749"	"6.331"
"GO:0048280"	"vesicle fusion with Golgi apparatus"	"35.685"	"173"	"19.298"	"4.307"
"GO:0042147"	"retrograde transport, endosome to Golgi"	"35.657"	"439"	"94.263"	"9.668"
"GO:0007030"	"Golgi organization"	"33.1"	"596"	"175.949"	"12.691"
"GO:0048278"	"vesicle docking"	"31.892"	"198"	"28.958"	"5.3"
"GO:0043001"	"Golgi to plasma membrane protein transport"	"30.074"	"212"	"35.518"	"5.868"
"GO:0016192"	"vesicle-mediated transport"	"29.033"	"541"	"179.209"	"12.461"
"GO:0072583"	"clathrin-dependent endocytosis"	"27.962"	"280"	"61.526"	"7.813"
"GO:0035493"	"SNARE complex assembly"	"27.805"	"117"	"14.236"	"3.696"
"GO:0006904"	"vesicle docking involved in exocytosis"	"26.267"	"186"	"37.463"	"5.655"
"GO:0048268"	"clathrin coat assembly"	"25.795"	"239"	"54.354"	"7.158"
"GO:0006887"	"exocytosis"	"25.283"	"324"	"93.403"	"9.121"
"GO:0006896"	"Golgi to vacuole transport"	"24.536"	"78"	"8.258"	"2.842"
"GO:0007018"	"microtubule-based movement"	"24.369"	"282"	"76.739"	"8.423"
"GO:0034498"	"early endosome to Golgi transport"	"23.977"	"116"	"18.004"	"4.087"
"GO:0061025"	"membrane fusion"	"23.866"	"179"	"36.202"	"5.983"
"GO:0006897"	"endocytosis"	"23.127"	"506"	"187.138"	"13.788"
"GO:0031629"	"synaptic vesicle fusion to presynaptic active zone membrane"	"22.673"	"103"	"15.75"	"3.848"
"GO:0070254"	"mucus secretion"	"22.536"	"71"	"8.157"	"2.789"
"GO:0043308"	"eosinophil degranulation"	"22.308"	"68"	"7.591"	"2.708"
"GO:0090110"	"cargo loading into COPII-coated vesicle"	"22.082"	"182"	"43.659"	"6.265"
"GO:0017156"	"calcium ion regulated exocytosis"	"21.885"	"123"	"23.483"	"4.547"
"GO:0097320"	"membrane tubulation"	"21.721"	"89"	"13.294"	"3.485"
"GO:0034383"	"low-density lipoprotein particle clearance"	"21.161"	"200"	"50.609"	"7.06"
"GO:0030100"	"regulation of endocytosis"	"20.823"	"188"	"47.525"	"6.746"
"GO:0007041"	"lysosomal transport"	"20.784"	"102"	"18.143"	"4.035"
"GO:0090161"	"Golgi ribbon formation"	"20.75"	"128"	"25.634"	"4.933"
"GO:0016082"	"synaptic vesicle priming"	"20.684"	"86"	"13.036"	"3.527"
"GO:0050690"	"regulation of defense response to virus by virus"	"20.253"	"242"	"72.982"	"8.345"
"GO:0048205"	"COPI coating of Golgi vesicle"	"20.023"	"101"	"17.704"	"4.16"
"GO:1903593"	"regulation of histamine secretion by mast cell"	"19.628"	"55"	"6.735"	"2.459"
"GO:0051693"	"actin filament capping"	"19.556"	"104"	"19.366"	"4.328"
"GO:0006898"	"receptor-mediated endocytosis"	"19.502"	"435"	"180.693"	"13.04"
"GO:1903531"	"negative regulation of secretion by cell"	"18.908"	"45"	"4.719"	"2.13"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"18.697"	"203"	"62.059"	"7.538"
"GO:1903595"	"positive regulation of histamine secretion by mast cell"	"18.551"	"44"	"4.741"	"2.116"
"GO:0016189"	"synaptic vesicle to endosome fusion"	"18.369"	"47"	"5.127"	"2.279"
"GO:0010638"	"positive regulation of organelle organization"	"17.724"	"57"	"8.231"	"2.752"
"GO:0032456"	"endocytic recycling"	"17.523"	"93"	"18.243"	"4.266"
"GO:0006623"	"protein targeting to vacuole"	"17.52"	"75"	"13.57"	"3.506"
"GO:0032802"	"low-density lipoprotein particle receptor catabolic process"	"17.441"	"151"	"40.857"	"6.315"
"GO:0016079"	"synaptic vesicle exocytosis"	"17.263"	"94"	"19.457"	"4.318"
"GO:2000369"	"regulation of clathrin-dependent endocytosis"	"16.86"	"71"	"12.624"	"3.462"
"GO:0032482"	"Rab protein signal transduction"	"16.554"	"219"	"78.947"	"8.46"
"GO:1903076"	"regulation of protein localization to plasma membrane"	"16.422"	"144"	"43.528"	"6.118"
"GO:0016191"	"synaptic vesicle uncoating"	"16.027"	"64"	"10.612"	"3.331"
"GO:1902117"	"positive regulation of organelle assembly"	"15.979"	"19"	"1.311"	"1.107"
"GO:0098967"	"exocytic insertion of neurotransmitter receptor to postsynaptic membrane"	"15.517"	"42"	"5.978"	"2.321"
"GO:0090158"	"endoplasmic reticulum membrane organization"	"15.484"	"19"	"1.38"	"1.138"
"GO:0007029"	"endoplasmic reticulum organization"	"15.048"	"99"	"25.363"	"4.894"
"GO:0042059"	"negative regulation of epidermal growth factor receptor signaling pathway"	"14.73"	"216"	"85.042"	"8.89"
"GO:0098884"	"postsynaptic neurotransmitter receptor internalization"	"14.69"	"79"	"18.403"	"4.125"
"GO:0017157"	"regulation of exocytosis"	"14.59"	"112"	"32.946"	"5.418"
"GO:0048013"	"ephrin receptor signaling pathway"	"14.537"	"472"	"244.683"	"15.637"
"GO:0043320"	"natural killer cell degranulation"	"14.526"	"51"	"8.477"	"2.927"
