"GO.ID"	"GO.Term"	"Z-score"
"GO:0000139"	"Golgi membrane"	"67.963"
"GO:0031201"	"SNARE complex"	"60.171"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"53.635"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"52.335"
"GO:0030665"	"clathrin-coated vesicle membrane"	"47.749"
"GO:0032588"	"trans-Golgi network membrane"	"47.293"
"GO:0030133"	"transport vesicle"	"46.826"
"GO:0005794"	"Golgi apparatus"	"40.85"
"GO:0005789"	"endoplasmic reticulum membrane"	"40.296"
"GO:0030136"	"clathrin-coated vesicle"	"36.112"
"GO:0005802"	"trans-Golgi network"	"35.838"
"GO:0005765"	"lysosomal membrane"	"31.694"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"31.595"
"GO:0005801"	"cis-Golgi network"	"30.584"
"GO:0017119"	"Golgi transport complex"	"29.408"
"GO:0005905"	"clathrin-coated pit"	"29.198"
"GO:0008021"	"synaptic vesicle"	"28.516"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"28.049"
"GO:0030122"	"AP-2 adaptor complex"	"27.951"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"27.752"
"GO:0042613"	"MHC class II protein complex"	"26.851"
"GO:0030126"	"COPI vesicle coat"	"26.768"
"GO:0031902"	"late endosome membrane"	"26.275"
"GO:0005768"	"endosome"	"25.849"
"GO:0030658"	"transport vesicle membrane"	"25.129"
"GO:0055037"	"recycling endosome"	"24.46"
"GO:0030670"	"phagocytic vesicle membrane"	"23.9"
"GO:0030127"	"COPII vesicle coat"	"23.752"
"GO:0031901"	"early endosome membrane"	"23.513"
"GO:0005769"	"early endosome"	"23.162"
"GO:0005886"	"plasma membrane"	"23.048"
"GO:0030134"	"ER to Golgi transport vesicle"	"23.039"
"GO:0005783"	"endoplasmic reticulum"	"22.833"
"GO:0043231"	"intracellular membrane-bounded organelle"	"22.554"
"GO:0012505"	"endomembrane system"	"21.791"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"21.442"
"GO:0030008"	"TRAPP complex"	"21.265"
"GO:0016021"	"integral component of membrane"	"21.214"
"GO:0008091"	"spectrin"	"20.657"
"GO:0055038"	"recycling endosome membrane"	"20.302"
"GO:0010008"	"endosome membrane"	"20.039"
"GO:0030672"	"synaptic vesicle membrane"	"19.608"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"19.255"
"GO:0005764"	"lysosome"	"18.862"
"GO:0042589"	"zymogen granule membrane"	"18.585"
"GO:0031410"	"cytoplasmic vesicle"	"18.53"
"GO:0048471"	"perinuclear region of cytoplasm"	"18.516"
"GO:0036020"	"endolysosome membrane"	"18.259"
