"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0000139"	"Golgi membrane"	"67.963"	"2307"	"623.076"	"24.777"
"GO:0031201"	"SNARE complex"	"60.171"	"563"	"65.468"	"8.269"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"53.635"	"647"	"110.677"	"10"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"52.335"	"598"	"94.524"	"9.62"
"GO:0030665"	"clathrin-coated vesicle membrane"	"47.749"	"626"	"115.191"	"10.698"
"GO:0032588"	"trans-Golgi network membrane"	"47.293"	"652"	"127.873"	"11.082"
"GO:0030133"	"transport vesicle"	"46.826"	"692"	"128.867"	"12.026"
"GO:0005794"	"Golgi apparatus"	"40.85"	"2149"	"927.841"	"29.894"
"GO:0005789"	"endoplasmic reticulum membrane"	"40.296"	"1952"	"846.581"	"27.433"
"GO:0030136"	"clathrin-coated vesicle"	"36.112"	"422"	"91.012"	"9.165"
"GO:0005802"	"trans-Golgi network"	"35.838"	"589"	"153.715"	"12.146"
"GO:0005765"	"lysosomal membrane"	"31.694"	"902"	"346.472"	"17.528"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"31.595"	"325"	"68.132"	"8.13"
"GO:0005801"	"cis-Golgi network"	"30.584"	"259"	"51.276"	"6.792"
"GO:0017119"	"Golgi transport complex"	"29.408"	"162"	"23.564"	"4.707"
"GO:0005905"	"clathrin-coated pit"	"29.198"	"462"	"138.694"	"11.073"
"GO:0008021"	"synaptic vesicle"	"28.516"	"445"	"132.238"	"10.968"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"28.049"	"179"	"29.334"	"5.336"
"GO:0030122"	"AP-2 adaptor complex"	"27.951"	"262"	"53.288"	"7.467"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"27.752"	"389"	"109.628"	"10.067"
"GO:0042613"	"MHC class II protein complex"	"26.851"	"125"	"16.897"	"4.026"
"GO:0030126"	"COPI vesicle coat"	"26.768"	"233"	"47.353"	"6.935"
"GO:0031902"	"late endosome membrane"	"26.275"	"363"	"105.448"	"9.802"
"GO:0005768"	"endosome"	"25.849"	"903"	"407.835"	"19.156"
"GO:0030658"	"transport vesicle membrane"	"25.129"	"155"	"26.477"	"5.114"
"GO:0055037"	"recycling endosome"	"24.46"	"419"	"145.857"	"11.167"
"GO:0030670"	"phagocytic vesicle membrane"	"23.9"	"320"	"96.32"	"9.359"
"GO:0030127"	"COPII vesicle coat"	"23.752"	"197"	"45.998"	"6.358"
"GO:0031901"	"early endosome membrane"	"23.513"	"454"	"162.353"	"12.404"
"GO:0005769"	"early endosome"	"23.162"	"728"	"328.79"	"17.236"
"GO:0005886"	"plasma membrane"	"23.048"	"4767"	"3550.052"	"52.8"
"GO:0030134"	"ER to Golgi transport vesicle"	"23.039"	"251"	"70.345"	"7.841"
"GO:0005783"	"endoplasmic reticulum"	"22.833"	"1602"	"948.949"	"28.601"
"GO:0043231"	"intracellular membrane-bounded organelle"	"22.554"	"1279"	"700.029"	"25.671"
"GO:0012505"	"endomembrane system"	"21.791"	"263"	"78.177"	"8.481"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"21.442"	"164"	"37.023"	"5.922"
"GO:0030008"	"TRAPP complex"	"21.265"	"84"	"11.151"	"3.426"
"GO:0016021"	"integral component of membrane"	"21.214"	"1940"	"1088.097"	"40.158"
"GO:0008091"	"spectrin"	"20.657"	"101"	"17.297"	"4.052"
"GO:0055038"	"recycling endosome membrane"	"20.302"	"260"	"84.141"	"8.662"
"GO:0010008"	"endosome membrane"	"20.039"	"702"	"338.475"	"18.141"
"GO:0030672"	"synaptic vesicle membrane"	"19.608"	"202"	"60.289"	"7.227"
"GO:0045334"	"clathrin-coated endocytic vesicle"	"19.255"	"226"	"69.939"	"8.105"
"GO:0005764"	"lysosome"	"18.862"	"510"	"232.523"	"14.711"
"GO:0042589"	"zymogen granule membrane"	"18.585"	"89"	"17"	"3.874"
"GO:0031410"	"cytoplasmic vesicle"	"18.53"	"546"	"259.858"	"15.442"
"GO:0048471"	"perinuclear region of cytoplasm"	"18.516"	"1616"	"1035.021"	"31.377"
"GO:0036020"	"endolysosome membrane"	"18.259"	"159"	"42.403"	"6.386"
"GO:0030667"	"secretory granule membrane"	"18.144"	"292"	"108.546"	"10.111"
"GO:0070044"	"synaptobrevin 2-SNAP-25-syntaxin-1a complex"	"17.95"	"56"	"7.881"	"2.681"
"GO:0014731"	"spectrin-associated cytoskeleton"	"17.701"	"73"	"12.091"	"3.441"
"GO:0030666"	"endocytic vesicle membrane"	"17.696"	"494"	"224.114"	"15.251"
"GO:0000938"	"GARP complex"	"17.331"	"37"	"3.81"	"1.915"
