"GO.ID"	"GO.Term"	"Z-score"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"75.723"
"GO:0048208"	"COPII vesicle coating"	"56.713"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"54.865"
"GO:0006886"	"intracellular protein transport"	"53.917"
"GO:0015031"	"protein transport"	"45.45"
"GO:0061024"	"membrane organization"	"45.337"
"GO:0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	"43.51"
"GO:0006891"	"intra-Golgi vesicle-mediated transport"	"37.284"
"GO:0006906"	"vesicle fusion"	"36.529"
"GO:0048280"	"vesicle fusion with Golgi apparatus"	"35.685"
"GO:0042147"	"retrograde transport, endosome to Golgi"	"35.657"
"GO:0007030"	"Golgi organization"	"33.1"
"GO:0048278"	"vesicle docking"	"31.892"
"GO:0043001"	"Golgi to plasma membrane protein transport"	"30.074"
"GO:0016192"	"vesicle-mediated transport"	"29.033"
"GO:0072583"	"clathrin-dependent endocytosis"	"27.962"
"GO:0035493"	"SNARE complex assembly"	"27.805"
"GO:0006904"	"vesicle docking involved in exocytosis"	"26.267"
"GO:0048268"	"clathrin coat assembly"	"25.795"
"GO:0006887"	"exocytosis"	"25.283"
"GO:0006896"	"Golgi to vacuole transport"	"24.536"
"GO:0007018"	"microtubule-based movement"	"24.369"
"GO:0034498"	"early endosome to Golgi transport"	"23.977"
"GO:0061025"	"membrane fusion"	"23.866"
"GO:0006897"	"endocytosis"	"23.127"
"GO:0031629"	"synaptic vesicle fusion to presynaptic active zone membrane"	"22.673"
"GO:0070254"	"mucus secretion"	"22.536"
"GO:0043308"	"eosinophil degranulation"	"22.308"
"GO:0090110"	"cargo loading into COPII-coated vesicle"	"22.082"
"GO:0017156"	"calcium ion regulated exocytosis"	"21.885"
"GO:0097320"	"membrane tubulation"	"21.721"
"GO:0034383"	"low-density lipoprotein particle clearance"	"21.161"
"GO:0030100"	"regulation of endocytosis"	"20.823"
"GO:0007041"	"lysosomal transport"	"20.784"
"GO:0090161"	"Golgi ribbon formation"	"20.75"
"GO:0016082"	"synaptic vesicle priming"	"20.684"
"GO:0050690"	"regulation of defense response to virus by virus"	"20.253"
"GO:0048205"	"COPI coating of Golgi vesicle"	"20.023"
"GO:1903593"	"regulation of histamine secretion by mast cell"	"19.628"
"GO:0051693"	"actin filament capping"	"19.556"
"GO:0006898"	"receptor-mediated endocytosis"	"19.502"
"GO:1903531"	"negative regulation of secretion by cell"	"18.908"
"GO:0002474"	"antigen processing and presentation of peptide antigen via MHC class I"	"18.697"
"GO:1903595"	"positive regulation of histamine secretion by mast cell"	"18.551"
"GO:0016189"	"synaptic vesicle to endosome fusion"	"18.369"
"GO:0072272"	"proximal/distal pattern formation involved in metanephric nephron development"	"18.221"
"GO:0086065"	"cell communication involved in cardiac conduction"	"18.221"
"GO:0010638"	"positive regulation of organelle organization"	"17.724"
"GO:0032456"	"endocytic recycling"	"17.523"
"GO:0006623"	"protein targeting to vacuole"	"17.52"
"GO:0032802"	"low-density lipoprotein particle receptor catabolic process"	"17.441"
"GO:0016079"	"synaptic vesicle exocytosis"	"17.263"
"GO:0002443"	"leukocyte mediated immunity"	"16.88"
"GO:2000369"	"regulation of clathrin-dependent endocytosis"	"16.86"
"GO:0032482"	"Rab protein signal transduction"	"16.554"
"GO:1903076"	"regulation of protein localization to plasma membrane"	"16.422"
"GO:0016191"	"synaptic vesicle uncoating"	"16.027"
"GO:1902117"	"positive regulation of organelle assembly"	"15.979"
"GO:0098967"	"exocytic insertion of neurotransmitter receptor to postsynaptic membrane"	"15.517"
"GO:0090158"	"endoplasmic reticulum membrane organization"	"15.484"
"GO:0007029"	"endoplasmic reticulum organization"	"15.048"
"GO:0042059"	"negative regulation of epidermal growth factor receptor signaling pathway"	"14.73"
"GO:0098884"	"postsynaptic neurotransmitter receptor internalization"	"14.69"
"GO:0017157"	"regulation of exocytosis"	"14.59"
"GO:0048013"	"ephrin receptor signaling pathway"	"14.537"
"GO:0043320"	"natural killer cell degranulation"	"14.526"
"GO:0060988"	"lipid tube assembly"	"14.409"
"GO:1903358"	"regulation of Golgi organization"	"14.313"
"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	"14.24"
"GO:0016240"	"autophagosome docking"	"14.175"
"GO:0033572"	"transferrin transport"	"14.141"
"GO:0016081"	"synaptic vesicle docking"	"14.115"
"GO:0006661"	"phosphatidylinositol biosynthetic process"	"14.073"
"GO:0010807"	"regulation of synaptic vesicle priming"	"14.054"
"GO:1902953"	"positive regulation of ER to Golgi vesicle-mediated transport"	"13.992"
"GO:0016050"	"vesicle organization"	"13.989"
"GO:0006892"	"post-Golgi vesicle-mediated transport"	"13.956"
"GO:0010324"	"membrane invagination"	"13.772"
"GO:0032527"	"protein exit from endoplasmic reticulum"	"13.755"
"GO:1904447"	"folic acid import into cell"	"13.723"
"GO:0034067"	"protein localization to Golgi apparatus"	"13.697"
"GO:1900483"	"regulation of protein targeting to vacuolar membrane"	"13.649"
"GO:0048260"	"positive regulation of receptor-mediated endocytosis"	"13.574"
"GO:0035459"	"cargo loading into vesicle"	"13.505"
"GO:1902902"	"negative regulation of autophagosome assembly"	"13.475"
"GO:0008333"	"endosome to lysosome transport"	"13.426"
"GO:2000588"	"positive regulation of platelet-derived growth factor receptor-beta signaling pathway"	"13.423"
"GO:0045022"	"early endosome to late endosome transport"	"13.37"
"GO:2000370"	"positive regulation of clathrin-dependent endocytosis"	"13.323"
"GO:0043312"	"neutrophil degranulation"	"13.289"
"GO:0099003"	"vesicle-mediated transport in synapse"	"13.188"
"GO:0051050"	"positive regulation of transport"	"13.182"
"GO:0099180"	NA	"13.182"
"GO:0030301"	"cholesterol transport"	"13.143"
"GO:0060628"	"regulation of ER to Golgi vesicle-mediated transport"	"13.112"
"GO:1990668"	"vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane"	"12.96"
"GO:0048488"	"synaptic vesicle endocytosis"	"12.92"
"GO:0042636"	"negative regulation of hair cycle"	"12.865"
"GO:1905671"	NA	"12.843"
"GO:0034314"	"Arp2/3 complex-mediated actin nucleation"	"12.802"
